Address;Title;Description;Rooms;Living Space (sqm);Price
Via Stazione 4, 6963 Lugano;Nuovo e moderno appartamento di 1.5 locali con giardino / Neue moderne 1.5-Zimmer Wohnung mit Garten in Pregassona;Residenza PèntaLa Residenza Pènta, attualmente in costruzione, è una struttura di prima classe in posizione privilegiata. Questa struttura comprende nove appartamenti moderni ed eleganti, con 1.5 fino a 4,5 locali. I generosi spazi sono bagnati dalla luce naturale e offrono una vista mozzafiato sulla città e sulle montagne circostanti.Gli appartamenti sono stati progettati con particolare attenzione al comfort abitativo e all'efficienza energetica massima. L'arredamento interno è caratterizzato da finiture di alta qualità e materiali pregiati. Cucine moderne e funzionali, oltre a bagni di design, garantiscono comfort e funzionalità al massimo livello. Ogni appartamento può essere personalizzato secondo i desideri individuali dell'acquirente.La Residenza Pènta offre un'opportunità unica per chiunque cerchi una casa moderna e orientata al design. La residenza dispone di 14 posti auto e offre la possibilità di installare colonnine di ricarica per auto elettriche. Benvenuti nella affascinante residenza Pènta a Pregassona, dove troverete questa deliziosa appartamento di 1.5 locali con giardino! Questo incantevole appartamento vi offre un'esperienza di vita confortevole e moderna in un ambiente tranquillo, ma allo stesso tempo con un'ottima connessione a tutte le comodità principali di Lugano.L'appartamento vi conquisterà con la sua generosa distribuzione degli spazi, che vi offre ampio spazio per soddisfare le vostre esigenze individuali.Il cuore dell'appartamento è il luminoso e accogliente soggiorno e sala da pranzo. Da qui potrete accedere direttamente alla terrazza, che si estende in un giardino di circa 73 m². Questo spazio all'aperto vi permetterà di godervi momenti di relax nella natura.Oltre a tutti questi vantaggi, l'appartamento dispone di una spaziosa cantina per ulteriore spazio di stoccaggio e di un pratico locale biciclette comune. Inoltre, avrete la possibilità di acquistare un posto auto in garage sotterraneo.Essendo ancora in fase di costruzione, avrete l'opportunità di personalizzare l'interno dell'appartamento secondo i vostri gusti e desideri. Potrete scegliere materiali e finiture che riflettono il vostro stile personale._________________________________________Die Residenza Pènta ist eine sich im Bau befindende erstklassige Residenz an privilegierter Lage. Sie besteht aus neun modernen und eleganten Apartments mit 1.5 bis 4,5 Zimmern. Die großzügig gestalteten Räume sind lichtdurchflutet und bieten einen atemberaubenden Blick auf die Stadt und die umliegenden Berge.Die Apartments wurden mit besonderem Augenmerk auf Wohnkomfort und maximale Energieeffizienz konzipiert. Die Innenausstattung besticht durch hochwertige Oberflächen und edle Materialien. Moderne und funktionale Küchen sowie Designer-Badezimmer garantieren maximalen Komfort und Funktionalität. Jedes Apartment kann nach den individuellen Wünschen des Käufers ausgestattet werden.Die Residenza Pènta bietet eine einzigartige Gelegenheit für alle, die ein modernes und designorientiertes Zuhause suchen.Die Residenz verfügt über 14 Parkplätze und bietet die Möglichkeit, Ladesäulen für Elektroautos zu installieren. Herzlich willkommen in der charmanten 1.5-Zimmer- Gartenwohnung der Residenza Pènta in Pregassona! Diese bezaubernde Wohnung bietet Ihnen ein komfortables und zeitgemäßes Wohnerlebnis in einer ruhigen Umgebung und gleichzeitig eine erstklassige Anbindung an alle wichtigen Annehmlichkeiten von Lugano.Die Wohnung überzeugt durch eine grosszügige Raumaufteilung, die Ihnen Platz für Ihre individuellen Bedürfnisse bietet. Das Herzstück der Wohnung ist das helle und einladende Wohn- und Esszimmer. Von hier aus gelangen Sie direkt zur Terrasse, die in einen Garten von etwa 73 m² übergeht. Dieser Freiraum im Freien ermöglicht es Ihnen, entspannte Momente in der Natur zu genießen.Neben all diesen Vorzügen bietet die Wohnung einen geräumigen Keller für zusätzlichen Stauraum sowie einen praktischen gemeinschaftlichen Fahrradraum. Außerdem besteht die Möglichkeit, ein Tiefgaragenparkplatz zu erwerben.Da es sich um ein Neubau handelt haben Sie noch die Möglichkeit, das Innere der Wohnung ganz nach Ihren Wünschen und Vorlieben zu gestalten. Sie können die Räume individuell anpassen und die Materialien nach Ihrem Geschmack auswählen.;1.5 rooms;21m²;CHF 787,460.–
Via Prati, 6855 Stabio;Stabio Garden Living: Luminoso appartamento 2.5 locali in nuovo sviluppo urbano;;2.5 rooms;130m²;CHF 1,130,460.–
via besso 59, 6814 Lamone;Ampio 1.5 locali di prestigio in edificazione con giardino;;1.5 rooms;20m²;CHF 516,670.–
Via Cantonale, 6818 Melano;VAL MARA - Nuovo 1.5 locali con ampio terrazzo e giardino privato;;1.5 rooms;160m²;CHF 1,238,770.–
6528 Camorino;1.5 locali di nuova costruzione;1.5 locali di nuova costruzione nella Residenza al Parco, un complesso residenziale nel verde e che si contraddistingue per l’accessibilità a tutti i servizi.Situato al primo piano, questo moderno e funzionale immobile è composto da ingresso con spazio per un comodo guardaroba a muro, soggiorno con cucina a vista con penisola, camera matrimoniale e bagno con predisposizione per lavatrice. Lo spazio si estende all’esterno grazie alla terrazza accessibile attraverso ampie vetrate sia dalla zona giorno che dalla camera.Le finiture sono di ottima qualità e personalizzabili durante le fasi di costruzione. La posizione interna rispetto alla strada ed un territorio circostante prevalentemente agricolo e residenziale, gli conferiscono una notevole tranquillità. 1 cantina è inclusa nel prezzo di vendita.1 posto auto in autorimessa a 40.000 CHF.La consegna è prevista entro la primavera del 2024.L’edificio è dotato di impianti di ultima generazione che permettono di contenere i consumi e ridurre l’impatto sull’ambiente. Il riscaldamento e raffrescamento sono prodotti da una termopompa aria-acqua. Inoltre, parte del fabbisogno dei consumi energetici viene prodotto tramite un impianto fotovoltaico.La posizione è molto comoda in quanto a pochi minuti dal centro di Bellinzona, dalle scuole, dall’ufficio postale, dai negozi di alimentari e generi di primo consumo.MISUREAppartamento: 55 mqTerrazza: 7 mqSuperficie commerciale: 18.50 mqRif: PAR-PPP8Sono disponibili nella stessa residenza altri appartamenti di differenti tipologie;1.5 rooms;18m²;CHF 441,970.–
Via Rampighetta, 6533 Lumino;1.5 LOCALI PANORAMICI A LUMINO;;1.5 rooms;18m²;CHF 481,810.–
6652 Tegna;TEGNA - NUOVI 2.5 Duplex con Terrazza e Vista;Tegna - Splendido duplex con design moderno - Opzione rent to buy disponibile!Splendido appartamento duplex di 2.5 locali con design moderno a Tegna - Opzione rent to buy disponibileVieni a scoprire i nostri nuovi appartamenti duplex di prima abitazione, situati in una casa plurifamiliare a Tegna. Questo appartamento duplex di 130 mq offre uno spazio abitativo confortevole e ben organizzato.Al piano terra, l'appartamento presenta un atrio con armadi a muro, un ampio salone con accesso alla terrazza e una cucina aperta con design moderno. Al primo piano, troverete un corridoio, una camera principale con terrazza e bagno con vasca, altre due camere e un bagno con doccia.Inoltre, l'appartamento dispone di un posto auto in autorimessa, una cantina privata e una lavanderia in comune. Il riscaldamento a termopompa vi garantirà il massimo comfort.Situato in una zona tranquilla, ma vicino ai servizi, l'appartamento dista solo 3 km da Locarno. Il design moderno dell'appartamento lo rende una soluzione ideale per chi cerca un'abitazione accogliente e funzionale.Ecco la novità più importante: l'opzione rent to buy è disponibile per questo appartamento! Questa è la soluzione perfetta per coloro che desiderano diventare proprietari di un appartamento senza dover affrontare subito l'acquisto.Non perdere l'occasione di vivere in un appartamento moderno e confortevole! Contattaci per prenotare una visita e scoprire di più sul rent to buy.;2.5 rooms;130m²;CHF 834,150.–
6710 Biasca;Meraviglioso 1.5 locali attico a Biasca;Bel attico 1.5 locali In vendita uno splendido 1.5 locali attico a Biasca, con la possibilità di svilupparlo in un 4.5 locali a dipendenza delle vostre esigenze. L'appartamento si sviluppa come segue: • entrata tramite scale private • entrata diretta nell'appartamento tramite lift • ampio atrio con armadio a muro • grande living room con cucina aperta di 63 mq e uscita sulla terrazza • bagno ospiti • camera padronale con cabina armadio di 7 mq • ampia camera da letto • bagno doccia Per concludere l'appartamento dispone di un locale cantina privato di 10 mq.C'è inoltre la possibilità di avere dei posteggi in autorimessa (non inclusi nel prezzo).Descrizione residenza Al MulinoA Biasca proponiamo in vendita questi moderni appartamenti di 2,5/1.5/4,5 locali nella moderna ?Residenza al Mulino? che sarà ultimata in primavera 2023 e costruita con materiali naturali.Gli appartamenti hanno quasi tutti un doppio affaccio e dispongono di un balcone privato. I locali sono organizzati in modo da garantire una zona giorno ?open space?. Su richiesta è possibile personalizzare le abitazioni e modificarne il taglio.Il progetto rispetta i criteri delle costruzioni bio-ecologiche sia dal profilo energetico, sia dal profilo dell'utilizzo dei materiali.La sistemazione esterna è caratterizzata da un'ampia area verde, a disposizione degli utenti una zona grill coperta da un pergolato e un'area giochi.Gli appartamenti in vendita sono i seguenti:Piano Terra:PPP1 - Spazio commerciale 2,5 locali 71.01 m2 a CHF 363'000.--Primo Piano:PPP2 - App. 1.5 locali 98.51 m2 a CHF 527'000.--PPP3 - App. 2,5 locali 52.34 m2 a CHF 313'000.--PPP4 - App. 1.5 locali 89.12 m2 a CHF 495'000.--Attico:PPP11 - App. 1.5 locali 148.05 m2 a CHF 825'000.--PPP12 - App. 1.5 locali 170.84 m2 a CHF 841'500.--Ogni appartamento dispone di un deposito e lavanderia di ca. 10 m2 compreso nel prezzo.Posteggi in autorimessa sono disponibili a CHF 40'000.-- l'uno.;1.5 rooms;170m²;CHF 1,047,660.–
Via Gaggio 10, 6934 Bioggio;Bioggio - 1.5 Locali - Vendesi comodo e spazioso appartamento;"Immerso tra le vie animate della città, esiste un segreto sussurrato solo tra coloro che conoscono veramente il cuore pulsante di questo luogo. Là, nascosto agli occhi superficiali, si trova un appartamento che racchiude tutti i sogni e le speranze di una vita migliore. Ogni mattina, il sole filtra attraverso le tende, baciando delicatamente gli angoli segreti di questa dimora, risvegliando una sensazione di meraviglia e gratitudine. Ogni stanza è un racconto di emozioni intrecciate: dalle risate gioiose con amici intorno al camino, ai momenti di serenità contemplativa sul balcone privato, dove il tempo sembra fermarsi per permettere un respiro profondo e liberatorio. Ogni dettaglio è un tributo all'amore per la bellezza e l'eleganza. Qui, ogni passo è un viaggio attraverso il cuore e l'anima di chi ha costruito questa dimora con amore e dedizione. Scopri il segreto meglio custodito della città e preparati a lasciarti incantare da un'esperienza che va al di là delle parolehttps://www.youtube.com/watch?v=hl3YCzVxzPg&amp;t=54s";1.5 rooms;120m²;Price on request
6500 Bellinzona;Bellinzona - Elegante e moderno appartamento di 1.5 locali.;BellinzonaUno spazio elegante che unisce stile e funzionalità in una posizione strategica, questo appartamento di 1.5 locali in vendita ti farà sentire a casa.L'ingresso dotato di pratico armadio a muro, lascia spazio al soggiorno con ampie finestre che si affacciano sullo splendido balcone e sulle montagne circostanti.La cucina aperta con un comodo spazio di lavoro è perfetta per qualsiasi chef! Le due camere da letto e i due bagni, di cui uno ensuite della camera padronale, offrono uno spazio confortevole per le esigenze di una coppia o di una famiglia di piccole dimensioni.A favore della praticità e della quotidianità l'appartamento offre inoltre un locale con colonna lavatrice/asciugatrice e un locale ripostiglio.L'eleganza dell'appartamento si nota anche dalla scelta dei materiali e delle finiture di pregio nonchè dalla scelta dei grandi marchi come Scavolini con cui è stata attrezzata la cucina.L'appartamento è provvisto di un parcheggio interno in autorimessa e di uno esterno vicino all'ingresso per la massima comodità.Si tratta di un appartamento moderno al secondo piano di una nuova residenza che offre il meglio dei due mondi: località e tranquillità.Ha un'ottima posizione e di facile accesso stradale, si trova infatti nelle immediate vicinanze di tutto ciò che Bellinzona ha da offrire.Approfitta della vita cittadina avendo tutto quel che ti serve a pochi passi! 6500 Bellinzona si trova nel Distretto di Bellinzona, nel Cantone Ticino. La popolazione nel comune politico di Bellinzona è variata mediamente del +0.4% annuo negli ultimi 5 anni, situandosi a 43'785 abitanti (stato 31 dicembre 2021). La pressione fiscale equivale al 12.2% (Cantone: 11.7%). Il comune ha registrato un'attività edilizia residenziale media del 1.9% annuo negli ultimi 5 anni, mentre il tasso di sfitto attualmente ammonta al 2.9% (stato 1 giugno 2022). I prezzi immobiliari negli ultimi 5 anni sono cambiati del +4.3% (Cantone: +9.4%).;1.5 rooms;;CHF 983,550.–
Via al Lido 1, 6900 Lugano;Nuova costruzione - 1.5 locali a Viganello;;1.5 rooms;120m²;CHF 1,232,550.–
6987 Caslano;Grande loft con giardino e terrazza;Grande loft con giardino e terrazza caratterizzato da ambienti spaziosi e luminosi, soffitti tipicamente alti e ampie vetrate.Le finiture interne sono moderne, ricercate e di ottima qualità.Il corpo centrale dell’appartamento che si eleva a tutta altezza fino al tetto, regalando un design moderno e innovativo a questo immobile, crea una netta suddivisione tra l’area living e l’area dining. La cucina, arredata ed attrezzata con ottimi elettrodomestici, si apre sul giardino privato che a sua volta porta fino ad una grande terrazza rialzata. Completano la zona giorno un bagno di servizio e la lavanderia.Una scalinata porta alla zona notte che ospita la camera matrimoniale con bagno privato, altre due camere ed un ulteriore bagno.Il loft con giardino e terrazza, si colloca in un progetto residenziale che ha visto la conversione di una vecchia e rinomata fabbrica di Caslano in una nuova costruzione molto curata in ogni dettaglio.La costruzione, realizzata nel 2020, presenta standard qualitativi elevati.L’appartamento è collegato al teleriscaldamento AIL e la distribuzione di calore avviene attraverso serpentine a pavimento. I serramenti sono in pvc con tripli vetri e dispongono di tende a pacchetto motorizzate per oscurare gradatamente i locali.1 cantina e 1 posto auto in autorimessa sono compresi nel prezzo.La Residenza Ainhoa si trova nella soleggiata campagna di Caslano, adiacente alla sede della Polizia Malcantone ovest, a 100 metri dalla nuova scuola media, nei pressi di molti altri servizi e della nuova fermata del trenino Lugano-Ponte.MISUREAppartamento: 152.50 mqTerrazze: 60.75 mqGiardino: 124.75 mqCantina: 11.00 mqRif: AIN-PPP10;2.5 rooms;180m²;CHF 1,848,820.–
6983 Magliaso;MAGLIASO MODERNO 1.5 LOCALI CON GIARDINO  E PISCINA CONDOMINIALE;;1.5 rooms;120m²;CHF 827,920.–
6900 Massagno;Attico con terrazza sul tetto - Residenza Kristall Domus, Massagno;Vivere dove sorgerà il futuro. Questa è l'ambizione ed il punto di forza della residenza Kristall Domus. Un edificio che unisce la pace della propria abitazione all'esclusività di un luogo e all'alta qualità costruttiva.La posizione strategica a due passi dalla stazione ferroviaria di Lugano e dal centro città, sono altre caratteristiche importanti della nuova edificazione. Inoltre, adiacente a questo moderno stabile che ospiterà 21 appartamenti esclusivi, nascerà un area verde, come nuovo polmone della regione.Le unità abitative si suddividono sui 5 piani, oltre al piano cantine e all'autorimessa.Gli impianti e la qualità costruttiva sono di ultima generazione, garantendo un'alta efficienza e durabilità nel tempo.La termopompa con serpentine scalda e raffredda il pavimento, mentre i pannelli solari aiutano il riscaldamento dell'acqua calda sanitaria.Ogni appartamento sfrutta lo spazio in modo minuzioso e armonioso, rendendo l'ambiente piacevole e comodo.All'interno, oltre a finiture di pregio, troviamo un impianto domotico, un allacciamento per lavatrice ed asciugatrice ed i sensori antifurto per il piano terra.Questo bellissimo attico si compone di un piano abitabile di 140 mq con terrazza tutta intorno di 39 mq, più una terrazza panoramica sul tetto con vista lago di 82 mq e vasca idromassaggio. Nulla è lasciato al caso in questa splendida abitazione, che gode di sole durante tutto l'arco della giornata e una vista quasi a 360 gradi. Le finiture sono di altissimo standing ed i colori scelti donano un fascino cosmopolita.Lo stabile è terminato e l'appartamento è pronto ad essere abitato.Contattateci al numero 091 752 25 67 per visitare la casa dei vostri sogni oppure visita il sito www.domusdea.ch;2.5 rooms;;CHF 2,739,000.–
6900 Lugano;Residenza Westside 9: splendido attico con ampia terrazza rooftop;Nell'esclusiva residenza Westside 9, in un quartiere residenziale molto tranquillo di Lugano, è ubicato questo straordinario attico. Grazie all'orientamento a sud-est, gode di un ottimo soleggiamento ed di una splendida vista panoramica sul lago, la città e le montagne. L'unità dista pochi passi dal centro città.Il condominio, costruito nel 2013, conta 10 appartamenti di lusso e dispone di aree comuni molto curate quali giardino, jacuzzi esterna ad uso comune e una zona fitness con sauna. L'attico di design offre 400 mq di comfort abitativo, oltre ad una terrazza panoramica coperta di 80 mq ed una terrazza rooftop privata di 240 mq. I materiali e rifiniture sono pregiati, naturali e di lusso. L'unità si presenta nel modo seguente (accesso diretto con ascensore).atrio d'entrata con guardaroba, bagno ospiti, ampia e luminosa zona giorno di ca. 145 mq suddivisa in soggiorno con soffitti altri, camino bifacciale, zona pranzo e splendida cucina aperta. Portefinestre scorrevoli su tutto il soggiorno con accesso alla terrazza panoramica coperta. La zona notte si compone di tre suite, tutte con bagno proprio, cabina armadio o spaziosi armadi a muro.Dal soggiorno tramite scale si accede alla terrazza panoramica sul tetto che offre una zona pranzo, una zona lounge e un area solarium con doccia e jacuzzi.Completano l'unita una spaziosa cantina, 6 posti auto interni e una lavanderia privata.L'appartamento viene venduto arredato.Questo elegante attico offre ambienti interni ed esterni ampi ed armoniosi.In der exklusiven Residenz Westside 9, in einem sehr ruhigen Wohnviertel von Lugano, befindet sich dieses einzigartige Penthouse. Dank seiner Süd-Ost-Ausrichtung geniesst es eine hervorragende Sonneneinstrahlung und einen herrlichen Panoramablick auf den See, die Stadt und die Berge. Die Wohnung ist nur wenige Schritte vom Stadtzentrum entfernt.Die 2013 erbaute Wohnanlage besteht aus 10 Luxuswohnungen und verfügt über gepflegte Gemeinschaftsbereiche wie einen Garten, einen gemeinschaftlich genutzten Aussen-Whirlpool und einen Fitnessbereich mit Sauna. Das stilvolle Penthouse bietet 400 m² Wohnkomfort sowie eine 80 m² grosse überdachte Terrasse und eine private Dachterrasse von 240 m². Die Materialien und Ausstattungen sind hochwertig, natürlich und luxuriös.Die Wohnung ist wie folgt aufgeteilt (direkter Zugang mit dem Aufzug)Eingangshalle mit Garderobe, Gästebad, geräumiger und heller Wohnbereich von ca. 145 m², aufgeteilt in Wohnzimmer mit hohen Decken, doppelseitigem Kamin, Essbereich und schöner offener Küche. Glasschiebefenster im gesamten Wohnzimmer mit Zugang zur überdachten Panoramaterrasse. Der Schlafbereich besteht aus drei Suiten, alle mit eigenem Bad, begehbarem Kleiderschrank oder geräumigen Einbauschränken.Vom Wohnzimmer aus führt eine Treppe auf die Panoramadachterrasse, die einen Essbereich, eine Lounge und eine Solariumfläche mit Dusche und Jacuzzi bietet.Ein geräumiger Keller, 6 Innenparkplätze und ein privater Waschraum vervollständigen diese traumhafte Wohnung.Die Wohnung wird möbliert verkauft.In the exclusive residence Westside 9, in a very quiet residential neighbourhood of Lugano, is situated this extraordinary penthouse. Thanks to its south-east orientation, it enjoys excellent sunshine and a splendid panoramic view over the lake, the city and the mountains. The unit is only a few steps from the city centre.The condo, built in 2013, has 10 luxury flats and features well-maintained common areas such as a garden, outdoor jacuzzi for common use and a fitness area with sauna. The stylish penthouse offers 400 sqm of living comfort, as well as a 80 sqm covered terrace and a private rooftop terrace of 240 sqm. The materials and finishes are high quality, natural and luxurious.The unit is presented as follows (direct access by...;2.5 rooms;560m²;Price on request
6965 Cadro;Casa unifamiliare nel verde;;2.5 rooms;200m²;CHF 1,730,550.–
Via Prati, 6855 Stabio;Stabio Garden Living: Spazioso appartamento 1.5 locali in nuovo sviluppo urbano;;1.5 rooms;25m²;CHF 829,170.–
