Address;Title;Description;Rooms;Living Space (sqm);Price
Steinerstrasse 16, 9052 Niederteufen;Stilvolles Haus mit 3 Wohneinheiten und atemberaubendem Ausblick;Stilvolles Wohngebäude mit 10.5 Zimmern und atemberaubendem AusblickWillkommen zu diesem einzigartigen Wohnhaus mit 3 Wohneinheiten in Niederteufen!Mit 7 Schlafzimmern und 3 Badezimmern bietet diese Immobilie reichlich Platz auch für eine grosse Familie.Die grosszügige Wohnfläche von 250 Quadratmetern und das weitläufige Grundstück von fast 1000 Quadratmetern bieten viel Raum für Entfaltung und Entspannung.Die Immobilie verfügt über eine moderne Ölheizung und wurde im Jahr 2000 renoviert, um höchsten Wohnkomfort zu gewährleisten. • 7 geräumige Schlafzimmer • 3 moderne Badezimmer • Wohnfläche von 250 Quadratmetern, erweiterbar • Grundstück von fast 1000 Quadratmetern • 2 Garagen • 4 Parkplätze • Weitläufiger Garten • Atemberaubender Ausblick auf den Alpstein • Hohe Mieteinnahmen von 43.200 CHF pro JahrDas Grundstück ist auch für den Bau mehrere luxuriösen Eigentumswohnungen geeignet.Diese einzigartige Immobilie bietet alles, was Sie sich von Ihrem Traumhaus wünschen können. Kontaktieren Sie uns noch heute, um einen Besichtigungstermin zu vereinbaren und Ihr neues Zuhause zu entdecken! • E-Mail: info@bilo-gmbh.ch • Telefon: +41 76 567 11 45Web: www.bilo-gmbh.chAlle Texte und Fotos © by BILO GmbH, Weidwiesenweg 31, 8580 AmriswilSie wollen Ihr Haus oder Ihre Wohnung sorgenfrei verkaufen, wissen aber nicht, zu welchem Preis Sie es verkaufen können?Gratisbewertung Ihrer Immobilie auf www.bilo-gmbh.ch/bewertung/Wir nennen Ihnen den aktuellen Marktwert Ihrer Immobilie, diskret und unverbindlich in einem ersten, kostenlosen Informationsgespräch.;10.5 rooms;250m²;CHF 1,750,000.–
Lachen 1094, 9428 Walzenhausen;Ihr perfekter Rückzugsort im Grünen - mit Seesicht;LAGE • attraktive Wohnlage im Kurort Walzenhausen - im Ortsteil Lachen • attraktive Fern- und Seesicht • Naherholungsgebiet vor der Haustüre • kurze Distanz zu Bushaltestelle • Nähe zu Freibad Ledi EINFAMILIENHAUS • Wohnhaus mit guter Bausubstanz • praktisches Einteilungskonzept auf drei Wohngeschossen • adäquate Wohnnutzfläche mit angenehmen Raumhöhen • charmante Ausbaustandards mit heimeligem Holztäfer • offener Wohn- und Essbereich mit Ausgang zu Sitzplatz-Garten • geräumige Zimmer im Obergeschoss und Dachgeschoss • vielseitiges Angebot an Nebenräumen im Sockelgeschoss • PW-Garage und zwei Aussenabstellplätze • grosszügige Erweiterungsreserven für An- und Nebenbauten Haben wir Ihr Interesse geweckt? Sehr gerne senden wir Ihnen unsere ausführliche Verkaufsdokumentation zu und/oder stehen Ihnen für Fragen gerne zur Verfügung.;6 rooms;125m²;CHF 790,000.–
Schlättliweg 3, 9052 Niederteufen;Sich wohlfühlen an bester Lage;Erfüllen Sie sich mit der hellen 4.5 Zimmerwohnung an bester und ruhiger Lage in einem familienfreundlichen Quartier Ihren Wohntraum. Die 125 m2 Wohnfläche ist optimal aufgeteilt und bietet Ihnen alles, was man sich von seinem neuen Zuhause wünscht. Über das Entrée, mit grosszügiger Garderobe und Einbauschränken, gelangt man in den hellen, lichtdurchfluteten Wohn- und Essbereich mit offener Küche und angrenzendem Reduit für zusätzlichen Stauraum. Schon beim Betreten dieses Bereiches wird das besondere Flair dieser Wohnung spürbar und das angenehme Raumgefühl sorgt dafür, dass man sich sofort wohlfühlt.An kühlen Tagen freut man sich auf das Knistern des Feuers im Cheminée und bei warmen Temperaturen lockt der direkt zugängliche Sitzplatz mit Rasenfläche. Hier geniesst man die Ruhe, grilliert und lässt die Sommerabende genussvoll ausklingen.Grosszügig präsentiert sich auch der Schlafbereich. Hier befinden sich das Eltern- und zwei weitere Schlafzimmer sowie zwei Badezimmer mit Doppel-Lavabo und Badewanne bzw. mit Dusche und WC. Der von zwei Zimmern zugängliche Balkon rundet das Angebot in diesem Bereich optimal ab.Zur Wohnung können zwei Tiefgaragen-Plätze für je CHF 35'000.-- dazuerworben werden.Ruhig und doch zentralKindergarten, Primarschule, Einkaufsmöglichkeit und Haltestelle der Appenzeller Bahn befinden sich in unmittelbarer Nähe und sind zu Fuss gefahrlos erreichbar. Das Dorfzentrum ist mit Bahn, PW oder Fahrrad in kürzester Zeit erreichbar und mit dem Auto ist man im Nu im Alpsteingebiet und auf dem Weg nach St. Gallen zu den Autobahnanschlüssen Richtung Zürich und Chur.In Niederteufen zu wohnen ist nicht nur wegen des tiefen Steuerfusses begehrt. Mit knapp 6'500 Einwohnern bietet Ihnen Ihr zukünftiger Wohnort ein belebtes Dorf mit abwechslungsreichen Einkaufsmöglichkeiten sowie einem vielfältigen Vereins- und Kulturangebot.Überzeugen Sie sich selbst von diesem Schmuckstück und vereinbaren Sie mit uns einen Besichtigungstermin.;4.5 rooms;125m²;CHF 830,000.–
Schlättliweg 3, 9053 Teufen AR;Sich wohlfühlen an bester Lage;Erfüllen Sie sich mit der hellen 4.5 Zimmerwohnung an bester und ruhiger Lage in einem familienfreundlichen Quartier Ihren Wohntraum. Die 125 m2 Wohnfläche ist optimal aufgeteilt und bietet Ihnen alles, was man sich von seinem neuen Zuhause wünscht. Über das Entrée, mit grosszügiger Garderobe und Einbauschränken, gelangt man in den hellen, lichtdurchfluteten Wohn- und Essbereich mit offener Küche und angrenzendem Reduit für zusätzlichen Stauraum. Schon beim Betreten dieses Bereiches wird das besondere Flair dieser Wohnung spürbar und das angenehme Raumgefühl sorgt dafür, dass man sich sofort wohlfühlt.An kühlen Tagen freut man sich auf das Knistern des Feuers im Cheminée und bei warmen Temperaturen lockt der direkt zugängliche Sitzplatz mit Rasenfläche. Hier geniesst man die Ruhe, grilliert und lässt die Sommerabende genussvoll ausklingen.Grosszügig präsentiert sich auch der Schlafbereich. Hier befinden sich das Eltern- und zwei weitere Schlafzimmer sowie zwei Badezimmer mit Doppel-Lavabo und Badewanne bzw. mit Dusche und WC. Der von zwei Zimmern zugängliche Balkon rundet das Angebot in diesem Bereich optimal ab.Zur Wohnung können zwei Tiefgaragen-Plätze für je CHF 35'000.-- dazuerworben werden.Ruhig und doch zentralKindergarten, Primarschule, Einkaufsmöglichkeit und Haltestelle der Appenzeller Bahn befinden sich in unmittelbarer Nähe und sind zu Fuss gefahrlos erreichbar. Das Dorfzentrum ist mit Bahn, PW oder Fahrrad in kürzester Zeit erreichbar und mit dem Auto ist man im Nu im Alpsteingebiet und auf dem Weg nach St. Gallen zu den Autobahnanschlüssen Richtung Zürich und Chur.In Niederteufen zu wohnen ist nicht nur wegen des tiefen Steuerfusses begehrt. Mit knapp 6'500 Einwohnern bietet Ihnen Ihr zukünftiger Wohnort ein belebtes Dorf mit abwechslungsreichen Einkaufsmöglichkeiten sowie einem vielfältigen Vereins- und Kulturangebot.Überzeugen Sie sich selbst von diesem Schmuckstück und vereinbaren Sie mit uns einen Besichtigungstermin.;4.5 rooms;125m²;CHF 830,000.–
Buchenstrasse 31, 9042 Speicher;Bezugsbereiter Neubau über der Nebelgrenze!;"Ruhe geniessen und doch zentral lebenSüdöstlich vom Dorfkern Speicher AR entstand das Mehrfamilienhaus Buchenstrasse 31 an leichter Hanglage. Eine Umgebung, welche von Lebensqualität nur so strotzt: An dieser familienfreundlichen Lage fühlen sich Alt und Jung lebendig. Speicher bildet durch seine Lage einen perfekten Ausgangspunkt für unzählige Freizeitaktivitäten. Wanderungen ins wunderschöne Appenzellerland, Fahrradtouren oder diverse sportliche Tätigkeiten in einem der vielen Vereine in der Gemeinde sind nur einige Möglichkeiten. Wohnambiente auf höchstem NiveauIm Neubau ""Buchenstrasse 31"" steht eine 3.5-Zi. Wohnung im Dachgeschoss zum Verkauf. Bequem und einfach betreten Sie die moderne Wohnung über den einladenden Eingangsbereich, welcher mittels Lift erschlossen ist. Die grosszügigen und lichtdurchfluteten Zimmer lassen keine Wünsche offen und sorgen für zeitgemässes Wohnambiente. Zudem verfügt sie über einen privaten und nach Südwesten ausgerichteten Balkon. Für reichlich Stauraum erwartet die Eigentümer ein eigener Kellerraum im Untergeschoss des Gebäudes.Bestellen Sie die detaillierte Verkaufsdokumentation zu diesem interessanten Objekt. Nach Erhalt der Dokumentation vereinbaren wir gerne einen persönlichen Besichtigungstermin. Wir freuen uns auf Ihre Kontaktanfrage.";3.5 rooms;115m²;CHF 970,000.–
Fuchsacker 674, 9426 Lutzenberg;4.5-Zimmerwohnung zu verkaufen;4.5- Zimmerwohnung mit SeesichtSuchen Sie eine geräumige Wohnung in einem familienfreundlichen und ruhigen Wohnquartier? Hier ist Ihre Gelegenheit! Diese gepflegte 4.5-Zimmer Eigentumswohnung im 2. Obergeschoss eines Mehrfamilienhauses bietet den idealen Raum für Ihr Zuhause.Die Wohnung beeindruckt mit 2 Schlafzimmern einem Büro/Schlafzimmer, einem offenen Wohn-, Ess- und Kochbereich mit Zugang zum gedeckten Balkon sowie einem Badezimmer mit Badewanne, Dusche, WC und Lavabo. Zusätzlich steht Ihnen ein Gäste-WC mit Lavabo zur Verfügung.Die Ausstattung im Überblick: • Entrée-Vorraum mit praktischen Einbauschränken • Grosszügiger, heller Wohn- und Essbereich • Küche • 2 Schlafzimmer • 1 Büro/Schlafzimmer • 1 Badezimmer mit Badewanne, Dusche, WC und Lavabo • 1 Gäste-WC mit Lavabo • 2 grosszügige Balkone mit Süd- und Nordausrichtung Allgemeine Annehmlichkeiten: • Lift • 1 Kellerabteil (inklusive) • 1 Trockenraum (inklusive) • 1 Tiefgaragenparkplatz (CHF 30'000) Haben wir Ihr Interesse geweckt?Gerne erklären wir Ihnen bei einem unverbindlichen Gespräch die Wohnung im Detail.Bei Fragen können Sie uns jederzeit kontaktieren.www.rl-immo.ch ? der Immobilienvermarkter;4.5 rooms;115m²;CHF 622,000.–
Untere Steinegg 4, 9100 Herisau;Überschaubare 3.5 Zimmer Wohnung mit schönster Fernsicht über Herisau;;3.5 rooms;81m²;CHF 375,000.–
Säntisstrasse 22, 9104 Waldstatt;Traumhaftes Einfamilienhaus mit Blick auf den Säntis;;6.5 rooms;195m²;CHF 1,850,000.–
Teufener Strasse 38, 9042 Speicher;Luxus und Natur vereint: Exklusive 5.5 Zimmer-Oase in Speicher;;5.5 rooms;151m²;CHF 1,160,000.–
Franzenweid 666, 9428 Walzenhausen;Liebhaberobjekt Bauernhaus Seesicht Ruhe;;5 rooms;200m²;CHF 1,150,000.–
Rütistrasse 3, 9037 Speicherschwendi;Traumhafte Neubauwohnung mit Seesicht;;4.5 rooms;128m²;CHF 1,155,000.–
Unterrechstein 294, 9038 Rehetobel;An idyllischer Lage, hoch über dem Bodensee;;3.5 rooms;130m²;CHF 950,000.–
Dicken 390, 9035 Grub AR;Exklusives Anwesen: Villa mit Wohn- und Geschäftsbereich;Abseits des hektischen Alltags, eingebettet in die malerische Hügellandschaft von Appenzell, liegt eine außergewöhnliche Immobilie. Dieses beeindruckende Anwesen liegt am Ende einer ruhigen Sackgasse in einer idyllischen Wohngegend und besticht nicht nur durch ihre imposante Grösse, sondern auch durch ihre einzigartige Architektur im kanadischen Stil sowie dem sonnenverwöhnten Garten mit beheiztem Pool. Eckdaten: - ruhige, familienfreundliche Wohnlage - grosszügiges Grundstück 2677m² - grenzt an die Landwirtschaftszone - sonnenverwöhnter Sitzplatz im Grünen - beheizter Pool mit neuer Pooltechnik - sonnige Balkone - traumhafte Sicht ins Grüne - grosszügige Zimmer - 5 Nasszellen und eine Gästetoilette - Wohnbereich mit Cheminée - Küche mit zwei separaten Abstellräumen - Einbauschränke - eigener Weinkeller für Geniesser - praktisches Gerätehaus - Doppelgarage - grosser Vorplatz GOLDRICHTIG für: Ruheliebhaber auf der Suche nach Platz zur VerwirklichungBesuchen Sie unsere Website unter http://www.goldinger.ch. Dort finden Sie ausführliche Informationen, Pläne, Bilder und einen virtuellen Rundgang zu unseren Liegenschaften in guter Qualität. Bitte fragen Sie uns an, wenn Sie Details der Liegenschaft einsehen wollen und vereinbaren Sie einen Besichtigungs- oder Beratungstermin. Der Kauf dieser Liegenschaft ist für die Käufer provisionsfrei. Grundbuchgebühren und Notariatskosten teilen sich Käufer und Verkäufer hälftig. Der Eigentümer behält sich vor, bei mehreren Kaufinteressenten, an den Meistbietenden zu verkaufen. Sind Sie Immobilienbesitzer? Gerne können Sie auch vorab unsere kostenlose www.online-wertermittlung.ch nutzen und innert wenigen Minuten einen Richtpreis für Ihre Immobilie erhalten oder profitieren Sie von hilfreichen Tipps für Immobilieneigentümer unter www.immobilienratgeber.ch.;12.5 rooms;300m²;CHF 2,400,000.–
Kasernenstrasse 30, 9100 Herisau;Wohn-/Geschäftshaus mit Tiefgarage;Die LageAn zentraler Lage in der Kantonshauptstadt befindet sich diese Liegenschaft an der Kasernenstrasse 30. Einkaufsmöglichkeiten können in der angrenzenden Migros getätigt werden, vor welcher sich ebenfalls die Bushaltestelle befindet. Herisau verfügt über eine ausgezeichnete Infrastruktur. Das Bildungsangebot sowie die Anbindung an den öffentlichen und privaten Verkehr lassen keine Wünsche offen. Das WichtigsteIm Erdgeschoss befinden sich unter anderem eine Pizzabäckerei und eine Restaurantbar, darüber ein Coiffuresalon, 2 Arztpraxen und 14 Wohnungen. Sämtliche Etagen können mühelos auch mit dem Lift erreicht werden. Das Finanzielle Verkaufspreis: CHF 7.7 Mio.Bruttorendite: 4.5% Das BesondereIn der hausinternen Tiefgarage stehen 18 Einstellplätze sowie rückwärtig der Liegenschaft weitere 12 Aussenparkplätze zur Verfügung.;;;CHF 7,700,000.–
Hoheggstrasse 13, 9056 Gais;Exklusiver Wohntraum mit Alpsteinpanorama;;6.5 rooms;190m²;CHF 2,350,000.–
Nageldach 570, 9044 Wald AR;Wohnen im Grünen an familienfreundlicher Lage;Dieses gepflegte, freistehende Haus mit viereinhalb Zimmern präsentiert sich an hervorragender und sonnenverwöhnter Lage. In direkter Nähe haben Sie auch Anschlüsse für den öffentlichen Verkehr. Diese aussergewöhnliche Liegenschaft überzeugt mit einem durchdachten Raumkonzept und einer Architektur, die einen optimalen Lichteinfall der Räume betont. Neben dem einladenden Entrée verfügt das Haus im Erdgeschoss über ein grosszügiges Wohnzimmer sowie über ein Esszimmer. Für Besucher steht eine Gästetoilette bereit.Die hübsche Küche mit Durchreiche ist der Treffpunkt für die gesamte Familie, denn sie lädt ein zum gemeinsamen Kochen, Backen und Naschen.Drei weitere Zimmer erwarten Sie in der ersten Etage. Ebenfalls oben befindet sich ein Badezimmer mit Badewanne. Der einladende Gartensitzplatz ist perfekt, um die herrliche Sonne zu geniessen und zu entspannen oder um gemeinsame Zeit mit Ihren Liebsten zu verbringen. Weiterer Raum eröffnet sich Ihnen im grossen Untergeschoss, wo Sie auch eine Waschküche mit Haustechnik und einen Hobbyraum finden. Zum Objekt gehören eine Garage sowie ein weiterer Aussenparkplatz für Ihre Autos.Entscheiden Sie sich für diesen Wohntraum und schaffen für sich und Ihre Lieben ein harmonisches Lebensumfeld. Überzeugen Sie sich selbst und vereinbaren Sie einen unverbindlichen Besichtigungstermin. Ich freue mich auf Ihren Anruf.;4.5 rooms;125m²;CHF 760,000.–
Büelachen 377, 9426 Lutzenberg;Familienglück an einmaliger Lage;Das freistehende 7.5-Zimmer-Einfamilienhaus präsentiert sich auf einem umfangreichen aussichtsreichen Grundstück von 2581 m2 an ruhiger, naturnaher Lage. Der sonnenverwöhnte Standort angrenzend an ein idyllisches Bächlein erweist sich als ideal für eine Familie. Der öffentliche Verkehr ist zu Fuss erreichbar.Die ansprechende Liegenschaft begeistert mit dem umfangreichen Angebot an grosszügigen Räumen und dem spannenden Kontrast zwischen historischen und modernen Elementen. Der stilvolle Innenausbau ist geprägt von Holz und schönen Parkettböden. Für eine nachhaltige Energiegewinnung sorgen die Fotovoltaikanlage und die Luftwärmepumpe. Das Erdgeschoss besteht aus dem einladenden Entrée mit praktischer Garderobe sowie aus einem Büro, dem Wohnzimmer und der modernen offenen Küche mit angegliedertem Esszimmer. Die Gästetoilette ergänzt diese Etage. Im ersten Obergeschoss erwarten Sie vier Schlafzimmer - eines davon mit Balkonzugang - und ein Badezimmer mit Dusche. Im Dachgeschoss befinden sich ein helles, charmantes Zimmer und eine Toilette. Auch das Untergeschoss bietet mit dem Keller, der Waschküche und dem Hobbyraum sowie weiteren Räumen viel Platz zur Entfaltung. Ein besonderes Highlight dieser Immobilie ist der herrliche Umschwung mit dem sonnigen Sitzplatz mit fantastischer Sicht auf den blauen Bodensee. Geniessen Sie an diesem magischen Ort das Freiluftleben mit Ihren Liebsten beim Grillieren und geselligen Beisammensein. Zwei Aussenparkplätze vollenden das attraktive Angebot auf ideale Weise. Überzeugen Sie sich selbst bei einer unverbindlichen Besichtigung. Ich freue mich auf Ihren Anruf.;7.5 rooms;171m²;CHF 980,000.–
Kohli, 9055 Bühler;Gesund Wohnen - 4.5-Zi. Wohnung in Appenzeller Holzbauweise;Die Wohnüberbauung mit eigenem dörflichem Charakter liegt zentrumsnah im Süden der Gemeinde an leichter Hanglage.Bühler liegt im Mittelland des Kantons Appenzell Ausserrhoden zwischen Teufen und Gais, eingebettet im Rotbachtal.Zu den modernen Gemeindeeinrichtungen gehören neuzeitlich gestaltete Kindergärten sowie eine grosszügig angelegte Schulanlage für Primar- und Sekundarstufe. Das kulturelle Leben im Dorf wird garantiert durch die vielen aktiven Dorfvereine.Dank einem gut ausgebauten Strassennetz sowie attraktiven Zugverbindungen ist St. Gallen in rund zwanzig Minuten zu erreichen.Die Konstruktion der Bauten ist das patentierte System «Appenzellerholz» der Firma Nägeli AG in Gais. Die Appenzellerholz-Elemente enthalten weder Leim noch andere giftige Chemikalien.Das Appenzellerholz-System erfüllt wirtschaftliche, ökologische, bauphysikalische sowie ästhetische Anforderungen.Zum Verkauf steht eine 4.5 Zi. Wohnung, ausgebaut mit hochwertigen Materialien. Sie verfügt über einen Nassbereich mit Dusche und Toilette und einen Hauswirtschaftsraum, der mit wenig Aufwand zu einem weiteren, vollwertigen Badezimmer ausgebaut werden kann. Sowohl beim Wohnzimmer als auch beim Esszimmer gibt es einen geräumigen Balkon mit guter Besonnung und schöner Aussicht. Mit dem Lift fahren Sie direkt in die Tiefgarage, wo sich der Abstellplatz für ein Auto befindet (für CHF 35'000.00 erwerbbar). Zur Wohnung gehört ein grosszügiges Kellerabteil.Bestellen Sie die detaillierte Verkaufsdokumentation zu diesem interessanten Objekt. Nach Erhalt der Dokumentation vereinbaren wir gerne einen persönlichen Besichtigungstermin. Wir freuen uns auf Ihre Kontaktanfrage.;4.5 rooms;102m²;CHF 690,000.–
Unteres Hörli, 9053 Teufen AR;LEBENSRAUM HÖRLI;Willkommen in Ihrem neuen Zuhause! Hier im Herzen von Teufen entstehen in Kürze 8 wunderschöne Neubauwohnungen mit Sicht ins Grüne.Optimale Grundrisse ermöglichen eine stilvolle und praktische Einrichtung der Wohnung. Durch die vielen Fenster werden die Wohnungen hell und lichtdurchflutet.Grosse Balkone und 2 Nasszellen sind bei uns Standard.Jede Wohnung wird individuell nach Ihren Wünschen ausgebaut. Sie entscheiden die Materialien in der Küche, in den Nasszellen aber auch den Boden und die Farben der Wände. Sehr gerne zeige ich Ihnen bei einem persönlichen Gespräche alle Annähmlichkeiten dieses Projekt im Detail auf. Ich freu mich über Ihre Kontaktaufnahme. Kontaktieren Sie mich unter 076 368 32 32 oder per E-Mail gruezi@aeberhard-partner.chErleben Sie modernes Wohnen in einer der schönsten Regionen der Schweiz ? sichern Sie sich jetzt Ihre Traumwohnung in Teufen.;3.5 rooms;98m²;CHF 1,095,000.–
Unteres Hörli, 9053 Teufen AR;LEBENSRAUM HÖRLI;Willkommen in Ihrem neuen Zuhause! Hier im Herzen von Teufen entstehen in Kürze 8 wunderschöne Neubauwohnungen mit Sicht ins Grüne.Optimale Grundrisse ermöglichen eine stilvolle und praktische Einrichtung der Wohnung. Durch die vielen Fenster werden die Wohnungen hell und lichtdurchflutet.Grosse Balkone und 2 Nasszellen sind bei uns Standard.Jede Wohnung wird individuell nach Ihren Wünschen ausgebaut. Sie entscheiden die Materialien in der Küche, in den Nasszellen aber auch den Boden und die Farben der Wände. Sehr gerne zeige ich Ihnen bei einem persönlichen Gespräche alle Annähmlichkeiten dieses Projekt im Detail auf. Ich freu mich über Ihre Kontaktaufnahme. Kontaktieren Sie mich unter 076 368 32 32 oder per E-Mail gruezi@aeberhard-partner.chErleben Sie modernes Wohnen in einer der schönsten Regionen der Schweiz ? sichern Sie sich jetzt Ihre Traumwohnung in Teufen.;4.5 rooms;112m²;CHF 1,115,000.–
Unteres Hörli, 9053 Teufen AR;LEBENSRAUM HÖRLI;Willkommen in Ihrem neuen Zuhause! Hier im Herzen von Teufen entstehen in Kürze 8 wunderschöne Neubauwohnungen mit Sicht ins Grüne.Optimale Grundrisse ermöglichen eine stilvolle und praktische Einrichtung der Wohnung. Durch die vielen Fenster werden die Wohnungen hell und lichtdurchflutet.Grosse Balkone und 2 Nasszellen sind bei uns Standard.Jede Wohnung wird individuell nach Ihren Wünschen ausgebaut. Sie entscheiden die Materialien in der Küche, in den Nasszellen aber auch den Boden und die Farben der Wände. Sehr gerne zeige ich Ihnen bei einem persönlichen Gespräche alle Annähmlichkeiten dieses Projekt im Detail auf. Ich freu mich über Ihre Kontaktaufnahme. Kontaktieren Sie mich unter 076 368 32 32 oder per E-Mail gruezi@aeberhard-partner.chErleben Sie modernes Wohnen in einer der schönsten Regionen der Schweiz ? sichern Sie sich jetzt Ihre Traumwohnung in Teufen.;4.5 rooms;112m²;CHF 1,115,000.–
Steinerstrasse 29, 9052 Niederteufen;Traditionelles und charmantes Appenzellerhaus mit Potenzial;;8 rooms;156m²;CHF 600,000.–
Unteres Hörli, 9053 Teufen AR;LEBENSRAUM HÖRLI;Willkommen in Ihrem neuen Zuhause! Hier im Herzen von Teufen entstehen in Kürze 8 wunderschöne Neubauwohnungen mit Sicht ins Grüne.Optimale Grundrisse ermöglichen eine stilvolle und praktische Einrichtung der Wohnung. Durch die vielen Fenster werden die Wohnungen hell und lichtdurchflutet.Grosse Balkone und 2 Nasszellen sind bei uns Standard.Jede Wohnung wird individuell nach Ihren Wünschen ausgebaut. Sie entscheiden die Materialien in der Küche, in den Nasszellen aber auch den Boden und die Farben der Wände. Sehr gerne zeige ich Ihnen bei einem persönlichen Gespräche alle Annähmlichkeiten dieses Projekt im Detail auf. Ich freu mich über Ihre Kontaktaufnahme. Kontaktieren Sie mich unter 076 368 32 32 oder per E-Mail gruezi@aeberhard-partner.chErleben Sie modernes Wohnen in einer der schönsten Regionen der Schweiz ? sichern Sie sich jetzt Ihre Traumwohnung in Teufen.;4.5 rooms;112m²;CHF 1,145,000.–
Schlättliweg 1, 9052 Niederteufen;Moderne, frisch sanierte 4.5-Zimmerwohnung an attraktiver und ruhiger Lage.;;4.5 rooms;120m²;CHF 925,000.–
Schützengasse 14, 9410 Heiden;Charmante Liegenschaft mit Raum für Kreativität;Das freistehende 6-Zimmer-Einfamilienhaus präsentiert sich auf einem idealen, zentral gelegenen Grundstück. Die Bushaltestelle ist nur 90 m entfernt und auch der Kindergarten, die Schulen und der Supermarkt sind problemlos zu Fuss erreichbar.Die ortstypische Liegenschaft wurde um 1900 gebaut und weist einen praktischen Grundriss auf. Mit einem angemessenen Renovationsbudget oder mit professioneller handwerklicher Eigenleistung können Sie sich hier ein einzigartiges Bijou erschaffen. Platz und Potenzial sind in grossem Umfang vorhanden. Das Haus besteht zurzeit aus einer hellen, separaten 1.5-Zimmer-Einliegerwohnung im Erdgeschoss, die ein Wohn-/Schlafzimmer mit Kachelofen, eine separate Küche und ein Badezimmer mit Badewanne beinhaltet. Die Hauptwohnung verfügt über 4.5-Zimmer, die sich über das erste und zweite Obergeschoss verteilen. Im ersten Stock befinden sich neben dem Gang die separate Wohnküche und das Wohnzimmer, das mit dem stilvollen Kaminofen begeistert. Der Korridor bietet zudem Zugang zum Balkon. Im Dachgeschoss erwarten Sie drei charmante, grosszügige Zimmer sowie ein Badezimmer mit Badewanne. Eine zusätzliche Toilette ist auf der Zwischenetage zu finden. Ein Aussenabstellplatz rundet das Angebot ab. Diese attraktive Immobilie eignet sich bestens für eine Familie mit Platzbedarf, als Generationenhaus oder zum Wohnen und gleichzeitigen Vermieten. Überzeugen Sie sich selbst bei einer unverbindlichen Besichtigung. Ich freue mich auf Ihren Anruf.;6 rooms;125m²;CHF 415,000.–
Almendsberg 577, 9428 Walzenhausen;Kreatives Wohnen - einzigartige Loftwohnungen;LAGE • attraktive Wohnlage im Kurort Walzenhausen • einmalige Fern- und Seesicht • zentrale Lage • Nähe zu örtlichen Infrastrukturen • Erschliessung über Hauptverbindungsstrasse OBJEKT • grosszügige Loft-Wohnungen • gute Grundbausubstanz und charmanter Ausbau • offene Grundriss für flexible Wohnraumgestaltung • je Einheit grossflächiger Wohn- und Essbereich • elegante, freistehende Küche mit viel Platz • hochwertige Ausbaustandards • angenehme Raumhöhen • lichtdurchflutete, helle Räume • grossflächiger Wohn- und Essbereich • je Einheit grosszügige Doppelgarage bietet beispielsweise Platz für Wohnwagen Haben wir Ihr Interesse geweckt? Sehr gerne senden wir Ihnen unsere ausführliche Verkaufsdokumentation zu und/oder stehen Ihnen für Fragen gerne zur Verfügung.;295m²;;CHF 1,950,000.–
Gaismoos 473, 9428 Walzenhausen;Wohnhaus an idyllischer Lage;LAGE • attraktive, sehr ruhige und idyllische Wohnlage • attraktive Fernsicht ab Obergeschoss ins Vorarlberg • Naherholungsgebiet vor der Haustüre in der Landwirtschaftszone • Südhanglage mit attraktiver Besonnung EINFAMILIENHAUS • Wohnhaus mit guter Bausubstanz, renovationsbedürftig • funktionales Grundrisskonzept auf zwei Wohngeschossen • adäquate Wohnnutzfläche • geräumige Zimmer im Obergeschoss • vielseitiges Angebot an Nebenräumen • Renovierungs- und Ausbaumöglichkeiten vorhanden Haben wir Ihr Interesse geweckt? Sehr gerne senden wir Ihnen unsere ausführliche Verkaufsdokumentation zu und/oder stehen Ihnen für Fragen gerne zur Verfügung.;190m²;;CHF 380,000.–
Ob dem Dorf 278, 9105 Schönengrund;Modernes Einraumdomizil mit sonnenverwöhntem Balkon;Die 2023 sanierte 1 Zimmer-Wohnung verfügt über einen gut durchdachten Grundriss mit einer grossen Fensterfront und eignet sich sowohl als Ferienwohnung als auch als dauerhaftes Zuhause. Eckdaten: - ruhige, sonnige Wohnlage - praktische Grundrissaufteilung - hohe Decken - moderne Küche mit hochwertigen Geräten - stilvolles Badezimmer mit Dusche, Lavabo und Toilette - sonniger Balkon mit Blick ins Grüne - Abstellraum und privates Kellerabteil - Waschküche zur Mitbenützung - ein Aussenabstellplatz inkl. - kein Lift vorhanden GOLDRICHTIG für: Singles oder Pendler mit dem Wunsch nach ruhigem Wohnen im GrünenBesuchen Sie unsere Website unter http://www.goldinger.ch. Dort finden Sie ausführliche Informationen, Pläne, Bilder und einen virtuellen Rundgang zu unseren Liegenschaften in guter Qualität. Bitte fragen Sie uns an, wenn Sie Details der Liegenschaft einsehen wollen und vereinbaren Sie einen Besichtigungs- oder Beratungstermin. Der Kauf dieser Liegenschaft ist für die Käufer provisionsfrei. Grundbuchgebühren und Notariatskosten teilen sich Käufer und Verkäufer hälftig. Sind Sie Immobilienbesitzer? Gerne können Sie auch vorab unsere kostenlose www.online-wertermittlung.ch nutzen und innert wenigen Minuten einen Richtpreis für Ihre Immobilie erhalten oder profitieren Sie von hilfreichen Tipps für Immobilieneigentümer unter www.immobilienratgeber.ch.;1.5 rooms;39m²;CHF 225,000.–
