Address;Title;Description;Rooms;Living Space (sqm);Price
Grubenstrasse 32, 4222 Zwingen;AT THE TOP - ATTIKAWOHNUNG MIT PANORAMABLICK UND DREI PARKPLÄTZEN;Die geographische Lage von Zwingen, in der Mitte der Verkehrsachse Basel-Delémont und am Ausgangspunkt zum Lüsseltal, bietet in Sachen Infrastruktur ideale Voraussetzungen. Einkaufsmöglichkeiten, Kindergarten/Schulen und der öffentliche Verkehr sind in Gehdistanz zu erreichen. Der Autobahnanschluss ist ebenfalls nur wenige Minuten entfernt. Zwingen bietet zudem viele erholsame Orte für Naturliebhaber - Ob bei einem Spaziergang im sonnig Kleeboden oder im schattigen Hardwald auf den Spuren des Waldlehrpfades. Das Gebäude, bestehend aus nur fünf Wohneinheiten, befindet sich am Ende einer ruhigen Quartierstrasse, ohne jeglichen Durchgangsverkehr. Mit dem Lift gelangen Sie direkt direkt ins Entrée der Wohnung, welches Sie mit Raumhöhen von bis zu 2.75 Meter begrüsst. Ein hochwertiges Cheminéeofen, das Reduit mit Waschmaschine/Trockner, ein Badezimmer mit Dusche/Badewanne sowie ein zweites Badezimmer mit Dusche bieten den gewünschten Komfort. Von der ca. 70m2 grossen Dachterrasse, welche nach Süden ausgerichtet ist, geniessen Sie einen herrschaftlichen Blick in die Landschaft. Der Garten, der Fahrradkeller und der Trocknungsraum stehen zur allgemeinen Nutzung zur Verfügung. Familien mit Kindern sind hier ebenfalls an der richtigen Adresse - Der im Quartier befindliche Kinderspielplatz lässt Kinderherzen höher schlagen. Für Ihre Fahrzeuge stehen zwei Parkplätze in der Tiefgarage sowie ein Aussenabstellplatz zur Verfügung, welche im Kaufpreis inbegriffen sind. • Attikawohnung mit ca. 70m2 Dachterrasse • zahlreiche Naherholungsgebiete/Golfplatz in Abschlagdistanz • Lift mit direktem Wohnungszugang • perfekte Raumaufteilung • Raumhöhe 2.45 bis 2.75 Meter (Pultdach) • Waschmaschine und Trockner in der Wohnung • hochwertiger Cheminéeofen • V-Zug Küchengeräte • diverse Einbauschränke • zwei Badezimmer • Garten zur Mitbenutzung • allgemeiner Fahrradkeller und Trocknungsraum • zwei Parkplätze in der Tiefgarage • ein Aussenabstellplatz • komplett geschlossenes Kellerabteil;5.5 rooms;162m²;CHF 1,450,000.–
Brüelmatten 1, 4410 Liestal;Familienfreundliche Gartenwohnung an ruhiger Lage;Diese 4.5 Zimmer Gartenwohnung befindet sich in einem familienfreundlichen Quartier in Naturnähe und dennoch nicht unweit vom Zentrum entfernt. Sie ist nach Süden ausgerichtet und optimal besonnt. Der praktische Grundriss bringt viel Wohngefühl und Platz für die ganze Familie mit sich. Der grosszügige Garten mit dem schönen, gedeckten Sitzplatz rundet das Angebot ab. Im Kaufpreis inbegriffen ist ein Tiefgaragenplatz mit direktem Zugang zur Liegenschaft. Die Wohnung wurde in den letzten Jahren komplett saniert (Küche, Bäder, Böden) und auch der Rest der Liegenschaft wurde in den Jahren 2019/2020 saniert (Fassade, Fenster, Briefkästen, Türen, Terrasse, Gegensprechanlage). Die Wohnung ist sofort bezugsbereit ohne Investitionsbedarf.Erdgeschoss:Eingangsbereich, offener Wohn- und Essbereich mit 25.8 m2, 3 Schlafzimmer mit 12.5 und 16.3 m2, moderne und zeitlose Küche mit Natursteinabdeckung, Induktionsherd von Siemens, Geschirrspüler, Backofen und Kühlschrank von Miele, 2 Badezimmer mit Dusche bzw. Badewanne, Bodenheizung in ganzer Wohnung (Gasheizung), Böden aus Keramik, Garten mit Sitzplatz 18 m2, Garten zur alleinigen Nutzung.Die Wohnfläche beträgt 100.3 m2.Besonderheiten:Eigener Waschturm im UG, grosszügiges Kellerabteil, Technikraum (Gasheizung und Boiler) in der Wohnung, Einbauschrank in Garderobe, Insektenschutzgitter bei den meisten Fenstern, Fenster aus Holz (innen) und Kunststoff (aussen), Storen elektrisch im Wohnzimmer und sonst mit Kurbelung, Entkalkungsanlage, Liftanlage im Treppenhaus vorhanden, 1 Tiefgaragenplatz inkl. Lassen auch Sie sich von dieser schönen Wohnung begeistern. Wir freuen uns über Ihre Kontaktaufnahme.;4.5 rooms;100m²;CHF 880,000.–
Herrenweg 44d, 4123 Allschwil;Top Hypothek Zins 0.99% und 1.39% - Haus in naturnaher Umgebung;Am Herrenweg in Allschwil verkaufen wir dieses Reiheneinfamilienhaus mit Baujahr 1979, welches Ihnen verteilt auf 4.5 Zimmern und einem Hobbyraum im Keller alles bietet, was sich eine Familie wünscht. Der Grundriss dieses Hauses verspricht Ihnen auf einer Wohnfläche von rund 110 m² eine optimale Raumaufteilung. Noch bevor Sie Ihr neues Zuhause betreten, erwartet Sie bereits der idyllische Vorgarten, wo sich problemlos ein kleiner Tisch mit zwei Stühlen stellen lässt. Nachdem Sie in das Haus eingetreten sind, finden Sie im Eingangsbereich zu Ihrer Rechten das Gäste-WC und zu Ihrer Linken die moderne und offene Küche mit einer Durchreiche zum Essbereich. Vor Ihnen erstreckt sich der grosszügige und lichtdurchflutete Wohn- und Essbereich mit einem Cheminée für gemütliche Abendstunden sowie der Zugang zum nach Westen ausgerichteten Gartensitzplatz. Vom Wohnbereich aus gelangen Sie über die Treppe ins Obergeschoss, wo sich die beiden identischen Kinderzimmer, das Elternschlafzimmer mit Balkon zum Garten sowie das grosse Badezimmer befinden. Im Untergeschoss finden Sie die grosszügigen Kellerräumlichkeiten sowie der beheizte Hobbyraum. 1 Garagenplatz in der Tiefgarage ist ebenfalls inklusive. Das Haus wurde seit 2019 komplett saniert (Isolation, Dach, Fenster, Bäder, Küche, Böden etc.). Das Wohnzimmer und die Schlafzimmer sind mit heimeligem Parkett ausgestattet, die Beheizung erfolgt über eine Zentralheizung mit Gas und die Wärmeverteilung via Radiatoren. Durch die im 2021 verbaute Solaranlage und guten Isolation profitieren Sie bei diesem Haus von sehr tiefen Nebenkosten. In der Überbauung können Kinder auf dem eigenen und geschützten Kinderspielplatz spielen. Zudem kann die bestehende Hypothek übernommen werden. Die Konditionen sind sehr attraktiv: Laufzeit noch bis 2027 und 2029 mit Zinssätzen 1.39% und 0.99%. Der Baurechtszins ist mit CHF 360.- pro Monat sehr attraktiv und läuft bis 31. März 2078. In unmittelbarer Nähe befinden sich Naherholungsgebiete, wie der Naturpark Allschwiler Weiher und der Vita-Parcour im Allschwilerwald. Mit der Tramstation 8 sind sie sehr gut an das öffentliche Verkehrsnetz angebunden. Auch Schulen und Kindergarten sind in Gehdistanz erreichbar. In dieses Haus können Sie ohne Sanierungsaufwand einziehen und sich sofort wohlfühlen. Lassen auch Sie sich begeistern. Wir stehen bei Fragen oder für einen Besichtigungstermin gerne zur Verfügung.;4.5 rooms;110m²;CHF 1,195,000.–
4410 Liestal;Wohnen und Arbeiten am Sonnenhang;An einer der sonnenverwöhntesten Lagen in Liestal befindet sich dieses traumhafte 6.5-Zimmer Einfamilienhaus. Die Liegenschaft, die sich hervorragend als Familiendomizil oder für Wohnen und Arbeiten eignet, verfügt über eine bestechende und lichtdurchflutete Architektur in Split-Level-Bauweise aus dem Jahr 1973. Leicht von der Strasse zurückversetzt bietet sie auf einem Grundstück von 1'451m² inkl. Waldanteil (482m²), maximale Privatsphäre. Der Aufbau der Liegenschaft spiegelt sich in einem wohl durchdachten Raumprogramm mit grosszügigen Fensterfronten auf einer Wohnfläche von rund 220 m² wider.-6.5 Zimmer, 5 Schlafzimmer-2 Bäder-220 m² Wohnfläche-Tolle Aussicht-4 Stellplätze-2 GaragenplätzeNun zum Highlight dieser tollen Liegenschaft: Eine eigene und grosse Schwimmhalle mit Liegeplatz und einer praktischen Dusche. Der Swimmingpool lässt sich beheizen und hat eine Gegenstromanlage, ausserdem besteht ein direkter Zugang in den Garten mit einem zweiten Sitzplatz. In diesem Geschoss gibt es eine weitere Toilette, einen Gemüsekeller sowie die Waschküche mit Waschmaschine und Tumbler. Die Kellerräumlichkeiten, die sich im untersten Stockwerk befinden und aus den Technikräumen und einem unbeheizten Bastelraum bestehen, vervollständigen das Wohnangebot.Konnten wir Ihr Interesse wecken? Dann rufen Sie uns noch heute an, wir zeigen Ihnen dieses Bijou gerne persönlich.;6.5 rooms;220m²;CHF 1,780,000.–
4418 Reigoldswil;Wohnen vereint mit möglicher Gewerbefläche;Dieses schöne Einfamilienhaus an der Bachgasse 1 in Reigoldswil präsentiert sich mit zusätzlicher Gewerbefläche, mit einer Grundstücksfläche von 349 m².Die Immobilie wurde im Jahr 1880 gebaut. Sie wurde sehr gepflegt und im Jahr 2004/2005 umfangreich renoviert. Daher präsentiert sie sich in gutem Zustand, der zeitgemässen Wohnkomfort und stilvolles Wohnen vereint.Das Haus teilt sich in zwei Geschosse auf mit einer Gesamtwohnfläche von 190 m². Im unteren Bereich des Hauses befindet sich die Gewerbefläche. Im Obergeschoss des Hauses befindet sich die 4.5-Zimmer Wohnung. Die Umnutzung der Gewerbefläche, zu Wohnraum ist sehr gut möglich.-Gewerbefläche-4.5-Zimmer Wohnung-2 Badezimmer-190 m² (mit Gewerbefläche)-2 Garagenplätze-5 AussenstellplätzeEin weiteres Highlight der Wohnung ist das Dachgeschoss, welches bereits isoliert und mit Leitungsanschlüssen ausgestattet ist. Dieses kann optimal als weiteren Wohnraum direkt von der Wohnung aus genutzt werden oder als eigenständige Wohnung konzipiert werden.Wir stehen Ihnen gerne für offene Fragen zur Liegenschaft oder für einen Besichtigungstermin gerne telefonisch zur Verfügung.;190m²;;CHF 890,000.–
4437 Waldenburg;Herrschaftlicher Landsitz an idyllischer Lage;Entdecken Sie Oberbaselbieter Geschichte hautnah: Diese herrschaftliche Liegenschaft aus dem 17. Jahrhundert erfüllt alle Erwartungen an ein historisches Wohnerlebnis vom Feinsten. Umgeben von Felder, Wald und Wiese fügt sich das Haus optimal in die Landschaft ein und sorgt so für eine Symbiose zwischen Natürlichkeit und historischer Baukultur. Das weitläufige Anwesen erstreckt sich über eine Grundstücksfläche von mehr als 1'500 m² und ist sowohl in Landwirtschaftsland als auch in Bauland gegliedert. Das Zehntenhaus, wie es liebevoll genannt wird, wird seine neuen Besitzer durch die grosse Privatsphäre, die idyllische Umgebung und den Charme aus vergangenen Tagen begeistern. Die prachtvolle Architektur und der herrschaftliche Charakter präsentierten sich von Aussen wie auch von Innen von seiner besten Seite. Das phantastische Raumkonzept verteilt sich über eine Wohnfläche von rund 250 m²-6 Zimmer, 4 Schlafzimmer-2 Bäder-250 m² Wohnfläche-Grosser Garten-Grüne Aussicht-4 StellplätzeAutoabstellmöglichkeiten für Sie und Ihre Gäste sind ebenfalls vorhanden. Profitieren Sie hier von einem Zuhause mit Charakter, grossem Potenzial und unzähligen Sonnenstunden, viel Ruhe und Privatsphäre.Haben wir Ihr Interesse geweckt, dann zögern Sie nicht und kontaktieren Sie uns noch heute.;6 rooms;250m²;CHF 1,580,000.–
4416 Bubendorf;Neues Glück für Ihre Familie;Dieses neuwertige Einfamilienhaus mit Baujahr 1998, das sich in der begehrten Steingasse 5, im idyllischen Bubendorf befindet, bietet alle Annehmlichkeiten, von denen Familien mit Kindern und Paare gleichermaßen profitieren können. Mit einer grosszügigen Wohnfläche von ca. 170 m² und insgesamt 6.5 Zimmern verspricht dieses Haus ein immenses Raumangebot für unterschiedlichste Bedürfnisse. Das Grundstück bietet eine grosszügige Fläche von ca. 651m², auf der sich vielfältige Nutzungsmöglichkeiten ergeben.-6.5 Zimmer, 5 Schlafzimmer-2 Bäder-170m² Wohnfläche-Grosse Terrasse-1 Stellplatz-Garagenplatz-KaminDie gedeckte Gartenterrasse ist ein Highlight dieses Objekts und lädt zu geselligen Stunden im Freien ein. Die Immobilie wurde stets gut gepflegt, was sich in jedem Detail widerspiegelt. Vom Haus aus befindet Sie sich in wenigen Gehminuten in der Natur, wo Sie entspannende Spaziergänge mit Ihren Liebsten geniessen können. Einkaufsmöglichkeiten, Schulen und öffentliche Verkehrsmittel sind in unmittelbarer Nähe und runden das Angebot optimal ab.Zögern Sie nicht und vereinbaren Sie noch heute einen Besichtigungstermin, um sich selbst von den unzähligen Vorzügen dieses Hauses zu überzeugen.;6.5 rooms;170m²;CHF 1,450,000.–
Reinacherstrasse 50, 4106 Therwil;4.5-Zimmer-Reihenmittelhaus mit Garten;Highlights • Durchdachter Grundriss • Helle Räumlichkeiten • Garten mit rundum Bepflanzung • Balkon im Obergeschoss • Familienfreundliche Lage • Aussenparkplatz • Nähe zur Stadt Basel Charmante Liegenschaft an ruhiger LageDas heimelige Reihenmittelhaus befindet sich an einer familienfreundlichen Lage im beliebtem Therwil.Das Raumangebot umfasst insgesamt 4.5 Zimmer, verteilt über 2 Stockwerke. Die durchdachte Grundrissaufteilung bietet viel Platz zum Wohlfühlen. Über das Wohnzimmer gelangen Sie direkt zum gemütlichen Sitzplatz - inklusive eigenem Garten mit rundum Bepflanzung. Die bodentiefen Fenstern sorgen für ein gemütliches und helles Ambiente. Die Küche wurde clever in das Wohnkonzept integriert und bietet genügend Platz zum Kochen und Essen mit Freunden oder der ganzen Familie.Im Obergeschoss befindet sich ein Bad und drei Schlafzimmer, welches eins davon einen direkten Zugang zum Balkon hat.Im Untergeschoss stehen genügend Nebenräume zur Verfügung wie z.B. eine Waschküche, Kellerraum, Dampf-Dusche oder einen Hobbyraum resp. Bar, wo die Zeit mit den Liebsten verbracht werden kann. Der Hobbyraum ist beheizt mittels Radiator. Zudem steht Ihnen ein Aussenparkplatz zur Verfügung. Gerne können Sie sich bei einem Besichtigungstermin selbst überzeugen - wir freuen uns auf Ihre Kontaktaufnahme!;4.5 rooms;120m²;CHF 780,000.–
Sonnenweg 17, 4153 Reinach BL;Wohnen an sonniger Lage in Reinach;;3 rooms;70m²;CHF 495,000.–
4417 Ziefen;Raumwunder im Herzen von Ziefen;Mit einer grosszügigen Wohnfläche von ca. 200 m² und insgesamt 6,5 Zimmern bietet dieses charmante Reiheneinfamilienhaus in der Kernzone von Ziefen eine harmonische Kombination aus Komfort und Eleganz. Das Baujahr dieser Immobilie liegt im Jahr 1980, wurde aber regelmässig und mit viel Liebe zum Detail modernisiert. Das Haus beeindruckt nicht nur durch seine Innenräume, sondern auch durch seine grosszügige Grundstücksgrösse von 602 m². Dies ermöglicht Ihnen und Ihrer Familie, ein idyllisches Zusammensein.-6.5 Zimmer, 5 Schafzimmer-2 Badezimmer-200 m² Wohnfläche-Doppelgarage-2-3 AussenstellplätzeVerpassen Sie nicht die Gelegenheit, dieses ländliche Reihenmittelhaus zu besichtigen und kontaktieren Sie uns noch heute, um einen Termin zu vereinbaren.;6.5 rooms;200m²;CHF 925,000.–
Herrenweg 127a, 4123 Allschwil;Moderne 5.5-Zimmer Doppelhaushälfte in naturnaher Umgebung;Ideal geeignet für Familien mit Kindern!Suchen Sie ein grosszügiges Zuhause in einer naturnahen und kinderfreundlichen Umgebung? Dann ist diese modern ausgebaute 5.5-Zimmer Doppelhaushälfte Ihre Chance! Die Liegenschaft befindet sich an erhöhter Lage in Allschwil, in umittelbarer Nähe zur Natur und Naherholungsgebieten und bietet alles was eine Familie mit Kindern benötigt: viel Platz und Raum, einen schönen Aussenbereich und eine kinderfreundliche sowie naturnahe Umgebung. Die Immobilie ist auf vier Stockwerke verteilt und hat insgesamt 4 Zimmer, einen grosszügigen und modernen Wohn- und Essbereich (Miele Küchengeräte), 2 Badezimmer sowie ein Gäste-WC. Im Untergeschoss befinden sich das vollständig zum Wohnraum ausgebaute Arbeits-/Gästezimmer, der Werkraum mit direktem Zutritt zum Garten (Sicherheitstüre) und der Technik-/Waschbereich. Im ersten Obergeschoss hat es zwei Zimmer, ideal geeignet als Kinder- und Spielbereich. Zudem ist ein hochwertiges Badezimmer mit begehbarer bodenebener Dusche und WC vorhanden. Das Dachgeschoss ist modern ausgebaut und bietet viel Komfort. Die hohe Fensterfront garantiert ausreichend Licht und eine traumhafte Aussicht. Ein weiteres Highlight ist die Nasszelle mit der stilvollen Badewanne, einer zusätzlichen Dusche und dem WC. Insgesamt bietet dieses Zuhause ein helles Wohnambiente und einen gehobenen Ausbaustandard mit hochwertigen Materialien. Die Bausubstanz sowie die Gebäudetechnik sind in einem sehr guten Zustand (Erdsonde-Wärmepumpe, Bodenheizung). Der Garten grenzt direkt an die Landwirtschaftszone, welches als Blumenbeet benutzt wird. Im Preis inbegriffen ist ein Tiefgaragenplatz. In Allschwil und Umgebung sind zahlreiche Ausflugsziele, Naherholungsgebiete sowie Rad- und Wanderwege vorhanden. Weitere Freizeitangebote wie der Allschwilerwald, das Naturschutzgebiet Herzogenmatt, der Allschwiler Weiher, der Wasserturm oder verschiedene Sport- und Freizeitplätze bieten viel Abwechslung. Einkaufsmöglichkeiten, Restaurants, Banken, Post, Schulen und Kindergarten befinden sich im Gemeindezentrum. Die Anbindung an die öffentlichen Verkehrsmittel und Strassennetz ist sehr gut (Tram, Bus, Autobahn A3). Das Basler Stadtzentrum ist in 5-10min Autofahrt erreichbar.Für eine Besichtigung oder bei Fragen stehen wir Ihnen gerne zur Verfügung. Wir freuen uns auf Ihre Kontaktaufnahme!;5.5 rooms;145m²;CHF 1,495,000.–
Steinechtweg 28, 4452 Itingen;Top Hypothek Zins 0.91% bis 2030 - 6-Zimmer Doppelhaushälfte;Ideal geeignet für Familien mit Kindern!Mit bestehender günstiger Hypothek, die übernommen werden kann: Betrag CHF 625'000, Laufzeit noch bis 2030, Zins 0.91%. Sichern Sie sich diese Chance!Diese grosszügige Doppelhaushälfte befindet sich in einem kinderfreundlichen Wohnquartier (30er Zone) und wurde im Jahr 2021 renoviert, erweitert und stilvoll ausgebaut. Das Zuhause bietet alles was eine Familie benötigt: 4 Schlafzimmer, 2 Badezimmer, 1 Gäste-WC, 2 separate Wohnbereiche, viel Platz und Raum sowie einen schönen Aussenbereich. Zudem sind ein Carport mit Elektrostromanschluss sowie zwei Aussenparkplätze vorhanden. Die Liegenschaft verteilt sich auf 4 Stockwerke und hat insgesamt 6 Zimmer. Im Erdgeschoss befindet sich der grosse Wohn- und Essbereich mit einer rundum Sicht auf den Garten. Die hohen Fenster- und Türenfronten sorgen für ein helles Wohnambiente und eine schöne Verbindung des Innenbereichs mit dem Aussenbereich. Im Untergeschoss sind die Waschküche, der Keller und der Hobbyraum vorhanden.Im ersten Obergeschoss sind drei Schlafzimmer, ein Elternschlafzimmer und zwei Kinderzimmer, sowie ein grosses Badezimmer vorhanden. Im zweiten Obergeschoss, welches neu hochwertig ausgebaut worden ist, befindet sich der zweite Wohnbereich, ein Badezimmer mit Dusche und WC sowie ein weiteres Schlafzimmer.Der Aussenbereich bietet viel Abwechslung und wurde neu entworfen, erweitert und modern renoviert. Es sind zwei Sitzplätze (Plattenböden), eine neue Rasenfläche, ein Sandkasten, eine neue Steinmauer sowie eine Sichtschutzwand vorhanden.Die Immobilie wurde laufend unterhalten. Die Bausubstanz und Gebäudetechnik sind in einem guten Zustand. Beheizt wird mit einer Ölheizung, die Verteilung erfolgt via Bodenheizung. Bei der Renovation wurden hochwertige Materialien (Eichenparkett, Platten) und modernes Design verwendet.Die Liegenschaft ist in einem ruhigen Wohnquartier, in kurzer Distanz zu Kindergarten, Schulen, Einkaufsgeschäften sowie Restaurants. Weiterführende Schulen sowie das Kantonsspital befinden sich in den benachbarten grösseren Gemeinden Liestal (6min Autofahrt) oder Sissach (3min Autofahrt). Natur und Naherholungsgebiete sind ganz in der Nähe, beispielsweise die Sissacherflueh, Böckterflueh, Burg Bischofstein, diverse Wander- und Radwege, der nahgelegene Wald/Naturschutzgebiet, zahlreiche Grillstellen sowie das Freibad Itingen. Die Anbindung ans Strassennetz (A2 und A22) sowie an die öffentlichen Verkehrsmittel (Bahnhof Itingen) ist sehr gut.Für eine Besichtigung oder bei Fragen stehen wir Ihnen gerne zur Verfügung. Wir freuen uns auf Ihre Kontaktaufnahme!;6 rooms;145m²;CHF 1,090,000.–
4133 Pratteln;Raumwunder im Zentrum von Pratteln!;"Das zentral in Pratteln und doch in unmittelbarer Nähe zum Naherholungsgebiet gelegene, ehemalige Bauernhaus mit Jahrgang 1653, besticht mit seinem historischen Charme und viel Platz. Das geschichtsträchtige Haus verteilt sich auf 4 Etagen und verfügt über folgende Eckdaten:-7.5 Zimmer, 5 Schlafzimmer-2 Bäder-2 Küchen-ca. 311 m² Wohnfläche-ausgebauter Dachstock mit Cheminée &amp; Galerie-einzigartige Aussicht-idyllischer Garten-1-2 StellplätzeAufgrund der idealen Zimmeraufteilung und der zwei bestehenden Küchen eignet sich diese Liegenschaft perfekt als Zweigenerationenhaus und bietet Ihnen ein attraktives und gut durchdachtes Raumkonzept mit viel Potenzial. Verwirklichen Sie hier Ihren Traum vom Eigenheim und lassen Sie sich inspirieren.Konnten wir Ihr Interesse wecken? Dann rufen Sie uns noch heute an, wir zeigen Ihnen dieses Bijou gerne persönlich.";7.5 rooms;311m²;CHF 1,780,000.–
Brüelmatten 1, 4410 Liestal;Schöne 4.5-Zimmer-Wohnung mit Balkon, Hobbyraum und Parkplatz;Schöne 4.5-Zimmer-Wohnung mit Balkon, Hobbyraum und ParkplatzDiese geräumige 4.5-Zimmer-Wohnung mit Balkon befindet sich in der begehrten Lage von 1 Brüelmatten in Liestal, CH. Sie bietet Wohnkomfort und ist ideal für all diejenigen, die nach einem stilvollen und modernen Zuhause suchen. Mit einem Baujahr von 1984 und umfassenden Renovierungen ist das Gebäude sowohl zeitgemäss als auch gut gepflegt. Die Wohnung ist in einem gepflegten Zustand und wurde laufend gut unterhalten.Die Wohnung liegt im dritten Geschoss des vierstöckigen Gebäudes und ist bequem per Aufzug erreichbar. Neben den wunderbaren Räumlichkeiten und der guten Ausstattung profitieren Sie hier von einer exzellenten Lage. Ruhig, umgeben von Sonne und Natur, bietet sie einen perfekten Rückzugsort vom Alltagsstress. Das Naherholungsgebiet mit seinen vielen Wander- und Radwegen liegt direkt vor der Haustür. Die Umgebung bietet eine Vielzahl von Freizeitmöglichkeiten. In der Nähe finden Sie auch Einkaufsmöglichkeiten, Restaurants, Schulen und öffentliche Verkehrsmittel, die eine gute Anbindung gewährleisten.Das Apartment verfügt über eine Wohnfläche von 100 Quadratmetern, sodass genügend Platz für Wohnen, Schlafen und Entspannen vorhanden ist. Die drei Schlafzimmer bieten individuellen Rückzugsort, während das lichtdurchflutete Wohnzimmer mit Cheminéeofen für gemütliche Abende einlädt. Der Balkon mit einer Fläche von 8,4 Quadratmetern bietet zudem einen herrlichen Blick auf die Umgebung.Zögern Sie nicht, uns zu kontaktieren, um weitere Informationen zu dieser ansprechenden Wohnung in Liestal zu erhalten. Dieses Objekt ist der ideale Ort für eine schöne Zeit mit Ihren Lieben. Vereinbaren Sie noch heute einen Besichtigungstermin. Gerne zeigen wir Ihnen die Wohnung persönlich.;4.5 rooms;100m²;CHF 740,000.–
Im Sunnefeld 7, 4203 Grellingen;Traumhaus mit Aussicht, mit Nähe zum Wald! (Haus M-5.5 Zimmer );Hügellage mit wunderbarem Ausblick Das grosszügige 5.5 Zimmer Doppel Einfamilienhaus mit üppiger Terrasse mit Aussicht und begehbarem Kleiderschrank im Attika Geschoss garantiert Ihnen Ruhe und Komfort. Sichern Sie sich jetzt den Traum des Eigenheims an ruhiger Hanglage zu vorteilhaften Konditionen. Es wurde an alles gedacht. Das Haus verfügt über 1 Carport für 2 Autos . Die grosszügigen Grundrisse offerieren genügend Platz für die gehobenen Bedürfnisse. Eine ausgeklügelte Raumaufteilung zu einem erschwinglichen Preis! Der Traum vom Zuhause im Grünen Nutzen Sie diese einmalige Gelegenheit und gönnen Sie sich Ihr Eigenheim an dieser ruhigen, sonnigen Lage, eingebettet in einer idyllischen Hügellandschaft. Reservieren Sie eines der letzten verfügbaren Häuser! Moderner Innenausbau, grosszügige und lichtdurchflutete Zimmer, Carport, Gartensitzplatz, üppige Terrasse mit unverbaubarer Aussicht und das alles an sonniger Hanglage im Grünen! Eine einzigartige Ruheoase! Oberhalb von Grellingen mit traumhafter, unverbaubarer Aussicht, an sonniger Hanglage entstehen 18 hochwertige Wohnungen sowie 12 äusserst interessante Einfamilien- bzw. Doppeleinfamilienhäuser. Die sonnige Toplage im Grünen beschenkt Sie mit einem idyllischen Lebensgefühl. Geniessen Sie die Ruhe und die Natur trotz des Katzensprunges bis nach Laufen (9km) und Basel (15km). Moderne Architektur und Natur in Harmonie verbunden: lassen Sie hier Ihre Seele in absoluter Waldnähe baumeln! Komfort mit Aussicht für Sie und Ihre Liebsten Schluss mit einem Leben in engen, grauen Wohnungen, tristen und lauten Quartieren. Es ist Zeit für eine entspannte Zukunft: ruhig, naturnah, mit Ausblick, komfortabel, grosszügiger Wohnraum und doch nahe des pulsierenden Lebens der Städte….Sie haben es sich verdient! Die moderne Überbauung in Grellingen ist so angesiedelt, dass Sie das viele Grün drum herum geniessen können und den Tag mit einem erholsamen Waldspaziergang oder einem Abendtrunk auf der grosszügigen Terrasse mit wunderbarer Aussicht ausklingen lassen können. Weiter Highlights dieses Avendo Objektes: - Moderne Raumaufteilung - Begehbarer Kleiderschrank - Offener Wohn- und Essbereich mit grossen Fensterfronten - Offene Küche mit Kücheninsel und top modernen Geräten - Grosszügige Zimmer - Aussicht auf die Berge - Naturnahe - Lichtdurchflutet - Sitzplatz - Terrasse mit unverbaubarer Aussicht - Hanglage Dieses Avendo Objekt ist optimal aufgeteilt: EG 2 Zimmer Bad mit Badewanne Gartensitzplatz Geräteraum aussen Keller/Waschen/Technik OG 1 Zimmer Offene Küche mit Kücheninsel Offener Ess- und Wohnbereich Gäste WC Attika 1 Zimmer 1 begehbarer Kleiderschrank Bad mit Dusche Terrasse;5.5 rooms;160m²;CHF 1,180,000.–
Rathausstrasse 15, 4410 Liestal;Wohnen im Herzen von Liestal;;3.5 rooms;100m²;CHF 780,000.–
Hofmattweg 31c, 4144 Arlesheim;RAFFINIERTES DOPPELEINFAMILIENHAUS IM BEGEHRTEN ARLESHEIM;"Die Liegenschaft befindet sich in einem von Familien geprägten Quartier, unweit vom öffentlichen Verkehr, Geschäften, Kindergarten/Schulen sowie dem Autobahnanschluss. Naherholungsmöglichkeiten wie zum Beispiel die Birs und das Freibad sind ebenfalls in wenigen Minuten zu erreichen. Eine rundum familienfreundliche Wohngemeinde.Von der Strasse zurückversetzt und eingebettet in einen harmonischen Umschwung präsentiert sich die Liegenschaft mit Baujahr 2012 in zeitgenössischer Architektur. Der imposante Gebäudekörper weckt förmlich die Neugierde das Innenleben zu erkunden. Raumhohe Fensterfronten in Kombination von Überhöhen setzen bereits beim Betreten des Wohn- und Essbereiches den besonderen Akzent. Eine praktische und funktionale Küche mit V-Zug Gerätschaft, zwei Badezimmer in Begleitung eines Gäste-WC sowie die raffinierte Raumaufteilung unterstreichen den hohen Wohnkomfort. Der Garten ist charmant und pflegeleicht angelegt und beherbergt nebst vielen Grünflächen ein Gartenhaus und einen Geräteschuppen. Den energetischen Anteil leisten die Sonnenkollektoren für die Warmwasseraufbereitung. Für Ihre Fahrzeuge stehen ein Carport und ein zusätzlicher Parkplatz zur Verfügung - Zusammengefasst erwartet Sie eine Gelegenheit der besonderen Art; • per sofort verfügbar • modernes Doppeleinfamilienhaus • familienfreundliches Quartier • beliebte Wohngemeinde • zeitgenössische Architektur • Sonnenkollektoren für Warmwasseraufbereitung • eingebettet ins Grüne • charmanter Umschwung mit Gartenhaus und Geräteschuppen • raffinierte Raumaufteilung • hell und lichtdurchflutet • praktische und funktionale Küche mit V-Zug Gerätschaft • zwei Badezimmer und ein Gäste-WC • beheizter Hobbyraum mit Tageslicht • geräumiger Keller • Carport und zusätzlicher Parkplatz";5.5 rooms;151m²;CHF 1,490,000.–
