Address;Title;Description;Rooms;Living Space (sqm);Price
Burgersriedstrasse 6, 2555 Brügg;Helle 3,5-Zimmer Attikawohnung an privilegierter Lage in Brügg (Südwest);An der Burgersriedstrasse 6 in Brügg, an erhöhter Lage in einem ruhigen und grosszügigen Einfamilienhaus-Quartier, werden ab Herbst 2024 neun attraktive Eigentumswohnungen mit einem fairen Preis-Leistungsangebot, gebaut.Die steuergünstige Gemeinde Brügg zeichnet sich durch ihre Nähe zu Biel, die S-Bahnlinie nach Bern und ihre Autobahnanschlüsse in mehrere Richtungen, aus. Der Projektstandort befindet sich in der Nähe des Waldrandes in einer 30er Zone. Der Standort kann besichtigt werden, die Profile sind gestellt.Die hellen und modernen 3.5, 4.5 und 5.5 Zimmer Wohnungen verfügen über: • grosszügige Aussenräume, einen grossen Keller, einen Veloraum mit Ladestationen und eine eigene Einstellhalle mit Lift zu den Wohnungen • Waschmaschine und Tumbler befinden sich jeweils im Bad oder im Reduit • Jeweils zwei grosszügige und modern ausgestattete Bäder mit bodenebenen Duschsystemen und Badewanne (nach Wahl) • Eine offene Küche mit Kochinsel, Backofen plus Steamer und verfügen über ausreichende Budgets bei der Auswahl • Die Elternschlafzimmer sind so geplant, damit eine Ankleide konzipiert werden kann. Ökologie: Das Gebäude verfügt über eine Photovoltaik-Anlage zur eigenen Stromproduktion sowie über eine Wärmepumpenheizung. Anschlussmöglichkeiten für Elektroautos und E-Bikes werden geplant.Das Objekt wird mit lokalen Unternehmern gebaut, der Baustandard wird im mittleren bis oberen Preissegment angesetzt. Mehr dazu im Baubeschrieb.Schlüsselfertig und bezugsbereit:Die Käufer können alle Boden- und Wandbeläge, die Küche, Sanitärapparate, elektrische Installationen und die Garderoben bei den dafür vorgesehenen Unternehmern selber auswählen (Budgets gemäss Baubeschrieb). Weitere Informationen sowie ein Musterrundgang in einer Wohnung entnehmen Sie folgendem Link: https://tour.beyonity.ch/?id=41649Die Preisliste mit dem aktuellen Verkaufsstand sowie den Baubeschrieb finden Sie oben in diesem Inserat (unter den Bildern) zum Downloaden.Sie haben sich bereits mit Ihrer Bank abgesprochen und kennen ihr Kaufbudget? Dann stehen wir Ihnen jederzeit gerne für Fragen oder ein persönliches Verkaufsgespräch bei uns im Büro oder bei Ihnen zu Hause zur Verfügung!Wir freuen uns über Ihren Anruf!;3.5 rooms;92m²;CHF 1,035,000.–
Schulstrasse 4, 3414 Oberburg;NEUBAU: Nachhaltiger Lebensraum, 4.5 Zimmer im 2. Obergeschoss (Whg. 12);"Modern &amp; Nachhaltig: Lebensraum Oberburg Wohnen mit einem konsequenten Energiekonzept für moderne Menschen. Durchdacht für alle Lebensphasen! Ob Singles, Paare, Familien und ältere Menschen, das Zuhause für die Zukunft. Entdecken Sie das spannende Neubauprojekt in Oberburg. 16 aussergewöhnliche und einzigartige Holzbau-Wohnungen mit einem konsequenten Energiekonzept, das keine Wünsche offenlässt. Hier verschmelzen Nachhaltigkeit und Ästhetik zu einem harmonischen Gesamtbild. Jede Wohnung zeugt von liebevollen Details und einer Auswahl an erstklassigen Materialien. Zusätzlich produziert Ihr künftiges Zuhause eigenständig Strom und Wärme. Einzigartige Vorteile auf einen Blick: • Bezugsbereit 2024/2025* • Individueller Innenausbau nach Ihrem Geschmack • Moderne und helle Grundrissgestaltung • Holzbauweise und langlebige Materialien für höchsten Wohnkomfort • Minergie A-Standard, Eigenproduktion von Strom und Wärme • Grosser gemeinschaftlicher Garten mit schönen Begegnungszonen • E-Carsharing, Intelligente Mobilität durch gemeinsam genutztes Elektro-Fahrzeug • Ladestation für E-Bikes und E-Auto mit eigen produziertem Strom für alle • Zentrale und doch ruhige Lage im Ort, innerhalb einer Quartierstrasse • ZEV-Anlage mit Gebäudeautomation und individueller Steuerung je Wohnung • Jede Wohnung verfügt über einen geräumigen separaten Keller • Rollstuhlgängig mit Lift auf jede Etage (Stufen- bzw. Schwellenlos) • Metorwasser-Sammlung im Garten und zahlreiche weitere durchdachte Details • Endlich modernes Wohnen mit echter Nachhaltigkeit und zukunftsgerecht Das Mehrfamilienhaus fördert das Gemeinschaftsgefühl, während es jedem Einzelnen ausreichend Raum und persönliche Rückzugsorte bietet. Dieses Gemeinschaftsgefühl wird im gemeinsamen Garten, einer Oase der Erholung auf grüner Wiese, sowie durch das geteilte Elektrofahrzeug, welches moderne Mobilität für alle ermöglicht, weiter vertieft. Gerne präsentieren wir Ihnen weitere Details und Planunterlagen in einer persönlichen Besprechung. Zögern Sie nicht und noch heute zu kontaktieren. Jetzt können Sie sich noch die für Sie attraktivste Wohnung sichern, nutzen Sie diese Chance. Dieses Objekt können Sie per Videoanruf besichtigen.";4.5 rooms;117m²;CHF 795,000.–
Oberfeldweg 14, 4704 Niederbipp;«Stockacker-Village» - zum Wohle der Familie;;5.5 rooms;168m²;CHF 940,000.–
Schützenweg 5, 3282 Bargen;5.5-Zimmer-Doppeleinfamilienhaus - Bargen: Wohnen im Seeland;"Die Verkaufsdokumentation mit Grundrissen und Baubeschrieb finden Sie auf unserer Webseite www.casa-immo.chDie neue Überbauung befindet sich im Zentrum des Ortes Bargen. Dieser Ortsteil ist im Bauinventar des Kanton Bern eingetragen. Das Projekt wurde in einem Workshopverfahren in Zusammenarbeit mit der Gemeinde, dem Berner Heimatschutz und der Denkmalpflege erarbeitet. Die neue Siedlung integriert sich bestens in das Dorfbild. Die Neubauten bilden einen Hof, welcher ortstypisch für Bargen ist. So entstehen 3 Häuser, welche das Thema ""Bauernhaus"", ""Schopf"" und ""Wohnhaus"" aufnehmen. Das ""Bauernhaus"" ist das Gebäude A, welches als Riegel gegen die Murtenstrasse wirkt. Der ""Schopf"" ist das Haus C, welches den Abschluss gegen den Schützenweg bildet. Das ""Wohnhaus"" ist das Gebäude B und liegt zentral in der Siedlung. Folgende Objekte stehen zum Verkauf: Gebäude B Das Haus B beinhaltet 2 Doppeleinfamilienhäuser: • 5,5-Zimmer-Doppeleinfamilienhaus Ost (Erd-, Ober- und Dachgeschoss) verkauft • 5,5-Zimmer-Doppeleinfamilienhaus West (Erd-, Ober- und Dachgeschoss) frei Gebäude C Das Haus C beinhaltet 7 Wohnungen. Die Wohnungstypen sind: • 1 x 2,5-Zimmerwohnungen (Erdgeschoss) verkauft • 1 x 3,5-Zimmerwohnung (Erdgeschoss) verkauft • 1 x 4,5-Zimmerwohnung (Erdgeschoss) frei • 2 x 4,5-Duplexwohnungen mit Galerie (Ober-, Dach- und Galeriegeschoss) frei • 2 x 5,5-Duplexwohnungen mit Galerie (Ober-, Dach- und Galeriegeschoss) frei Im Gebäude A stehen keine Wohnungen zum Verkauf.Wir freuen uns auf Ihre Kontaktnahme und zeigen Ihnen die Immobilie gerne persönlich.";5.5 rooms;164m²;CHF 1,090,000.–
Flühlistrasse 19a, 3612 Steffisburg;NEUBAU, 4½ Zimmer-Wohnung, OG;;4.5 rooms;135m²;CHF 990,000.–
Byfang, 3664 Burgistein;Neubau familienfreundliches Einfamilienhaus in Burgistein;;5.5 rooms;147m²;CHF 1,326,000.–
Solothurnstrasse 4, 3425 Koppigen;NEUBAUWOHNUNG IM DORFZENTRUM VON KOPPIGEN;;2.5 rooms;45m²;CHF 325,000.–
Solothurnstrasse 4, 3425 Koppigen;NEUBAUWOHNUNG IM DORFZENTRUM VON KOPPIGEN;;4.5 rooms;83m²;CHF 605,000.–
Räbgässli 1B.2, 3634 Thierachern;RÄBBERG - AUSSICHTSREICHES WOHNEN;"Projekt In dieser einmalig schönen und aussichtsreihen Südwest-Hanglage entstehen 14 Einfamilienhäuser und 3 Bungalows für höchste Ansprüche. Moderne Architektur, hochwertig umgesetzt, schafft einzigartige Wohnatmosphäre. Wohnen am Räbberg heisst, einen unverbaubaren Blick auf die Alpen mit der Stockhornkette sowie eine spektakuläre Panoramasicht zu geniessen. Tagtäglich, mit allen Wechseln und Schönheiten, die die Natur zu bieten hat.RäbbergDas Wichtigste in Kürze • Einmaliges Projekt • Blick ins Grüne und Bergsicht • Grosszügige Grundrisse • Moderne Architektur • Exlusiver Innenausbau • Disponible Räume • Naturbelassene Umgebung • Privatsphäre und Ruhe • Gute Anbindung Richtung Thun und Bern Klicken Sie hier auf ""Weitere Informationen"" um zur Projekthomepage zu gelangen.";5.5 rooms;209m²;CHF 1,545,000.–
Hauptstrasse 1, 3251 Wengi b. Büren;Moderne 4,5 ZI Wohnung im ländlichen Wengi b. Büren;;4.5 rooms;119m²;CHF 630,000.–
Karl Haueter-Strasse 15, 3770 Zweisimmen;Wohnung in Zweisimmen;;3.5 rooms;84m²;CHF 720,000.–
3600 Thun;3.5-Zimmerwohnung mit Blick ins Grüne;Die Überbauung Südmatte befindet sich, wie es der Name schon sagt, im Süden der Gemeinde Heimberg BE.Dank der optimalen Lage ge­niessen Sie hier einen wunderschönen Panoramablick und Sonne bis in die Abendstunden. Einkaufsmöglichkeiten, Schulen, KiTas, das Naherholungsgebiet an der Aare und die Stadt Thun erreichen Sie in wenigen Minuten. Von welchen weiteren Vorteilen Sie profitieren? Gerne lassen wir Ihnen die Verkaufsunterlagen zukommen und beraten Sie persönlich.;3.5 rooms;102m²;CHF 770,000.–
2500 Biel/Bienne;Péry - Parc Soleil - Villa N1;;5.5 rooms;130m²;CHF 887,500.–
Mööslistrasse, 3425 Willadingen;Moderne Doppeleinfamilienhäuser im Grünen;Allgemein:Die Gemeinde Willadingen gehört zum Verwaltungskreis Emmental der Gemeinde Koppigen. Sie liegt im Kanton Bern.Die Gemeinde ist ländlich und sehr ruhig gelegen mit sanftem Blick an den Jura und zum Weissenstein.Projekt:Wir realisieren zwei familienfreundliche Doppeleinfamilienhäuser direkt angrenzend an die Landwirtschaftszone.Die Doppeleinfamilienhäuser liegen am südlichen Dorfrand von Willadingen auf einer fast ebenen Parzelle.Die Häuser verfügen über: • ruhige Lage • Parzellengrössen von 388.00 m2 bis 500.00 m2 • helle Räume • Carport oder Garage • Luft-Wasser-Wärmepumpe • Variante: Photovoltaikanlage auf dem Dach • gedeckter Sitzplatz • Keller- und Estrichausbau möglich Der Baustart ist auf den Sommer 2024 geplant.Änderungswünsche sind bedingt noch möglich.Einfamilienhäuser (Doppeleinfamilienhäuser):EFH A01CHF 1'034'000.00Nettowohnfläche: 165.00 m2 Hauptnutzfläche: 165.50 m2 Nebennutzfläche: 139.50m2 Aussennutzfläche: 30.20 m2Grundstücksfläche: 401.00 m2EFH A02CHF 1'025'000.00Nettowohnfläche: 165.00 m2 Hauptnutzfläche: 165.50 m2 Nebennutzfläche: 136.50m2 Aussennutzfläche: 30.20 m2Grundstücksfläche: 388.00 m2EFH B01CHF 1'099'000.00Nettowohnfläche: 165.00 m2 Hauptnutzfläche: 165.50 m2 Nebennutzfläche: 139.50m2 Aussennutzfläche: 30.20 m2Grundstücksfläche: 484.00 m2EFH B02CHF 1'109'000.00Nettowohnfläche: 165.00 m2 Hauptnutzfläche: 165.50 m2 Nebennutzfläche: 154.50m2 Aussennutzfläche: 30.20 m2Grundstücksfläche: 500.00 m2Bei Interesse können Sie sich gerne bei uns für die Verkaufsdokumentationen oder ein unverbindliches Erstgespräch melden.Homeplaner GmbH I Gysschlossweg 2 I 4710 Balsthal I Benjamin Flury I +41 78 217 43 99 I flury@homeplaner.ch;6.5 rooms;200m²;CHF 1,025,000.–
Bernstrasse 48, 3125 Toffen;Neubau 4 1/2-Zi-Whg. (Nr. 14) - Bernstrasse 48 in Toffen;;4.5 rooms;105m²;CHF 690,000.–
Dorf, 3159 Riedstätt;NEUBAU Dreifamilienhaus;;5.5 rooms;153m²;Price on request
Rüttiweg 7, 3700 Spiez;ImmoWyss -  Neubauprojekt mit 2 Pool-Villen in der Spiezer Bucht;"Willkommen in Ihrem neuen Zuhause im Bayside Hier verschmilzt modernes Wohnen mit minimalistischer Architektur in einer Umgebung, die Kultur- und Architekturliebhaber gleichermassen begeistert. Erleben Sie zwei beeindruckende Pool-Villen, harmonisch eingebettet in die malerische Spiezer Bucht. Die beneidenswerte Lage dieser Residenzen bietet einen ruhigen Rückzugsort, der von reichlich Sonnenschein verwöhnt wird. Mit atemberaubendem Blick auf die Weinberge und das majestätische Schloss Spiez versetzt Sie dieses Zuhause in einen permanenten Urlaubsmodus. Die Villen von Bayside passen perfekt in ihre Umgebung und bieten maximale Privatsphäre sowie natürliche Schönheit. Ihre minimalistische Architektur mit Glas- und Betonelementen schafft eine klare, puristische Ästhetik. Die Villen beeindrucken mit ultimativem Komfort und grosszügigen Aussenbereichen, die einen luxuriösen Swimmingpool mit elektrischer Rollladenabdeckung und einen atemberaubenden Wasserfall umfassen. Im Inneren überzeugt die hochwertige Ausstattung. Die moderne Küche bietet erstklassigen Komfort, während grosse Fenster für lichtdurchflutete Räume und eine einladende Atmosphäre sorgen. Ein massgeschneidertes Cheminée verleiht Ihrem neuen Zuhause eine besondere Note. Die Badezimmer sind wahre Oasen der Ruhe und Entspannung mit bodengleichen Duschen und freistehenden Badewannen im Schlafzimmer. Beheizt werden die Villen durch eine effiziente Luft-Wasser-Wärmepumpe, die über eine Fussbodenheizung angenehme Wärme im gesamten Haus bietet. Jede Villa verfügt zudem über eine eigene Photovoltaikanlage für kostengünstige Stromversorgung. Ausreichend Parkmöglichkeiten stehen zur Verfügung, darunter eine eigene Garage für jede Villa sowie private Parkplätze vor dem Haus. Bayside vereint Ästhetik, Komfort und Nachhaltigkeit in perfekter Symbiose - ein Zuhause, das Ihnen die Möglichkeit gibt, die Zukunft zu erleben. Lassen Sie sich von diesem einzigartigen Projekt begeistern!Spiez verzaubert seine Bewohner mit einem permanenten Urlaubsgefühl. Die Stadt bietet eine unvergleichliche Naturkulisse, kulturelle Höhepunkte und eine Vielzahl sportlicher Aktivitäten, die das Herz höherschlagen lassen. Tauchen Sie ein in die atemberaubende Bergwelt, während Sie zwischen den Weinreben am Thunersee entspannen. Spiez strahlt Energie und Inspiration aus, dank seiner außergewöhnlichen Lage am Thunersee mit mediterranem Klima und der belebenden Bergluft. Die hohe Lebensqualität in dieser Kleinstadt mit knapp 13.000 Einwohnern wird durch den bewahrten dörflichen Charakter unterstrichen, in dem gegenseitige Bekanntschaften und Grüße noch selbstverständlich sind.*** KOSTENLOSE MARKTWERTEINSCHÄTZUNG &amp; ERST-BERATUNG *** Immobilien-Sofortbewertung unter www.immowyss.ch/online-immobilienbewertung/ Unsere Beratung ist für Eigentümer unverbindlich und kostenlos, Tel. 033 221 77 33 *** IMMOBILIEN GESUCHT - VERKAUF MIT GARANTIE *** Für unsere vorgemerkten Kunden suchen wir laufend Häuser, Wohnungen, Renditeobjekte und Baulandparzellen. Wir verkaufen Ihre Immobilie mit Garantie. Rufen Sie uns für ein unverbindliches Gespräch noch heute an oder füllen Sie das Formular aus. www.immowyss.ch/kontakt/ ALLE IMMOBILIENANGEBOTE www.immowyss.ch/immobilien-thun/";5.5 rooms;202m²;CHF 2,780,000.–
Freiburgstrasse 915, 3174 Köniz;Attraktive Neubau-Wohnung in Thörishaus;"Am Rande der lebendigen Gemeinde Köniz, unweit des pulsierenden Zentrums von Bern, entfaltet sich das Wohnprojekt ""Thörishaus"". Mit dem Erstbezug im 1. Quartal 2025, verspricht diese exklusive Entwicklung ein harmonisches Wohnambiente, welches anspruchsvolles Design mit persönlichem Wohlbefinden verbindet.Jede der sorgfältig gestalteten 1.5- bis 4.5-Zimmer-Wohnungen in ""Thörishaus"" öffnet die Tür zu einem Leben, in dem Stil und Funktionalität keine Kompromisse kennen. Bewohner geniessen die Freiheit, ihren Wohnraum nach eigenen Vorstellungen zu personalisieren.""Thörishaus"" hebt sich durch seine durchdachte Architektur hervor, die nicht nur für Ästhetik steht, sondern auch für eine lebenswerte Umgebung sorgt. Von den geschickt nach hinten ausgerichteten Balkonen, die eine ruhige Zuflucht bieten, bis hin zu den lichtdurchfluteten Wohnbereichen, die Sie jeden Tag mit Freude erfüllen – hier findet jeder seinen sonnigen Platz.Highlights • 1.5- bis 4.5-Zimmer-Wohnungen mit Lift für barrierefreien Zugang • Kinderfreundliches Wohnen mit Spielplatz • Gehobener Ausbaustandard mit Mitgestaltungsmöglichkeiten • Küchen mit gehobener Ausstattung und offenen Koch- und Essbereichen • Sonnendurchflutete Räume für ein helles Wohnambiente • Private Außenbereiche: Garten, Terrasse oder Balkon • Fortschrittliche Lärmdämmung für ruhiges Wohnen • Einstellhallenplätze sind frei wählbar à CHF 35‘000.-/Stk. Wir laden Sie ein, Teil dieser schönen Wohnkultur zu werden und die zahlreichen Vorzüge vom Projekt ""Thörishaus"" selbst zu entdecken. Ein Zuhause, das nicht nur durch seine zentrale Lage besticht, sondern durch ein Wohnkonzept, das Ihnen Freiraum gibt, sich zu entfalten und jeden Moment zu geniessen.Mit freundlichen GrüssenRiesen + Partner Property AG";1.5 rooms;38m²;CHF 325,000.–
Bäraustrasse 73a, 3552 Bärau;Neue Wohnung inkl. Attikageschoss in DEFH in Bärau zu verkaufen;;5.5 rooms;155m²;CHF 960,000.–
Gaichtstrasse 2, 2512 Twann-Tüscherz;5.5-Zimmer Luxus-Duplex-Terrassenhaus mit Seesicht und Alpenblick;;5.5 rooms;198m²;CHF 2,950,000.–
