Address;Title;Description;Rooms;Living Space (sqm);Price
Agriswilstrasse 25, 3216 Ried bei Kerzers;Wohnen am Flüeliacher in Ried b. Kerzers;;4.5 rooms;113m²;CHF 730,000.–
1772 Grolley;Nouvelle promotion de 3 villas jumelées;Située au coeur du village de Grolley, cette nouvelle promotion de 3 villas jumelées de 4.5 pièces, offrant une qualité de haut standing saura vous satisfaire par ses belles finitions, sa luminosité, son architecture moderne, écologique et par ses volumes généreux. Chaque villa dispose d'une terrasse et d'un joli jardin privatif aménagé.Elles se constituent comme suit:Rez-de-chaussée:hall d'entrée couvert, cave et local technique.1er étage:Cuisine, séjour, salle à manger, WC/douche et terrasse.2ème étage:3 chambres, 1 bureau et une salle de bainCes villas sont toutes équipées de triple vitrages ainsi que de panneaux photovoltaïques.1 place de parc couverte et une seconde non couverte sont comprises dans le prix de vente.Toutes les finitions restent au choix des futurs acquéreurs.;4.5 rooms;121m²;CHF 898,000.–
1468 Cheyres;Grand 3.5 pièces avec balcon-terrasse;NOUVELLE PROMOTION A CHEYRES!Cet appartement de 3.5 pièces est situé au 1er étage de l'immeuble B. Il offre une surface habitable de 77 m2 et est conçu pour offrir un espace de vie confortable et fonctionnel.L'appartement dispose d'un balcon-terrasse de 8m2, offrant un espace extérieur privé où vous pourrez profiter de l'air frais et des vues sur les environs.Il se compose comme suit :Un hall d'entrée avec armoires murales. Sur la droite, la partie jour avec un spacieux séjour / salle à manger avec accès à la terrasse qui offre un espace convivial pour se détendre, recevoir des invités et partager des repas en famille. Les grandes fenêtres inondent la pièce de lumière naturelle, créant une atmosphère chaleureuse et agréable.Sur la gauche, la partie nuit qui comprend 2 chambres à coucher et une grande salle de bains avec WC et arrivée d'eau pour la colonne de lavage.L'immeuble propose également d'autres commodités pour les résidents, telles qu'un parking souterrain sécurisé partagé avec l'immeuble A, des espaces verts communs, une buanderie commune avec colonne de lavage, des caves privées et un local technique.Une place de parc intérieure (30'000 CHF) ainsi qu'une cave complètent ce bien.L'emplacement de l'immeuble B à Cheyres offre un cadre paisible et pittoresque, à proximité du lac de Neuchâtel. Vous pourrez profiter pleinement des activités nautiques, des paysages magnifiques et de la tranquillité de la région.Prix de l'appartement : 570'000 CHFPrix de la place de parc : 30'000 CHFPrix de vente : 600'000 CHFFrais de notaire réduits car uniquement sur la quote-part terrain !Livraison prévue printemps 2025VISITE SUR DEMANDE : ALEXANDRA JEREZ 079 945 43 90 TANIA LEITE 076 577 34 32;3.5 rooms;77m²;CHF 570,000.–
1740 Neyruz FR;Bel appartement en duplex neuf dans un cadre verdoyant - Lot C2;Située au sein d'un environnement calme et résidentiel et entourée d'un splendide paysage verdoyant, cette belle villa jumelée vous séduira par sa modernité, ses spacieux volumes lumineux et son confort.- 4.5 pièces d'environ 115 m²- Parcelle de 224 m²- Suite parentale avec dressing- Grande terrasse- 2 places de parc extérieures dont une couverte;4.5 rooms;115m²;CHF 890,000.–
Route de Pré-Pury 60, 1749 Torny;"2ème étape ""Les Résidences de Middes"" ? Spacieux 4.5 pièces au rez-de-chaussée";Calme et sérénité à proximité de PayerneLa nouvelle résidence « Village » est située dans un cadre bucolique, au coeur de la charmante commune de Torny, qui se trouve à mi-chemin entre Yverdon-les-Bains et Fribourg.Bénéficiant d'un environnement calme et paisible, tout en permettant d'accéder en 10 minutes en voiture à la ville de Payerne, ses commerces, restaurants, écoles et infrastructures, cette promotion est un lieu de vie idéal.Cette nouvelle réalisation est composée de 13 appartements lumineux, offrant de grands volumes ainsi que de beaux espaces extérieurs.Une place de stationnement intérieure est disponible en sus du prix de vente.La liste des appartements disponibles peut être consultée sur www.lesresidencesdemiddes.ch.N'hésitez pas à nous contacter pour de plus amples informations ou pour une visite au 026 347 47 60, nous serons ravis de vous renseigner.***Le lot 00.01 au rez de 4.5 pièces est disposé comme suit :- Un hall d'entrée avec armoires murales- Un séjour / cuisine- 3 chambres à coucher, dont 1 chambre parentale avec espace dressing et salle de bain attenante- Une salle de douche / toilettes avec un espace pour colonne de lavage- Un balcon, une terrasse et un grand jardin;4.5 rooms;153m²;CHF 735,000.–
1564 Domdidier;Magnifique villa individuelle en construction à proximité de Payerne!;"Vous rêvez de posséder votre propre maison avec de spacieux extérieurs ? Découvrez notre nouveau projet "" Le Clos de Chany "" situé dans la Commune villageoise de Domdidier, à seulement 10 minutes en voiture de Payerne !Au coeur de la Broye, ce projet vous propose un charmant quartier contemporain de 14 villas jumelées ou individuelles.La promotion jouit d'un environnement calme, proche de toutes les commodités et activités. Tout est réuni afin de bénéficier d'un cadre de vie idéal.Cette villa individuelle se compose de 5.5 pièces, dont 4 chambres à coucher. La surface utile de 265 m2 se répartie sur deux étages. Une spacieuse terrasse de 45m2, un jardin ainsi qu'un grand garage complètent ce bien. La construction est en cours. Les finitions sont au gré des acquéreurs, ce qui vous laissera le choix d'apporter votre touche personnelle. La livraison est prévue pour l'été 2025. De plus amples informations sont disponibles sur: www.clos-chany.chPrix de vente: CHF 1'300'000.-N'oubliez pas que le canton de Fribourg bénéficie d'un taux d'imposition favorable et que depuis le début de l'année 2024, le canton a instauré une motion visant à introduire des exonérations des droits de mutation pour les achats immobiliers destinés à servir de résidence principale !";5.5 rooms;170m²;CHF 1,300,000.–
La Chenau 3, 1643 Gumefens;Appartement de 3.5pces avec extérieurs privatifs de 100m2;;3.5 rooms;94m²;CHF 730,000.–
1468 Cheyres;4.5 pièces avec grande terrasse au 2ème étage;NOUVELLE PROMOTION A CHEYRES!Cet appartement de 4.5 pièces est situé au 2ème étage de l'immeuble A. Il offre une surface habitable de 93 m2 et est conçu pour offrir un espace de vie confortable et fonctionnel.L'appartement dispose de d'une terrasse de 20.5m2, offrant un espace extérieur privé où vous pourrez profiter de l'air frais et des vues sur les environs.Il se compose comme suit :Un hall d'entrée avec armoires murales. Sur la droite, la partie jour avec un spacieux séjour / salle à manger avec accès à la terrasse qui offre un espace convivial pour se détendre, recevoir des invités et partager des repas en famille. Les grandes fenêtres inondent la pièce de lumière naturelle, créant une atmosphère chaleureuse et agréable.Sur la gauche, la partie nuit qui comprend 3 chambres à coucher et une grande salle de bains avec WC et arrivée d'eau pour la colonne de lavage.L'immeuble propose également d'autres commodités pour les résidents, telles qu'un parking souterrain sécurisé partagé avec l'immeuble B, des espaces verts communs, une buanderie commune avec colonne de lavage, des caves privées et un local technique.Une place de parc intérieure (30'000 CHF) ainsi qu'une cave complètent ce bien.Cheyres est un charmant village situé dans le canton de Fribourg, en Suisse. Il est situé dans la région de la Broye.Le village est connu pour sa situation idyllique au bord du lac de Neuchâtel, le plus grand lac entièrement suisse. Les rives du lac offrent de magnifiques paysages, avec des plages de sable, des prairies verdoyantes et une vue imprenable sur les montagnes environnantes.Le centre du village est caractérisé par ses maisons traditionnelles en pierre, ses ruelles pittoresques et son atmosphère paisible. On peut y trouver une petite église historique et quelques bâtiments anciens qui témoignent de l'histoire de la région.Cheyres est également réputée pour sa réserve naturelle, la Réserve naturelle de la Grande Cariçaie, qui se trouve à proximité. Cette réserve est l'une des plus grandes zones humides de Suisse et abrite une grande diversité d'espèces végétales et animales. Les amateurs de nature apprécieront les sentiers de randonnée et les observatoires qui permettent d'admirer la faune et la flore de la région.En plus de sa beauté naturelle, Cheyres propose diverses activités nautiques sur le lac de Neuchâtel, telles que la navigation, la pêche et les sports nautiques. Le village accueille également des événements culturels et festifs tout au long de l'année, tels que des festivals de musique, des expositions d'art et des marchés artisanaux.En résumé, Cheyres est un village paisible et pittoresque, offrant une parfaite combinaison entre nature préservée, patrimoine historique et activités de loisirs en plein air.Le village dispose de quelques commerces de proximité tels que des épiceries, des boulangerie, des petits magasins où vous pouvez acheter des produits de première nécessité ainsi que des restaurants et cafés.Le village se trouve à 17 minutes en voiture d'Yverdon-les-Bains et de Payerne. L'entrée de l'autoroute A1 en direction de Lausanne/Genève et berne se situe à 10 minutes en voiture de l'immeuble.L'entier du cycle enfantine et primaire (soit 2 ans d'école enfantine et 6 ans d'école primaire) se déroule dans les villages de Cheyres et Châbles. Les trajets s'effectuent en bus TPF.Le Cycle d'orientation (CO) se trouve à Estavayer-le-Lac, la ligne CFF S30 qui relient Cheyres et Estavayer-le-Lac sera le moyen de transport utilisé.Prix de l'appartement : 740'000 CHFPrix de la place de parc : 30'000 CHFPrix de vente : 770'000 CHFFrais de notaire réduits car uniquement sur la quote-part terrain !Livraison prévue printemps 2025VISITE SUR DEMANDE : ALEXANDRA JEREZ 079 945 43 90 TANIA LEITE 076 577 34 32;4.5 rooms;93m²;CHF 740,000.–
1744 Chénens;Magnifique Villa en plein coeur de la compagne Fribourgeoise;;7 rooms;135m²;CHF 925,000.–
Route de la Poya 4, 1726 Farvagny-le-Grand;4,5 au 1er étage avec terrasse, Minergie Plus;;4.5 rooms;109m²;CHF 610,000.–
1468 Cheyres;4.5 pièces avec grande terrasse au 2ème étage;NOUVELLE PROMOTION A CHEYRES!Cet appartement de 4.5 pièces situé au 2ème étage de l'immeuble B. Il offre une surface habitable d'environ 91 m2 et est conçu pour offrir un espace de vie confortable et fonctionnel.L'appartement dispose d'une terrasse de plus de 20 m2, offrant un espace extérieur privé où vous pourrez profiter de l'air frais et des vues sur les environs.Il se compose comme suit:Un hall d'entrée avec armoires murales. Sur la gauche, la partie jour avec un spacieux séjour / salle à manger avec accès à la terrasse qui offre un espace convivial pour se détendre, recevoir des invités et partager des repas en famille. Les grandes fenêtres inondent la pièce de lumière naturelle, créant une atmosphère chaleureuse et agréable.Sur la droite, la partie nuit qui comprend 3 chambres à coucher et une grande salle de bains avec WC et arrivée d'eau pour la colonne de lavage.L'immeuble propose également d'autres commodités pour les résidents, telles qu'un parking souterrain sécurisé partagé avec l'immeuble A, des espaces verts communs, une buanderie commune avec colonne de lavage, des caves privées et un local technique.Une place de parc intérieure (30'000 CHF) ainsi qu'une cave complètent ce bien.Cheyres est un charmant village situé dans le canton de Fribourg, en Suisse. Il est situé dans la région de la Broye.Le village est connu pour sa situation idyllique au bord du lac de Neuchâtel, le plus grand lac entièrement suisse. Les rives du lac offrent de magnifiques paysages, avec des plages de sable, des prairies verdoyantes et une vue imprenable sur les montagnes environnantes.Le centre du village est caractérisé par ses maisons traditionnelles en pierre, ses ruelles pittoresques et son atmosphère paisible. On peut y trouver une petite église historique et quelques bâtiments anciens qui témoignent de l'histoire de la région.Cheyres est également réputée pour sa réserve naturelle, la Réserve naturelle de la Grande Cariçaie, qui se trouve à proximité. Cette réserve est l'une des plus grandes zones humides de Suisse et abrite une grande diversité d'espèces végétales et animales. Les amateurs de nature apprécieront les sentiers de randonnée et les observatoires qui permettent d'admirer la faune et la flore de la région.En plus de sa beauté naturelle, Cheyres propose diverses activités nautiques sur le lac de Neuchâtel, telles que la navigation, la pêche et les sports nautiques. Le village accueille également des événements culturels et festifs tout au long de l'année, tels que des festivals de musique, des expositions d'art et des marchés artisanaux.En résumé, Cheyres est un village paisible et pittoresque, offrant une parfaite combinaison entre nature préservée, patrimoine historique et activités de loisirs en plein air.Le village dispose de quelques commerces de proximité tels que des épiceries, des boulangerie, des petits magasins où vous pouvez acheter des produits de première nécessité ainsi que des restaurants et cafés.Le village se trouve à 17 minutes en voiture d'Yverdon-les-Bains et de Payerne. L'entrée de l'autoroute A1 en direction de Lausanne/Genève et Berne se situe à 10 minutes en voiture de l'immeuble.L'entier du cycle enfantine et primaire (soit 2 ans d'école enfantine et 6 ans d'école primaire) se déroule dans les villages de Cheyres et Châbles. Les trajets s'effectuent en bus TPF.Le Cycle d'orientation (CO) se trouve à Estavayer-le-Lac, la ligne CFF S30 qui relient Cheyres et Estavayer-le-Lac sera le moyen de transport utilisé.Prix de l'appartement : 715'000 CHFPrix de la place de parc : 30'000 CHFPrix de vente : 745'000 CHFFrais de notaire réduits car uniquement sur la quote-part terrain !Livraison prévue printemps 2025VISITES SUR DEMANDE : ALEXANDRA JEREZ 079 945 43 90 TANIA LEITE 076 577 34 32;4.5 rooms;91m²;CHF 715,000.–
1564 Domdidier;Spacieuse villa jumelée en construction à quelques minutes d'Avenches!;"Vous rêvez de posséder votre propre maison avec de spacieux extérieurs ? Découvrez notre nouveau projet "" Le Clos de Chany "" situé dans la Commune villageoise de Domdidier, à seulement 5 minutes en voiture d'Avenches !Au coeur de la Broye, ce projet vous propose un charmant quartier contemporain de 14 villas jumelées ou individuelles.La promotion jouit d'un environnement calme, proche de toutes les commodités et activités. Tout est réuni afin de bénéficier d'un cadre de vie idéal.Cette villa se compose de 5.5 pièces, dont 4 chambres à coucher. La surface utile de 209 m2 se répartie sur deux étages. Une spacieuse terrasse de 45m2, un jardin ainsi qu'un grand garage complètent ce bien. La construction est en cours. Les finitions sont au gré des acquéreurs, ce qui vous laissera le choix d'apporter votre touche personnelle. La livraison est prévue pour l'été 2025. De plus amples informations sont disponibles sur: www.clos-chany.chPrix de vente: CHF 990'000.-N'oubliez pas que le canton de Fribourg bénéficie d'un taux d'imposition favorable et que depuis le début de l'année 2024, le canton a instauré une motion visant à introduire des exonérations des droits de mutation pour les achats immobiliers destinés à servir de résidence principale !";5.5 rooms;158m²;CHF 990,000.–
1468 Cheyres;4.5 pièces avec grande terrasse au 2ème étage;NOUVELLE PROMOTION A CHEYRES!Cet appartement de 4.5 pièces est situé au 2ème étage de l'immeuble A. Il offre une surface habitable de 91 m2 et est conçu pour offrir un espace de vie confortable et fonctionnel.L'appartement dispose d'une terrasse de 20.5m2, offrant un espace extérieur privé où vous pourrez profiter de l'air frais et des vues sur les environs.Il se compose comme suit :Un hall d'entrée avec armoires murales. Sur la gauche, la partie jour avec un spacieux séjour / salle à manger avec accès à la terrasse qui offre un espace convivial pour se détendre, recevoir des invités et partager des repas en famille. Les grandes fenêtres inondent la pièce de lumière naturelle, créant une atmosphère chaleureuse et agréable.Sur la droite, la partie nuit qui comprend 3 chambres à coucher et une grande salle de bains avec WC et arrivée d'eau pour la colonne de lavage.L'immeuble propose également d'autres commodités pour les résidents, telles qu'un parking souterrain sécurisé partagé avec l'immeuble B, des espaces verts communs, une buanderie commune avec colonne de lavage, des caves privées et un local technique.Une place de parc intérieure (30'000 CHF) ainsi qu'une cave complètent ce bien.L'emplacement de l'immeuble A à Cheyres offre un cadre paisible et pittoresque, à proximité du lac de Neuchâtel. Vous pourrez profiter pleinement des activités nautiques, des paysages magnifiques et de la tranquillité de la région.Prix de l'appartement : 715'000 CHFPrix de la place de parc : 30'000 CHFPrix de vente : 745'000 CHFFrais de notaire réduits car uniquement sur la quote-part terrain !Livraison prévue printemps 2025VISITE SUR DEMANDE : ALEXANDRA JEREZ 079 945 43 90 TANIA LEITE 076 577 34 32;4.5 rooms;91m²;CHF 715,000.–
Impasse Vulliama 30, 1470 Estavayer-le-Lac;Unique:  Formule Location/Achat;Unique: ***Formule Location/Achat***Formule Locaction Achat unique en Suisse:Vous louez pendent 10 ans pour 1'759.-- net/Mois, puis l'appartement vous appartient!Mis en chantier Janvier 2024, la promotion sur Estavayer - à Murist (FR)Votre appartement de haute gamme:Bienvenu à Vulliama !une nouvelle promotion sur Estavayer - à Murist (FR)Votre appartement de haute gamme: • belle terrasse orienté Sud Ouest • reduit dans l'appartement, cave au sous sol • colone lave linge/séche linge privée • garage souterrain, places exterieur, et station mobility • le tout dans un nouveau quartier verdoyant • excellente offre de sport grace à la nature et le lac de Neuchatel • Proche de tout: 3 Hopitaux, 4 Migros, 3 Coop, 3 Lidl, 3 Aldi dans l'allentour de 11-25 min de déplacementImportant: les photos montrent le type et la finission de l'appartement, mais ne sont pas précisement de celui ci. Murist est attractif du point de vue des taxes. (Canton de Fribourg)Choisissez votre appartement sur le site dédié à cette promotion sous le lien ci dessous.;3.5 rooms;88m²;CHF 577,000.–
