Address;Title;Description;Rooms;Living Space (sqm);Price
Buochs, 6374 Buochs;Exklusive Attikawohnung mit fantastischer Aussicht;Diese stilvolle Attikawohnung punktet mit der einzigartigen und unverbaubaren Aussicht auf den Vierwaldstättersee und die umliegende Bergwelt. Die lichtdurchflutete Wohnung, die drei grossen Terrassen und der zeitlose und hochwertige Innenausbau bieten pures Wohnvergnügen. Der Lift bringt Sie direkt in die Wohnung, wo sich die 4.5 Zimmer Wohnung erschliesst, einen Stock tiefer befindet sich der Technik-/Waschraum mit separatem Büro.Die Anbindung an ÖV und Autobahn, wie auch die Nähe zur Schule, ist hervorragend. Die Seegemeinde Buochs bietet vielfältige Angebote für Wassersportler, Wanderer, Biker, aber auch als Kunstliebhaber kommen in dieser Region nicht zu kurz.Leben Sie da, wo andere Ferien machen. Genaue Adresse verfügbar nach Registrierung auf neho.ch.AN EINER BESICHTIGUNG INTERESSIERT? BITTE ANMELDEN: https://neho.ch/b/6374-24-1;4.5 rooms;146m²;CHF 2,000,000.–
6052 Hergiswil NW;Attikawohnung an bester Lage;"In der steuergünstigen und beliebten Gemeinde Hergiswil NW erwartet Sie eine wahrhaft stilvolle und luxuriöse Attikawohnung. Auf grosszügigen 110 m² Fläche, verteilt auf einer Ebene, wurde hier ein Wohnjuwel geschaffen, das höchsten Ansprüchen gerecht wird. Die Auswahl der Materialien zeugt von höchster Qualität und Raffinesse. Treten Sie hinaus auf die weitläufige Terrasse und lassen Sie sich von magischen Momenten verzaubern. Der Blick auf den See ist atemberaubend und wird Sie jedes Mal aufs Neue in Staunen versetzen. Vor allem in klaren Nächten bietet sich ein unvergleichliches Schauspiel: Ein Glas Wein in der Hand, während die Sterne sich auf der ruhigen Oberfläche des Vierwaldstättersees spiegeln und ein wahrhaft faszinierendes Lichtspiel zaubern.Willkommen in Ihrer Traum-Attikawohnung, wo Luxus, Eleganz und unvergleichliche Naturschönheit aufeinandertreffen.Highlights • Steuergünstige Lage • Traumhafte See- und Bergsicht • Hochwertige Materialisierung • Zeitloses Design Weitere Informationen zu diesem einzigartigen Objekt sowie eine Übersicht der schönsten Immobilien der Zentralschweiz finden Sie auf unserer Webseite unter www.domba.ch. Bestellen Sie jetzt die ausführliche Dokumentation zum Wohntraum ""Attikawohnung an bester Lage"" oder kontaktieren Sie uns unverbindlich für einen Besichtigungstermin. Dieses Objekt können Sie per Videoanruf besichtigen. Frau Caroline Duboc freut sich, Sie auf Ihrem Weg zum eigenen Wohntraum zu unterstützen!Unser Bader Team ist jederzeit via Telefon, WhatsApp, FaceTime und E-Mail gerne für Sie da.Caroline Duboc+41 41 418 08 95+41 79 418 95 95info@domba.ch";3.5 rooms;110m²;CHF 2,200,000.–
Mühlehof 6, 6052 Hergiswil NW;Sonnenstunden mit Seesicht;Freuen Sie sich auf Ihre NachbarschaftDer Mühlehof befindet sich gleich am Anfang von Hergiswil und bietet eine schnelle Anbindung an die Autobahn Richtung Luzern. Das Freibad Hergiswil ist nur 5 Minuten entfernt und leicht zu erreichen.Die Lage garantiert Wohlfühlqualitäten vom Feinsten. Hier kommen Sie in den Genuss von einer wunderbaren Aussicht und einer gepflegten Umgebung.Die Liegenschaft ist Richtung Vierwaldstättersee ausgerichtet und über eine ruhige Quartierstrasse ohne Durchgangsverkehr erschlossen. Die Autobahneinfahrt und Ausfahrt A2 ist nur 300 Meter entfernt. Verschiedene Verbindungen der Zentralbahn sowie Kursschiffe auf dem Vierwaldstättersee ermöglichen eine unkomplizierte Anbindung an in die gesamte Zentralschweiz.Einkaufsmöglichkeiten wie Coop und Migros befinden sich im Dorfkern und sind zu Fuss, mit dem Ortsbus oder mit der Bahn erreichbar. Zudem haben sich diverse gemütliche Cafés und erstklassige Restaurants im Hergiswiler-Dorfkern einquartiert. Die Schulhausanlage Matt sowie den Bahnhof Hergiswil Matt (Zentralbahn) können Sie in 3 Gehminuten erreichen. Die modernen Einkaufszentren Pilatusmarkt (Kriens) und Länderpark (Stans) sind in wenigen Autominuten zu besuchen. Ob Biken, Joggen, Schwimmen oder Skifahren - Die direkte Umgebung sowie die gesamte Region bieten Ihnen eine breite Palette an attraktiven Freizeitmöglichkeiten. Ihr neues ZuhauseDiese überdurchschnittlich gepflegte 4½-Zimmer-Wohnung präsentiert sich mit Charme und verwöhnt mit einem Ausblick auf den Vierwaldstättersee. Der lichtdurchflutete Wohnbereich, gestaltet mit einem praktischen Plattenboden, vermittelt ein helles Wohngefühl, während die Zimmer mit schönem Laminatboden ausgestattet sind.Der überdachte und windschutzverglaste Balkon lädt förmlich dazu ein, die herrliche Aussicht zu geniessen und in entspannter Atmosphäre zu verweilen. Die separate, in strahlendem weiss gehaltene Küche bietet eine ruhige Arbeitsumgebung zum Kochen.Das Badezimmer sowie die separate Toilette sind einfach gestaltet und bieten Raum für künftige Modernisierungen nach individuellen Vorstellungen. Im Verkaufspreis ist eine hohe Einzelgarage inkludiert, die nicht nur praktisch ist, sondern in der heutigen Zeit auch selten ist. Ein zusätzliches Kellerabteil vervollständigt dieses attraktive Angebot und schafft zusätzlichen Stauraum für persönliche Gegenstände.Ein Zuhause oder ein Investment, das zeitlos und unkompliziert ist.Lassen Sie sich begeistern......von dieser Wohnung mit Aussicht auf See und Berge.Überzeugt?Sie sind am Ende des Inserates angelangt. • Alles stimmt, aber Sie möchten zuerst Ihre Immobilie verkaufen? Gerne unterstützen wir Sie. • Das Objekt passt zu guten Freunden oder Bekannten? Weitersagen erlaubt! • Nicht Ihr Wunsch-Ergebnis? Auf arlewo.ch profitieren Sie von einem kostenlosen Suchabo.;4 rooms;88m²;CHF 1,100,000.–
Geissmattlistrasse, 6386 Wolfenschiessen;Idividuelle Hausteile / grosszügige Grundrisse;Ihre Vorteile: • D'EFH Projekt • Individuelle Anpassungen an den Grundrissen möglich hausconcept plant, verkauft und baut Ihr Traumhaus an sonniger Lage.Ländlich und doch sehr zentral gelegen, präsentieren wir Ihnen dieses Doppeleinfamilienhaus mit zwei 5 1/2-Zimmer Hausteilen und separater Doppelgarage:5 1/2-Zimmer Hausteil A mit 458m² Parzellenfläche für CHF 1'280'000.005 1/2-Zimmer Hausteil B mit 458m² Parzellenfläche für CHF 1'315'000.00Gerne erläutern wir Ihnen in einem persönlichen Gespräch die spannenden Grundrisse mit verschiedenen Ausbauoptionen.Rufen Sie uns an. Wir freuen uns auf Sie.WIR BAUEN IHR EINFAMILIENHAUS. ALS WÄR’S UNSER EIGENES.;5.5 rooms;145m²;CHF 1,280,000.–
Allwegmatte 2, 6372 Ennetmoos;Zauberhafte Dachwohnung an sonniger und ruhiger Wohnlage;;3.5 rooms;93m²;CHF 790,000.–
6373 Ennetbürgen;Zentraler Wohngenuss!;"Freuen Sie sich auf Ihre NachbarschaftHIRSACHER steht für zentrales Wohnen und natürliches Leben. Das exklusive Quartiert bietet massgeschneiderten Wohnraum zum Ankommen und Sein an attraktiver Lage in Ennetbürgen. Geniessen Sie Ihr neues Daheim am Sonnenhang, umgeben von herrlichem Bergpanorama und Privatsphäre in nächster Nähe zum Vierwaldstättersee.Egal ob als Einzelperson, Paar oder Familie: Hier wird man allen Bedürfnissen gerecht. Die exklusive, ruhige und doch zentrumsnahe Lage begeistert alle Altersgruppen.Die Erschliessung Ihrer Wohnung ist einfach und komfortabel: Dank der Hanglage und Zugangswege sind alle Gebäude ebenerdig zugänglich. Erreichen Sie das Quartier bequem zu Fuss oder mit dem Fahrrad aus allen vier Himmelsrichtungen, entlang des Dorfbachs und der neuen Fusswegverbindung.Mit dem Auto erreichen Sie Ihr neues Daheim über den Zugang Stanserstrasse | HIRSACHER und Oeltrotte. Der Zugang zur Tiefgarage ist zentral gelegen.Zum Einkaufen bietet Ihnen das Einkaufszentrum ""Nähseydi"" mit einer grösseren Coop-Filiale und die benachbarte Migros ein umfangreiches Angebot. Eine kleine Volg-Filiale befindet sich zudem im Dorfkern Ennetbürgen. Weitere Einkaufsmöglichkeiten sind im benachbarten Stans vorhanden (Länderpark und diverse Grossdetaillisten).Ihr neues ZuhauseSie sind schon lange auf der Suche nach einer neuwertigen und zentral gelegenen Eigentumswohnung verbunden mit einer Wohnqualität vom Feinsten? Herzlich willkommen im vierten Obergeschoss vom Hirsacher 7 in Ennetbürgen!Ihre zwei Autos parkieren Sie bequem in der hauseigenen Einstellhalle und gelangen mit dem Lift auf Ihre Etage. Im Eingangsbereich begrüsst Sie nebst einem schlichten und modernen Ausbaustandard eine grosszügige Garderobe. Auf rund 98 m² geniessen Sie ein attraktives Raumkonzept mit einer hohen Privatsphäre und einer herrlichen Panoramasicht.Die offene Küche ist hochwertig ausgebaut und lässt keine Wünsche offen. Im hellen Wohn- und Essbereich geniessen Sie durch das grosse Panoramafenster eine fantastische Aussicht über das Quartier sowie in die nahliegende Bergwelt. Der Wohnbereich verfügt über einen direkten Zugang zur rund 20 m² grossen und gedeckten Aussenfläche, welche südlich ausgerichtet ist - Erholung, Aussicht und Privatsphäre pur!Die beiden Zimmer sind nach Süden ausgerichtet und verfügen über einen direkten Zugang zum Balkon. Ein weiteres Highlight des Grundrisses bildet die integrierte und vollausgebaute Ankleide verbunden zum Schlaf- und Badezimmer. Zum weiteren Raumangebot gehören zwei Reduits (inkl. Waschmaschine und Tumbler) sowie eine Gäste-Toilette sowie ein privates Kellerabteil.Die Wohnung sowie die Einstellhallenplätze sind aktuell zu einem totalen monatlichen Nettomietzins von CHF 2'630 vermietet und bieten Ihnen dadurch auch die Möglichkeit einer nachhaltigen Anlage oder einem Selbstbezug ""im Alter"" (zukünftige Alterswohnung). Die Einstellhallenplätze können zu je CHF 40'000 dazu gekauft werden. Interessiert? Gerne präsentieren wir Ihnen dieses spannende Eigenheim persönlich vor Ort.Lassen Sie sich begeistern......von der Überbauung Hirsacher und sonnigen Aussichten.Überzeugt?Sie sind am Ende des Inserates angelangt. • Alles stimmt, aber Sie möchten zuerst Ihre Immobilie verkaufen? Gerne unterstützen wir Sie. • Das Objekt passt zu guten Freunden oder Bekannten? Weitersagen erlaubt! • Nicht Ihr Wunsch-Ergebnis? Auf arlewo.ch profitieren Sie von einem kostenlosen Suchabo.";3.5 rooms;104m²;CHF 1,210,000.–
Mettlenstrasse 10, 6363 Fürigen;Einzigartige Dachwohnung mit fantastischer Aussicht;;5.5 rooms;182m²;Price on request
Hinterhostattstrasse 4, 6376 Emmetten;Ferienwohnung...für Sommer- und Wintersportler!;;1.5 rooms;38m²;CHF 360,000.–
Bürgenstockstrasse 64b, 6373 Ennetbürgen;Panoramablick und exklusiver Ausbau im Neubau SOLAIR;;5.5 rooms;244m²;Price on request
6376 Emmetten;RESERVIERT: Unverbaubare und atemberaubende See- und Bergsicht - Erst- oder Zweitwohnsitz?;;3.5 rooms;85m²;CHF 990,000.–
6370 Stans;GUTER ZUSTAND AN ZENTRALER LAGE;Diese charmante Etagen-Wohnung in Stans bietet Ihnen ein ideales Zuhause. Mit 4.5 Zimmern und einer Wohnfläche von 107 m² ist genügend Platz für Ihre Familie vorhanden. Die zentrale Lage sowie die familienfreundliche Umgebung machen diese Immobilie besonders attraktiv. Die gedeckte Terrasse mit etwa 18 m², teilweise verglast, lädt zum Entspannen ein. Zudem verfügt die Wohnung über einen Einstellplatz in der Tiefgarage mit Elektro-Ladestation. Zwei Bäder, eines davon mit Fenster, sowie eine offene Küche zum Wohnzimmer bieten zusätzlichen Komfort. Die Wohnung ist sehr gepflegt und verfügt über zwei Zimmer mit direktem Zugang zur Terrasse. Ein absolutes Highlight!Dieses BETTERHOMES-Angebot zeichnet sich durch folgende Vorteile aus:- praktisch und zentraler Lage- familienfreundliche Umgebung- gedeckte Terrasse, etwa 18 m², teilweise verglast- Einstellplatz in der Tiefgarage mit Elektro-Ladestation- Waschmaschine und Tumber in der Wohnung- zwei Bäder, eines mit Fenster- offene Küche zum Wohnzimmer- sehr gepflegte Wohnung- zzgl. Tiefgarage 35`000.-- zwei Zimmer mit direktem Zugang zur Terrasse- und, und, und ...Interessiert? Kontaktieren Sie uns für eine unverbindliche Besichtigung – auch Online-Besichtigung möglich!Nichts Passendes gefunden? Über 2'300 weitere Angebote unter: www.betterhomes.ch - der Immobilienfairmittler®Selber eine Immobilie zu vermarkten?Profitieren Sie von unserem Know-how: https://www.betterhomes.ch/de/profitierenSie möchten eine Immobilie schätzen lassen?Erfahren Sie jetzt ihren Wert über unsere Gratis-Schätzung, sofort und unverbindlich!https://www.betterhomes.ch/de/knowledge/estimationMehr DetailsLage: zentral und familienfreundlichZustand: gut und gepflegtBäder / Nasszellen: 2 (1 x Dusche / WC / Lavabo, 1 x WC / Dusche / Badewanne / Doppellavabo)Heizsystem: Bodenheizung Öffentliche Verkehrsmittel: Bus, 120 m / Bahnhof Stans, 900 mSchulen: Schulhaus Turmatt / Kindergarten, 850 m Geschäfte: Länderpark / Migros / Denner / Bäckerei, 450 m;4.5 rooms;107m²;CHF 995,000.–
6052 Hergiswil;Moderne Eleganz mit Panoramablick;"Diese hochwertige 4.5-Zimmer-Attikawohnung im 8. Stock besticht mit einer fantastischen Weitsicht und bietet hervorragenden Wohnkomfort an oberster Lage. Darüber hinaus empfängt Sie ein heller und gut durchdachter Grundriss, sowie eine äusserst steuergünstige Lage in Hergiswil (NW). Der moderne Wohn-Essbereich mit offener Küche bietet Platz für die ganze Familie. Dank der optimalen Ausrichtung geniessen Sie eine atemberaubende Aussicht auf den Vierwaldstättersee und den Bürgenstock. Hochwertige Materialien durchziehen die gesamte Wohnung, welche im Jahr 2021 umfangreich renoviert wurde, und verleihen ihr ein elegantes Design und zeitlose Eleganz.Highlights • Steuergünstige Lage mit bester Anbindung • Aussicht auf den Vierwaldstättersee und die umliegende Bergwelt • Moderner und zeitloser Innenausbau • Hochwertige Materialisierung • Helle und sonnendurchflutete Wohnräume Weitere Informationen zu diesem einzigartigen Objekt finden Sie auf unserer Webseite unter www.domba.ch. Bestellen Sie jetzt die ausführliche Dokumentation zum Wohntraum ""Moderne Eleganz mit Panoramablick"" oder melden Sie sich für einen unverbindlichen Besichtigungstermin bei uns. Dieses Objekt können Sie per Videoanruf besichtigen. Zudem haben Sie die Möglichkeit, die Immobilie auf unserer Homepage virtuell zu besichtigen und sich somit einen ersten Eindruck zu verschaffen. Frau Caroline Duboc freut sich über Ihre Kontaktaufnahme!Unser Bader Team ist jederzeit via Telefon, WhatsApp, FaceTime und E-Mail gerne für Sie da.Caroline Duboc+41 41 418 08 95+41 79 418 95 95info@domba.ch";4.5 rooms;89m²;CHF 1,500,000.–
Hinterhostattstrasse 4, 6376 Emmetten;Ferienwohnung...für Sommer- und Wintersportler!;;1.5 rooms;38m²;CHF 360,000.–
6363 Stansstad;Eine Oase der Eleganz und des anspruchsvollen Wohnens;"An malerischer Lage in Obbürgen, auf der romantischen Hochebene des Bürgenstocks, entstehen derzeit einzigartige Wohnungen der «Überbauung Widen», die mit einem grosszügigen Grundriss, hochwertiger Materialisierung, Liebe zum Detail und einem charmanten Wohnambiente begeistern. Die elegante, 3.5 Zimmer Wohnung im 1. OG mit rund 99 m2 Wohnfläche bietet, neben der edlen Materialisierung, clever durchdachten Stauraum mittels Platz schaffender Einbauschränke. Ein weiteres Highlight stellt die offene Küche des renommierten Herstellers Orea dar, Sie präsentiert sich in einem klaren, farblich abgestimmten Design.Highlights • Steuergünstige und sonnenverwöhnte Wohnlage • Minergiebauweise mit Photovoltaikanlage • Hochwertige Materialisierung • Hervorragende Anbindung • Fantastische Ausflugsmöglichkeiten und kulinarische Angebote in direkter Nähe Weitere Informationen zu diesem einzigartigen Objekt sowie eine Übersicht der schönsten Immobilien der Zentralschweiz finden Sie auf unserer Webseite unter www.domba.ch. Bestellen Sie jetzt die ausführliche Dokumentation zum Wohntraum ""Eine Oase der Eleganz und des anspruchsvollen Wohnens"" oder kontaktieren Sie uns unverbindlich für einen Besichtigungstermin. Dieses Objekt können Sie per Videoanruf besichtigen. Frau Caroline Duboc freut sich, Sie auf Ihrem Weg zum eigenen Wohntraum zu unterstützen!Unser Bader Team ist jederzeit via Telefon, WhatsApp, FaceTime und E-Mail gerne für Sie da.Caroline Duboc+41 41 418 08 95+41 79 418 95 95info@domba.ch";3.5 rooms;98m²;CHF 1,125,000.–
Bürgenstockstrasse 64b, 6373 Ennetbürgen;Panoramablick und exklusiver Ausbau im Neubau SOLAIR;;5.5 rooms;244m²;Price on request
6376 Emmetten;RESERVIERT: Unverbaubare und atemberaubende See- und Bergsicht - Erst- oder Zweitwohnsitz?;;3.5 rooms;85m²;CHF 990,000.–
6376 Emmetten;NEUBAU – modern mit Bergsicht;"Leben und geniessen in den Sonnenbergen!Ein herrliches Schmuckstück der besonderen Art ist dieser geplante Neubau, der durch seinen sonnenverwöhnten Standort inmitten der bezaubernden Natur besticht.Das Highlight dieses Bijous ist natürlich, dass Sie Ihre Wünsche noch einfliessen lassen können; sie haben auch die Option von 4.5 auf 5.5 Zimmer zu erweitern.Der grosszügige Grundriss mit seiner Fensterfront und einem luxuriösen Masterbedroom wird Sie sicher hell begeistern und die moderne Raumgestaltung mit edlen Materialien lässt keine Wünsche offen. Die zwei grossen Sonnenbalkone erlauben einen grandiosen Weitblick über die Zentralschweizer Bergwelt.Dieses ImmoSky-Angebot bietet folgende *Mehr Leistung*:+ Tolle, grosse Sonnenterrasse mit traumhafter Aussicht+ Grosse Fensterfront mit Traumaussicht+ Sonne und Ruhe pur in einzigartiger Natur+ Praktische, moderne Küche, nach Ihren Wünschen eingerichtet+ 2 separate Badezimmer mit je einer Toilette+ Eigener Waschturm in der Wohnung+ Lift+ Einstellplätze können für je CHF 35'000.- dazu erworben werdenInteressiert? Am besten vereinbaren Sie noch heute einen unverbindlichen Besichtigungstermin. Wir freuen uns auf Sie.Carmen Kaufmann +41 79 264 13 13";4.5 rooms;134m²;CHF 1,050,000.–
Wirzwelistrasse 4, 6383 Wirzweli;Moderne Dachwohnung mit Galerie;;2.5 rooms;90m²;CHF 590,000.–
6363 Stansstad;Malerischem Ambiente und hochwertiger Innenausbau;An malerischer Lage in Obbürgen, auf der romantischen Hochebene des Bürgenstocks, entstehen derzeit einzigartige Wohnungen der «Überbauung Widen», die mit einem grosszügigen Grundriss, hochwertiger Materialisierung, Liebe zum Detail und einem charmanten Wohnambiente begeistern. Die elegante, 3.5 Zimmer Wohnung im 2. OG mit rund 99 m2 Wohnfläche bietet, neben der edlen Materialisierung auch clever durchdachten Stauraum mittels Platz schaffender Einbauschränke. Ein weiteres Highlight stellt die offene Küche des renommierten Herstellers Orea dar, Sie präsentiert sich in einem klaren, farblich abgestimmten Design. Highlights • Steuergünstige und Sonnenverwöhnte Wohnlage • Minergie-Bauweise mit Photovoltaikanlage • Hochwertige Materialisierung • Hervorragende Anbindung • Fantastische Ausflugsmöglichkeiten und zahlreiche, kulinarische Angebote in direkter Nähe Weitere Informationen zu diesem Neubauprojekt sowie eine Übersicht der schönsten Immobilien der Zentralschweiz finden Sie auf unserer Webseite unter www.domba.ch. Realisieren Sie Ihren Wohntraum und bestellen Sie jetzt die ausführliche Dokumentation oder kontaktieren Sie uns unverbindlich für einen Beratungstermin. Frau Caroline Duboc freut sich, Sie auf Ihrem Weg zum eigenen Wohntraum zu unterstützen!Unser Bader Team ist jederzeit via Telefon, WhatsApp, FaceTime und E-Mail gerne für Sie da.Caroline Duboc+41 41 418 08 95+41 79 418 95 95info@domba.ch;3.5 rooms;98m²;CHF 1,190,000.–
