Address;Title;Description;Rooms;Living Space (sqm);Price
Oberägeri, 6315 Oberägeri;Exklusives Terrassenhaus mit atemberaubendem Seeblick;Willkommen zu Ihrem Traumhaus mit Panorama See- und Bergsicht! Diese exquisite Immobilie am Terrassenweg 5 in Oberägeri, Zug, bietet Ihnen alles, wovon Sie je geträumt haben könnten. Mit einer einmaligen Lage und einer beeindruckenden Liste von Annehmlichkeiten ist dieses Haus perfekt für Familien, die nach Luxus und Komfort suchen. Geniessen Sie jeden Tag den wunderschönen Seeblick, der sich von Ihrer eigenen Panoramaterrasse erstreckt. Der Ort ist wie geschaffen für unvergessliche Momente mit Familie und Freunden, während Sie die malerische Umgebung bewundern. Der flexible Grundriss des Hauses mit 4B Panoramafenstern sorgt für eine optimale Nutzung des Raumgefühls und bringt die natürliche Schönheit der Umgebung in Ihr Zuhause. Das Herzstück des Hauses ist der beheizte Wintergarten, der Ihnen zu jeder Jahreszeit einen Rückzugsort bietet, um die Natur zu geniessen. Der angrenzende Steingarten mit Jacuzzi lädt zum Entspannen ein und bietet einen privaten Bereich, um die Ruhe und Gelassenheit dieser einzigartigen Lage zu geniessen, mit spektakulärer Aussicht. Mit insgesamt 2.5 Zimmern und zwei Badezimmern bietet dieses Haus ausreichend Platz für eine grosse Familie. Die gehobene Ausstattung und der gute allgemeine Wartungszustand garantieren höchsten Komfort und eine langfristige Werthaltigkeit. Die Immobilie verfügt über einen eigenen Garagenplatz sowie einen zusätzlichen Parkplatz. Das Terrassenhaus liegt in einer der begehrtesten Gegenden von Oberägeri, Zug. Die ruhige und idyllische Lage, gepaart mit der Nähe zu erstklassigen Schulen und Annehmlichkeiten wie das Hallenbad mit Wellness sowie das Seebad, machen dieses Haus zu einem perfekten Ort für Familien. Nutzen Sie diese seltene Gelegenheit, um sich in dieses aussergewöhnliche Terrassenhaus zu verlieben. Vereinbaren Sie noch heute eine Besichtigung und lassen Sie sich von seinem Charme verzaubern!Genaue Adresse verfügbar nach Registrierung auf neho.ch.AN EINER BESICHTIGUNG INTERESSIERT? BITTE ANMELDEN: https://neho.ch/b/6315-24-1;2.5 rooms;210m²;CHF 3,971,550.–
Aabachstrasse 10, 6300 Zug;SEEBLICK GRAFENAU | Moderne 1.5 Zimmer Wohnung an Top Lage zu verkaufen;"Ihr neues Zuhause im Herzen von ZugDiese exklusive 1.5 Zimmer Wohnung befindet sich im Areal ""Seeblick Grafenau"" und bietet Ihnen ein einzigartiges Wohnambiente mit Blick auf den See.Highlights der Wohnung: • Nahe Bahnhof und Seepromenade • Moderne Wohnung im super Zustand • Baujahr 2013 • 22 Quadratmeter Nettowohnfläche + Loggia 12 Quadratmeter • 1x Kellerraum inkl. • 1x Tiefgaragen-PP inkl. Treten Sie ein in Ihre persönliche Oase der Ruhe und des Komforts. Der offene Grundriss schafft eine luftige und einladende Atmosphäre, während die grossen Fenster den Raum mit natürlichem Licht durchfluten und gleichzeitig einen Blick auf den See bieten. Die überdurchschnittliche Raumhöhe bietet zusätzlichen Wohnkomfort.Die Loggia mit 12 Quadratmetern ist der perfekte Ort, um den Sonnenuntergang zu geniessen.Die Wohnung besticht nicht nur durch ihre traumhafte Lage und ihre ästhetische Gestaltung, sondern auch durch ihre praktischen Annehmlichkeiten. Der nahe gelegene Bahnhof und die Seepromenade sind nur einen kurzen Spaziergang entfernt, was Ihnen eine bequeme Anbindung an das Stadtzentrum und die umliegenden Attraktionen ermöglicht.Die Wohnung ist momentan vermietet für monatlich CHF 3'100 Brutto. Der Mieter kann (muss nicht) übernommen werden.Verkauf der Liegenschaft im Bieterverfahren: Das Bieterverfahren für diese Wohnung erfolgt wie folgt: • Bieterrunde bis 22.04.2024 • Bieterrunde bis 29.04.2024 • Zuschlag der Wohnung &amp; Reservation: 03.05.2024 Wir beginnen mit einem Startpreis von CHF 1'500'000.Erleben Sie das Beste aus Zug und vereinbaren Sie noch heute einen Besichtigungstermin. Diese Wohnung ist ein echtes Juwel und wartet darauf, von Ihnen entdeckt zu werden!Selber eine Immobilie zu verkaufen? Gerne stehen wir für ein unverbindliches Gespräch zur Verfügung.";1.5 rooms;22m²;CHF 1,867,500.–
Lorzenparkstrasse 17, 6330 Cham, 6330 Cham;Nachhaltige Materialien, hochwertiger Innenausbau: Neubauwohnung mit unverbaubarer Sicht auf den Lorzenraum;Diese 1.5-Zimmer-Wohnung im Hochparterre überzeugt mit ihrem einmaligen Grundrisskonzept. Auf grosszügigen 120 m2 verteilen sich zwei Schlafzimmer, zwei Bäder, ein riesiger Wohn-/Essbereich mit rund 50 m2 und ein separates Reduit mit WM/T. Die Raumhöhe im Wohnbereich mit knapp drei Metern und der Balkon mit unverbaubarer Sicht ins Grüne auf den Lorzenraum sind fantastisch. Die Wohnung wurde nach der Ausbaulinie Sustainable ausgebaut. Eine Vielzahl der Elemente im Innenausbau bestehen aus nachhaltigen, recycelten, umweltfreundlichen und umweltverträglichen Materialien.Die hochwertige Qualität des nachhaltigen Innenausbaus widerspiegelt sich u.a. in folgenden Details: • Exklusive Design-Küche von POGGENPOHL • Combi-Steamer, Backofen, Wärmeschublade uvm. von V-ZUG • Induktionskochfeld und Kochfeldabzug von BORA, Armaturen von HANSGROHE • Elegante Bäder mit bodenebener Dusche, wandbündigen Spiegelschränken, Nische, Unterbaumöbel vom Schreiner mit Holzfront uvm. • MOSA Fliesen in den Bädern (nachhaltig produziert, aus recycelten Materialien) • Hochwertige Parkettböden von BAUWERK aus Schweizer Altholz in allen Zimmern • Überhoher Balkon nach Süd-Westen ausgerichtet mit viel Sonne tagsüber und Abendsonne, mit Holzdeck, Wasseranschluss uvm. • Motorisierte Storen und Markisen, Freecooling, Raumhöhe 2.55 m bis 2.88 m • Bezug: ab sofort Direkt neben der Lorze und zwischen den Wirtschaftszentren Luzern und Zürich entstand auf dem Areal CHAMA das Wohnhaus Columbus hochwertige Eigentumswohnungen mit unverbaubarer Aussicht ins Grüne. Die ersten Wohnungen wurden bereits bezogen. Durchstöbern Sie die Webseite und entdecken Sie das abwechslungsreiche Wohnungsangebot mit vielen interessanten Informationen, Bildern und 360°-Rundgängen. Das aktuelle Wohnungsangebot im Columbus : • 2½-Zimmer-Wohnungen ab CHF 1'270'000.- • 3½-Zimmer-Wohnung: CHF 1'790'000.- (letzte Wohnung) • 4½-Zimmer-Wohnung: CHF 2'090'000.- (letzte Wohnung) • 4½-Zimmer-Garten-Duplex-Wohnung: CHF 2'380'000.- (letzte Wohnung) • 5½-Zimmer-Wohnung: CHF 2'370'000.- (letzte Wohnung);1.5 rooms;120m²;CHF 2,228,550.–
Hagendorn, 6332 Hagendorn;Attraktive 2.5-Zimmer-Dachwohnung;Mit grosser Freude präsentieren wir Ihnen hier eine charmante 2.5-Zimmer-Dachwohnung an ruhiger, naturnaher Lage in Hagendorn. Der großzügige Wohn-/Essbereich mit direktem Zugang zum sonnenverwöhnten Südwestbalkon, das helle Wohnambiente sowie die hochwertige Küche mit Stehbar garantieren puren Wohngenuss. Weitere Highlights sind das praktische Zimmer im Dachgeschoss und die zahlreichen Stauräume unter der Dachschräge. Zögern Sie nicht und kontaktieren Sie uns!Genaue Adresse verfügbar nach Registrierung auf neho.ch.AN EINER BESICHTIGUNG INTERESSIERT? BITTE ANMELDEN: https://neho.ch/b/6332-23-1We are delighted to present a charming 2.5-room attic apartment in a quiet, close-to-nature location in Hagendorn. The spacious living/dining area with direct access to the sun-drenched southwest-facing balcony, the bright living ambience and the high-quality kitchen with bar guarantees pure living pleasure. Further highlights are the practical room in the attic and the numerous storage spaces under the sloping roof. Do not hesitate to contact us!Exact address available upon registration on neho.ch.INTERESTED IN VISITING THE PROPERTY? PLEASE REGISTER FIRST : https://neho.ch/b/6332-23-1;2.5 rooms;180m²;CHF 1,855,050.–
6300 Zug;Bauparzelle mit Potenzial, 659 m² mit Abbruchobjekt an erstklassiger Lage im Zentrum von Zug;;;;CHF 4,469,550.–
Edlibachstrasse 27, 6345 Neuheim;5½ - Zimmern Eckhaus ideal für Familien;;2.5 rooms;140m²;CHF 1,805,250.–
Neudorfstrasse 32, 6313 Menzingen;TERRA FORTUNA - 1.5 Zimmer Wohnung in Menzingen ZG;TERRA FORTUNA - Above the Clouds: Where Dreams AscendWillkommen in Ihrem ganz persönlichen Stück mediterraner Lebensfreude! Diese traumhafte 1.5-Zimmer-Wohnung ist nicht einfach nur ein Zuhause ? sie ist eine Hommage an die Schönheit und Eleganz des Mittelmeerraums. Jeder Quadratmeter dieser vollständig renovierten und umgebauten Wohnung strahlt Wärme, Stil und Luxus aus und lädt Sie ein, den Alltag hinter sich zu lassen und das Leben zu geniessen.Wohnfläche: Betreten Sie Ihre persönliche Oase auf einer grosszügigen Netto-Wohnfläche von 27 m², welche mit Liebe zum Detail gestaltet wurde. Ein Juwel ist der 15 m² grosse Balkon, der Ihnen einen unvergleichlichen Blick ins Grüne bietet und Sie zu entspannten Stunden im Freien einlädt.Raumaufteilung und Innenausstattung:Beim Betreten der Wohnung werden Sie von einer Atmosphäre der Ruhe und Gelassenheit empfangen. Die durchdachte Raumaufteilung bietet grosszügige Bereiche für Entspannung und Geselligkeit gleichermassen. Die moderne Küche ist das Herzstück der Wohnung und verbindet Funktionalität mit ästhetischem Anspruch. Sie ist mit erstklassigen Geräten ausgestattet, darunter V-Zug Geräte und ein Foodcenter von Samsung. Die hochwertigen römischen Travertin-Bodenbeläge verleihen der Wohnung eine mediterrane Note und erinnern an sonnenverwöhnte Tage an der Küste. Das faszinierende offene Badezimmer, verziert mit Rheinflusskieselsteinen, entführt Sie gedanklich an die Strände von Ibiza und lässt Sie den Stress des Alltags vergessen.Fenster und Balkon:Die vielen und grossen Fenster (Baujahr 2010) lassen das Licht in die Wohnung strömen und schaffen eine helle und einladende Atmosphäre. Der geräumige Balkon ist Ihr privates Refugium, wo Sie die Sonne geniessen und den Blick über die unverbaubare grüne Umgebung schweifen lassen können.Waschen, Parkierung, Fahrradraum:Der V-Zug Waschturm (Waschmaschine und Tumbler) im Badezimmer bietet Ihnen höchsten Komfort und ermöglicht es Ihnen, Ihre Wäsche direkt in der Wohnung zu waschen und zu trocknen. Ihr Fahrzeug findet in der Tiefgarage einen sicheren Platz, inklusive Anschlussvorbereitung für Elektrofahrzeuge. Ein Autowaschplatz in der Tiefgarage sorgt für zusätzlichen Komfort. Ihr Fahrrad findet im separaten Veloraum einen geschützten Platz.Aufzug, Bauweise und Zustand:Das Mehrfamilienhaus besticht durch seinen gepflegten Zustand und solide Bauweise. Ein moderner Aufzug erleichtert Ihnen den Alltag. Der Zustand des Gebäudes ist ausgezeichnet und spiegelt den hohen Qualitätsstandard wider.Indoor-Oase: Tauchen Sie das ganze Jahr über ins mediterrane Glück - Hallenbad und Sauna:Das hauseigene grosse Hallenbad (10 x 5 Meter ) und die grosse Sauna bieten Ihnen die perfekte Flucht vor der Winterkälte. Stellen Sie sich vor, wie Sie gemütliche Bahnen im Pool ziehen, umgeben von üppigem Grün, während die Sauna Sie in Wärme und Entspannung einhüllt. Hier können Sie Körper und Seele verwöhnen und das mediterrane Lebensgefühl voll und ganz erleben. Angrenzend an das Hallenbad bietet ein Aussenbereich mit Grünfläche einen ruhigen Rückzugsort, in dem Sie die Schönheit der Natur geniessen können. Extras:- Die Bushaltestelle ist nur 1 Minute entfernt, was Ihnen eine bequeme Anbindung an den öffentlichen Nahverkehr ermöglicht.- Nur einen Katzensprung entfernt befindet sich der DENNER, ideal für Ihre täglichen Einkäufe. Auch die ?Landi? ist fussläufig erreichbar und bietet Ihnen eine breite Auswahl an Produkten, 365 Tage im Jahr.- Mit dem Auto sind Sie in nur 1 Minute beim COOP, der Post, der Bank und vielem mehr. Dank der Tangente Baar sind Sie zudem schnell auf der Autobahn und erreichen in kürzester Zeit das Spital oder andere wichtige Ziele.- Die Wohnung liegt in einer sehr ruhigen Gegend, dank der angrenzenden Landwirtschaftszone. Geniessen Sie die Stille und die harmonische Atmosphäre.- Die Südwest-Ausrichtung der Wohnung garantiert Ihnen Sonne den ganzen Tag über und einen herrlichen Blick ins Grüne.- Die elektrischen Storen lassen sich bequem per Knopfdruck bedienen und sorgen für maximalen Komfort.Geräte:- Alle V-Zug Geräte sind über WLAN und App steuerbar und nahezu neu (2020/2021). Ein Garantieservicevertrag von V-ZUG für CHF 567 pro Jahr kann übernommen werden und deckt Reparaturen, Teile und Anfahrt ab.- Foodcenter Samsung SidebySide FamilyHub: Das Samsung Foodcenter verfügt unter anderem über Kameras, einen direkten Wasser- sowie Eiswürfelspender welches noch über 6 Jahre Garantie auf den Kompressor hat. Über die Samsung-App können Sie bequem Ihre Shoppinglist verwalten oder den Kühlschrankinhalt dank den Kameras kontrollieren. So vergessen Sie garantiert nichts mehr beim nächsten Einkauf.Alle Geräte sind von V-ZUG und erleichtern Ihnen den Alltag: - Der Geschirrspüler V-ZUG V400 z. B. öffnet sich automatisch nach dem Spülprogramm und trocknet Ihr Geschirr nach. Ein lästiges manuelles nachtrocknen erübrigt sich.? Das übergrosse Induktionskochfeld V-ZUG ESIE4 sowie der ultraleise Dunstabzug zeichnen sich durch ihre hochwertige Verarbeitung aus.? Der Backofen V-ZUG SL60 ist grifflos und verfügt über eine Vielzahl von Funktionen welche das Kochen zum Vergnügen machen.? Der Waschturm V-ZUG V4000 verfügt unter anderem über OptiDose, eine automatische Dosierungsfunktion für eine sparsame Verwendung des Waschmittels. Ein ständiges Nachfüllen war gestern!? Das Ninka-Qanto Hubtablar bietet Ihnen zusätzliche Ablagefläche und einen Stromanschluss für Toaster, Thermomix etc.Bad:- Die XXL-Dusche übertrifft sogar die CH-Norm und bietet Ihnen ein luxuriöses Duscherlebnis.- Die Armaturen von Herzbach in DeepBlack verleihen dem Bad einen Hauch von Eleganz.- Das Travertin-Lavabo aus einem Stück ist ein echtes Highlight und verleiht dem Bad eine mediterrane Note.- Der Boden und Teile des Bades sind mit Flusskieseln aus dem Rhein verziert und schaffen eine natürliche und entspannte Atmosphäre.Sonstiges:- Keine Sockelleisten als Plus, dies verleiht dem Gesamtbild der Wohnung eine exklusive Stimmung.- Die deckenhohen Türen von DANA verleihen der Wohnung eine elegante Note.- Die Kupferleitung max.Speed Quickline ermöglicht Ihnen eine ultraschnelle Internetverbindung (bis zu 1 Gigabit pro Sekunde).- Alle Umbauten wurden von Schweizer Firmen durchgeführt, was Qualität und Zuverlässigkeit garantiert.Diese Wohnung ist mehr als nur ein Ort zum Leben ? sie ist ein Ort, an dem Träume wahr werden und Erinnerungen;1.5 rooms;27m²;CHF 1,431,750.–
Baarerstrasse 11, 6300 Zug;Ihr neues Wohndomizil im Zentrum von Zug;Herzlich willkommen in dieser grossartigen 1.5 Zimmer Wohnung an zentraler Lage von Zug.Bequem via Lift gelangen Sie von der Tiefgarage in die lichtdurchfluteten Räumlichkeiten im 3. Obergeschoss.Die Nähe zum See, der geräumige Wohn- und Essbereich, das tolle Tageslichtbad, sowie das durchdachte Raumkonzept wird auch Sie und Ihre Liebsten begeistern. Besuchen Sie die eigene Webseite dieser Immobilie unter: https://www.immoleague.ch/3d/4948930 und erhalten Sie Zugang zu: Virtueller Besichtigung, ausführlicher Dokumentation mit weiteren Bildern, Grundrissplänen, weiteren Zahlen, Daten und Fakten etc. Besonderheiten: + Angenehmer Echtholzparkett in den Wohnräumen+ Zeitlose und freundliche, abtrennbare Küche+ Tageslichtbad mit Badewanne, Dusche und Doppellavabo+ Badezimmer-Zugang vom Schlafzimmer+ Praktisches Gäste-WC+ WM/TM auf dem gleichen Stockwerk+ Nützlicher Kellerabteil inklusive+ Ein Tiefgaragenplatz kann für CHF 40'000.- dazu gekauft werden+ Einkaufsmöglichkeiten in Fussnähe+ Wenige Fussschritte vom See entfernt+ Die Liegenschaft befindet sich im Baurecht bis 2075 (jährliche Zinskosten von CHF 6000.-)+ Und Vieles mehr...Lassen Sie sich diese einmalige Gelegenheit Zentrum von Zug nicht entgehen und kontaktieren Sie uns für einen Besichtigungstermin.Wenn Sie weitere Informationen für Ihre Entscheidungsgrundlage benötigen, sind wir gerne für Sie da. Ihr ImmoLeague Team. Kennen Sie jemanden, der diese Immobilie kaufen möchte oder benötigen Sie Hilfe beim Verkauf Ihrer Immobilie?ImmoLeague bietet Ihnen eine professionelle und auf Ihre Bedürfnisse ausgerichtete Dienstleistung, zu unschlagbaren Konditionen.Welcome to this great 1.5 room apartment in a central location in Zug.Convenient elevator access from the underground garage to the light-flooded rooms on the 3rd floor.The proximity to the lake, the spacious living and dining area, the fantastic daylight bathroom and the well thought-out room concept will also delight you and your loved ones.Visit this property's own website at: https://www.immoleague.ch/3d/4948930and get access to:Virtual viewing, detailed documentation with further pictures, floor plans, further facts and figures, etc.Special features:+ Pleasant real wood parquet in the living rooms+ Timeless and friendly, separable kitchen+ Daylight bathroom with bathtub, shower and double washbasin+ Bathroom access from the bedroom+ Practical guest WC+ WM/TM on the same floor+ Useful cellar compartment included+ An underground parking space can be purchased for CHF 40,000+ Shopping facilities within walking distance+ A few steps from the lake+ The property is under building lease until 2075 (annual interest costs of CHF 6000)+ And much more...Don't miss out on this unique opportunity in the center of Zug and contact us for a viewing appointment.If you require further information to help you make your decision, we will be happy to assist you.Your ImmoLeague Team.Do you know someone who would like to buy this property or do you need help selling your property?ImmoLeague offers you a professional service tailored to your needs at unbeatable conditions.;1.5 rooms;30m²;CHF 1,568,700.–
Rotkreuz, 6343 Rotkreuz;Grosszügige Doppelhaushälfte an idyllischer Lage in Rotkreuz;Diese herrliche 2.5-Zimmer-Doppelhaushälfte erwartet Sie in einem familienfreundlichen Quartier in Rotkreuz. Mit grosszügigen, lichtdurchfluteten Wohnräumen bietet dieses Haus einen besonderen Wohnwert, der keine Wünsche offen lässt. Der Wohn- und Essbereich ist nicht nur das Herzstück des Hauses, sondern öffnet sich auch zum grosszügigen Garten hin. Die insgesamt 2.5 Zimmer bieten Ihnen Flexibilität und ausreichend Platz für Ihre individuellen Bedürfnisse. Die Lage dieser Doppelhaushälfte ist ideal. In unmittelbarer Nähe finden Sie alles, was das Herz begehrt - seien es Schulen, Einkaufsmöglichkeiten, öffentliche Verkehrsmittel oder Freizeitangebote. Hier ist für jeden etwas dabei, um den Alltag angenehm zu gestalten.Genaue Adresse verfügbar nach Registrierung auf neho.ch.AN EINER BESICHTIGUNG INTERESSIERT? BITTE ANMELDEN: https://neho.ch/b/6343-24-1;2.5 rooms;250m²;CHF 3,610,500.–
Oberägeri, 6315 Oberägeri;Gemütliche 1.5-Zimmer-Wohnung mit Seesicht in Oberägeri;Diese einladende 1.5-Zimmer-Wohnung in Oberägeri besticht durch ihre grosszügigen und lichtdurchfluteten Wohnräume. Die grossen Fenster lassen Tageslicht in jeden Raum und schaffen eine warme und einladende Atmosphäre. Das Highlight der Wohnung ist zweifelsohne der grosszügige Balkon, der direkt vom Wohn- und Esszimmer aus zugänglich ist. Hier geniessen Sie die atemberaubende Aussicht über den See bis nach Unterägeri. Die Lage der Wohnung könnte nicht besser sein. Alle Annehmlichkeiten des täglichen Lebens befinden sich in unmittelbarer Nähe, von Einkaufsmöglichkeiten über Schulen bis hin zu Freizeiteinrichtungen. Die umliegende Natur lädt zu Spaziergängen ein, und der See ist nur wenige Meter entfernt. Diese Wohnung bietet nicht nur ein Zuhause, sondern auch einen Ort zum Wohlfühlen und Geniessen.Genaue Adresse verfügbar nach Registrierung auf neho.ch.AN EINER BESICHTIGUNG INTERESSIERT? BITTE ANMELDEN: https://neho.ch/b/61.5-23-1;1.5 rooms;120m²;CHF 1,469,100.–
Oberägeri, 6315 Oberägeri;2.5-Zimmer Terrassenwohnung mit atemberaubender Aussicht;Diese erstklassige Liegenschaft an begehrter Wohnlage in Oberägeri lässt keine Wünsche offen. Der grosszügige Wohn-/Essbereich mit charmantem Schwedenofen, die hochwertige Küche sowie die sonnenverwöhnten Terrassen mit unverbaubarer See- und Bergsicht versprechen ein exklusives Wohnerlebnis. Weitere Highlights sind das Hauptschlafzimmer mit Bad en suite, das helle Wohnambiente und die vier dazugehörenden Garagenplätze. Zögern Sie nicht und kontaktieren Sie uns noch heute!Genaue Adresse auf Anfrage.AN EINER BESICHTIGUNG INTERESSIERT? BITTE ANMELDEN: https://neho.ch/b/6315-24-2This top-class property in a sought-after residential location in Oberägeri leaves nothing to be desired. The spacious living/dining area with charming Swedish stove, the high-quality kitchen and the sun-drenched terraces with unobstructed lake and mountain views promises an exclusive living experience. Further highlights include the master bedroom with en-suite bathroom, the bright living ambience and the four associated garage spaces. Don't hesitate and contact us today!Exact address available on request.INTERESTED IN VISITING THE PROPERTY? PLEASE REGISTER FIRST : https://neho.ch/b/6315-24-2;2.5 rooms;190m²;CHF 2,826,150.–
Räbmatt 33 i, 6317 Oberwil;ON TOP | Attika-Terrassen-Liegenschaft mit Weitblick;"Entdecken Sie die Wohnung bei einer virtuellen Tour:https://tour.ogulo.com/ZD0tEine Rarität auf dem Zuger Markt: Das top gepflegte Attika-Terrassenhaus bietet grosszügiges Wohnen auf einer Ebene mit sehr viel Privatsphäre ? insbesondere auf der Panoramaterrasse.Das Attika-Terrassenhaus bietet an begehrter Lage einmalige und unverbaubare Panorama-Aussichten auf den See und die Berge sowie auf die berühmten, farbenprächtigen Zuger Sonnenuntergänge.Nur wenige Schritte vom Panoramaweg Oberwil Richtung Zug und Walchwil sowie zum Seebad ""Trubikon"" entfernt, geniesst man die Natur in unmittelbarer Nähe. Lebensqualität in höchster Form wird geboten.Beschrieb:- Lichtdurchflutetes Entrée mit Skylights und vielen Einbauschränken- Grosszügiges Wohn-Esszimmer mit Warmluft-Cheminée und Zugang zur Terrasse- Grosse, teils gedeckte Süd-West-Terrasse mit unverbaubarer Panorama-Aussicht- Offene Küche von ""Bulthaup"" mit Theke zum Wohn-/Essbereich, Induktionsherd sowie weiteren Geräten von ""V-Zug""- Hauptschlafzimmer mit begehbarer Ankleide, luxuriösem ensuite Badezimmer sowie Zugang zur Terrasse- 3 weitere Zimmer, davon 2 mit Terrassenzugang- Weiteres Bad mit Dusche/WC- Gäste-WC- Eigener Waschraum mit Waschmaschine, Trockner sowie EinbauschränkeAllgemein:- Diverse Deckenspots und Einbauschränke- Keller 11 m²- 2 Tiefgaragenplätze sind im Kaufpreis inbegriffen- 2 separate Aufzüge von der Garage bis zur Wohnungsebene 5- Mitbenutzung von Sauna, Fitnessraum und Partyraum im ZwischengeschossBei weiteren Fragen oder Interesse an einem Besichtigungstermin steht Ihnen gerne unsere Senior Real Estate Consultant Christa von Freeden unter +41 78 861 88 92 zur Verfügung.___________________________________________ON TOP | Penthouse with Terrace and Stunning ViewsDiscover the apartment on a virtual tour:https://tour.ogulo.com/ZD0tA rarity in the canton of Zug: this well-maintained penthouse offers spacious living on one level with a great deal of privacy, especially on the panoramic terrace with guaranteed unobstructed views.The penthouse with terrace in a desirable south-west location offers unique and unobstructable panoramic views of the lake, mountains and of the famous, colourful Zug sunsets. Only a few steps away from the ""Oberwil panorama path"" in both directions, Zug and Walchwil, as well as the lake resort ""Trubikon"", you enjoy nature in the immediate vicinity. Quality of life in the highest form is assured.Description:- Light-flooded entrance hall with skylights and many built-in cupboards- Spacious living/dining room with warm-air fireplace and access to the terrace- Large, partially covered south-west-facing terrace with panoramic views- Open-plan kitchen from ""Bulthaup"" with bar to the living/dining area, induction hob and other appliances by ""V-Zug""- Master bedroom with walk-in dressing room, luxurious en suite bathroom and access to the terrace- 3 further rooms with terrace access- Further bath room with shower and lavatory- Guest WC- Private laundry room with washing machine, tumble dryer and fitted wardrobesGeneral:- Various ceiling spots and fitted wardrobes- Cellar 11 m²- 2 underground car parking spaces are in the sales Price incl.- 2 separate lifts from the garage to flat level 5- Shared use of sauna, fitness room and party room on the mezzanine FloorIf you have any further questions or are interested in an appointment, please do not hesitate to contact our Senior Real Estate Consultant Ms Christa von Freeden on +41 78 861 88 92.";2.5 rooms;290m²;CHF 5,291,250.–
Lorzenparkstrasse 17, 6330 Cham;Traumhafte 2.5-Zimmer-Wohnung - entdecken Sie jetzt die brandneuen Musterwohnungen!;English see below Wünschen Sie sich eine grosszügige Wohnung mit vier Schlafzimmern und zwei Balkonen - alles auf einer Etage? Unsere 2.5-Zimmer-Wohnungen begeistern in jeder Hinsicht. Hier einige Highlights des hochwertigen Innenausbaus: • Design-Küche von POGGENPOHL +Segmento • Alle Geräte von V-ZUG inkl. Steamer, Induktionskochfeld und Kochfeldabzug BORA, auf Wunsch mit Weinschrank und QUOOKER • Elegante Bäder mit bodenebener Dusche, wandbündigen Spiegelschränken, Unterbaumöbel • Hochwertige Parkettböden von BAUWERK oder Plattenböden, auf Wunsch in Naturstein z.B. Valser Quarzit oder Travertin • Alle Aussenflächen nach Westen zur Abendsonne hin ausgerichtet, mit Platten, Holzdeck und Wasseranschluss, motorisierten Storen und Markisen • Smart Living, Freecooling und ein Plus an Raumhöhe (2.55 m) Wählen Sie Ihren Innenausbau via Wohnungskonfigurator oder entscheiden Sie sich für eine hochwertig ausgebaute Wohnung. In unserem Showroom in Cham können Sie alle Materialien live erleben. Wir beraten Sie gerne und begleiten Sie bis zur Wohnungsübergabe. Direkt neben der Lorze und zwischen den Wirtschaftszentren Zug und Zürich entsteht auf dem Areal CHAMA das Wohnhaus Columbus 52 hochwertige Eigentumswohnungen mit Aussicht ins Grüne. Die ersten Wohnungen werden im Frühling 2024 bezogen. Weitere Wohnungen folgen im Sommer und im Herbst 2024. Durchstöbern Sie die Webseite und entdecken Sie das abwechslungsreiche Wohnungsangebot mit vielen interessanten Informationen, fotorealistischen Visualisierungen und 360°-Rundgängen. Das Wohnungsangebot im Columbus • 2½-Zimmer-Wohnungen ab CHF 1'270'000.- • 3½-Zimmer-Wohnungen ab CHF 1'710'000.- • 4½-Zimmer-Wohnungen ab CHF 2'060'000.- • 5½-Zimmer-Wohnungen ab CHF 2'340'000.- ---- Would you like a spacious flat with four bedrooms and two balconies - all on one floor? Our 2.5-room flats inspire in every way. Here are some highlights of the high-quality interior fittings: • Exquisite +Segmento kitchen from POGGENPOHL • Suite of V-ZUG appliances, including steamer, induction hob and BORA extractor, with the option of adding a wine fridge and a QUOOKER tap • Elegant bathrooms with a walk-in shower, mirrored cabinets on the wall and under-sink storage • Premium parquet flooring from BAUWERK or tiles, optionally in natural stone (e.g. Vals quartzite or travertine) • Exclusively west-facing outdoor spaces to catch the evening sun, with slabs, wooden decking and a water connection, motorised shutters and awnings, and a pergola for the penthouse apartments • Smart living, free cooling and high ceilings (2.55 metres) Choose your interior fittings via the flat configurator or opt for a high-quality finished flat. You can experience all the materials live in our showroom in Cham. We will be happy to advise you and accompany you until the flat is handed over.Columbus is a new residential building coming to the CHAMA site, which is located right by the Lorze river and between two economic hubs Zug and Zurich. The first flats will be occupied in spring 2024. Further flats will follow in summer and autumn 2024.Discover the range of apartments on offer on the website, which is packed with useful information, realistic artist impressions and 360° tours. Columbus apartments at a glance • 2.5-room apartments starting at CHF 1,270,000 • 3.5-room apartments starting at CHF 1,710,000 • 4.5-room apartments starting at CHF 2,060,000 • 2.5-room apartments starting at CHF 2,913,300;2.5 rooms;160m²;CHF 2,913,300.–
