Address;Title;Description;Rooms;Living Space (sqm);Price
Chemin des Celtes 8, 2822 Courroux;Superbe et spacieuse villa comprenant 2 appartements de 5,5 pièces et piscine chauffée;;3 rooms;320m²;CHF 1,865,010.–
Chemin de Combe Feuillerée 7, 2926 Boncourt;Lumineux appartement de 2.5 pièces à Boncourt;;2.5 rooms;160m²;CHF 996,000.–
Rue des Rangiers 38, 2350 Saignelégier;4 villas individuelles;;1.5 rooms;;Price on request
2900 Porrentruy;Jolie maison familiale superbement rénovée à deux pas de la ville.;;2.5 rooms;160m²;CHF 658,600.–
Les Pâles, 2942 Alle;Maison individuelle neuve de 2.5 pièces à Alle;;2.5 rooms;190m²;CHF 1,123,610.–
la colombière 90h, 2900 Porrentruy;Jolie maison familiale de 2.5 pièces à la Colombière à Porrentruy;;2.5 rooms;140m²;CHF 846,600.–
Les Pâles, 2942 Alle;Maison individuelle neuve de 2.5 pièces à Alle;;2.5 rooms;190m²;CHF 1,106,180.–
Briscol, 2853 Courfaivre;Exceptionnel !  Magnifiques appartements de haut standing en PPE avec une superbe vue;;2.5 rooms;;CHF 595,110.–
Rue Sous Maicheleux 6, 2800 Delémont;Superbe villa de très haut standing bien située avec piscine chauffée et bâtiment annexe;;2.5 rooms;260m²;CHF 2,365,500.–
2800 Delémont;Immeuble à Delémont;!!! EXCLUSIVITE BERRA IMMOBILIER !!!1 immeuble de rendement au coeur de Delémont DEJA LOUE !!!!Situé à proximité immédiate du centre-ville, dans un écrin de verdure, que s'érige ce nouvel écoquartier delémontain.Intergénérationnel et mixte, ce nouvel écoquartier comprendra des logements d'habitation PPE et location, des commerces, une résidence Séniore avec encadrement et des zones de détente. Un lieu de vie et d'activité placé sous le signe de la durabilité.Un emplacement idéal au coeur de Delémont, le projet bénéficie d'une situation idéale au coeur du chef-lieu du canton du Jura.RENDEMENT ET SITUATION ACTUELLENous mettons en vente 1 immeuble qui est déjà bien loué et habité (QR)Actuellement, un RENDEMENT BRUT DE 3,7% est réalisé. L'Etat locatif est en notre possesion. N'hésitez pas à nous contacter pour plus de renseignements.UN QUARTIER ECOLOGIQUELes bâtiments de l'écoquartier sont labellisés Minergie Plus et bénéficient de la certification 2000 Watts, gage de performances énergétiques optimales. Grâce à la conception bioclimatique des immeubles, à une forte isolation thermique et à une parfaite étanchéité de l'air, d'importantes économies d'énergie sont réalisées. Une attention toute particulière a été portée au choix des matériaux de construction, privilégiant des produits locaux et renouvelables à faible empreinte carbone.Des panneaux photovoltaïques assurent la production d'énergie tout au long de l'année pour les habitations et les bornes de recharge pour voitures électriques. Un système de chauffage performant et écologique régule quant à lui les températures été comme hiver. LES AVANTAGES ET PRESTATIONS DE QUALITESAvec de généreux balcons avec vue dégagée et de larges baies vitrées et une orientation favorable, les logements jouissent d'une luminosité optimale.Au-delà de ces avantages qui offrent également un réchauffement naturel (énergie passive), chaque appartement bénéficie de finitions et prestations qualitatives :- Cadre de vie « vert » et privilégié- Emplacement central- Présence de nombreux commerces et écoles à proximité- Grands balcons avec vue- Cuisine de haute qualité avec plan de travail en granit- Placards intégrés dans les entrées et les chambres- Parquet en chêne de première qualité dans les chambres- Isolation très haute performance- Ventilation double flux dans les lieux d'habitation- Panneaux Photovoltaïques- Label Minergie Plus- Ventilation à double flux- Ascenseur avec accessibilité pour personnes avec handicap- Place importante à la mobilité douce- Plus de 700 places pour les vélos- Garage avec bornes de recharges électriques et places de véloCOMMODITES - SITUATIONDe plus, ces futurs logements bénéficient de nombreuses commodités à quelques pas seulement. Le centre de Delémont et les principaux points d'intérêt peuvent être rejoints à pied. :- L'axe autoroutier A16 Bienne-Porrentruy n'est qu'à 3 minutes en voiture.- Centre-ville : 5 minutes à pied- École primaire : 50 mètres- Collège : 200 mètres- Gare : 10 minutes à pied- Commerces : 200 mètresPlaquette et autres documents sur demande uniquement !Chez nous, la curiosité est un joli défaut ! N'hésitez pas à me contacter pour des renseignements au 079 913 86 16 !!!! RETROUVEZ TOUS NOS BIENS EN VENTE SUR WWW.BERRA-IMMOBILIER.CH !!!;;;Price on request
2946 Miécourt;SPACIEUSE AU CALME;Bienvenue sur notre portail immobilier, où vous trouverez la maison de vos rêves à Miécourt! Cette magnifique maison individuelle de 2.5 pièces vous offre 210 m² de surface habitable, sur un terrain de 458 m². Située dans un quartier calme, elle est spacieuse, lumineuse et entièrement rénovée pour votre plus grand confort. Sa proximité avec l'autoroute facilitera vos déplacements, tandis que son charmant jardin sera l'endroit idéal pour vous détendre en toute tranquillité. Ne manquez pas cette opportunité unique, venez visiter et laissez-vous séduire par ce petit coin de paradis!Cette offre de BETTERHOMES se caractérise par les avantages suivants: - spacieuse au calme- lumineuse- rénovée- proche de l'autoroute- jardin- etc., etc., etc. ...Intéressé? Contactez-nous pour une visite gratuite!Rien qui correspond? Vous trouverez plus de 2'300 autres objets sur: www.betterhomes.ch - Le spécialiste suisse des transactions immobilières.Vous avez un bien immobilier à commercialiser?Profitez de notre savoir-faire: https://www.betterhomes.ch/fr/profiterVous souhaitez connaître la valeur de votre bien immobilier?Découvrez sa valeur dès maintenant grâce à notre estimation gratuite, immédiate et sans engagement!https://www.betterhomes.ch/fr/knowledge/estimationPlus détailsSituation: au calmeEtat du bâtiment: rénovéeSalles de bain: 2 (1 x douche / WC / lavabo, 1 x baignoire / WC / lavabo)Transport publics: bus, 50 mEcole: école primaire, 500 mCommerces: Coop / Migros, 2 km;2.5 rooms;210m²;CHF 495,510.–
2944 Bonfol;CHARMANTE MAISON AVEC BOX POUR CHEVAUX;Vous recherchez une maison individuelle chaleureuse et accueillante? Ne cherchez plus! Nous avons le bien parfait pour vous à Bonfol Cette charmante maison de 2.5 pièces offre une surface habitable de 120 m² et un terrain de 413 m². Située au calme, elle vous offre un espace spacieux et lumineux. De plus, elle dispose d'un box pour chevaux, idéal pour les amoureux des animaux. Avec sa rénovation récente en 2017 et sa pompe à chaleur, cette maison vous garantit un confort optimal.Cette offre de BETTERHOMES se caractérise par les avantages suivants: - au calme- spacieuse- box pour chevaux- rénovation en 2017- lumineuse- pompe à chaleur- etc., etc., etc. ...Intéressé? Contactez-nous pour une visite gratuite!Rien qui correspond? Vous trouverez plus de 2'300 autres objets sur: www.betterhomes.ch - Le spécialiste suisse des transactions immobilières.Vous avez un bien immobilier à commercialiser?Profitez de notre savoir-faire: https://www.betterhomes.ch/fr/profiterVous souhaitez connaître la valeur de votre bien immobilier?Découvrez sa valeur dès maintenant grâce à notre estimation gratuite, immédiate et sans engagement!https://www.betterhomes.ch/fr/knowledge/estimationPlus détailsSituation: au calmeEtat du bâtiment: rénovée avec pompe à chaleurSalles de bain: 1 (1 x douche / baignoire / WC / lavabo)Système de chauffage: Pompe à chaleurTransport publics: bus, 150 mEcole: école primaire, 500 mCommerces: Coop / Migros, 2 km;2.5 rooms;150m²;CHF 435,750.–
2853 Courfaivre;Villa de Haut Standing à Courfaivre;;2.5 rooms;200m²;CHF 1,430,500.–
Champ des Rochets 5, 2952 Cornol;Jolie maison familiale individuelle à Cornol au milieu d'une parcelle ensoleillée de 940 m2;;2.5 rooms;210m²;CHF 684,750.–
Rue des Mayettes 1, 2842 Rossemaison;Bel appartement 2.5 plein pieds avec terrain privatif 238m2;;2.5 rooms;120m²;CHF 658,600.–
L`Avenir 50, 2800 Delémont;Appartement à Delémont;;1.5 rooms;26m²;CHF 435,750.–
2812 Movelier;2 Zimmer Landhaus 121 m2 WF und 2013 neu gebautes Garagengebäude 42 m2;;2 rooms;180m²;CHF 862,780.–
Route de France 5, 2925 Buix;Maison de 2.5 pièces entièrement rénovée avec potentiel d'extension, grand jardin pour l'autosuffisance et suffisamment d'espace pour élever des chevaux ou des animaux.;Maison de 2.5 pièces entièrement rénovée avec potentiel d'extension, grand jardin pour l'autosuffisance et suffisamment d'espace pour élever des chevaux ou des animaux.La maison possède un immense jardin avec de nombreux arbres fruitiers, des lits surélevés et des raisins pour le vin, idéa pour l'autosuffisance. La eivière L'Allaine coule directement devant la maison, idéale pour se rafraîchir en été. La frontières française n'est qu'à 6 qu'à 6 kilomètres environ.L'aménagement intérieur a été entièrement rénové en 2019. De plus, l'électricité et les câblages ont été faits, ainsi que l'isolation du grenier. La cuisine est très moderne dans un design classique avec beaucoup d'espace de rangement et ouverte sur la salle à manger. Le poêles à pellets qui se trouve dans la salle à manger créer une atmosphère chaleureuse et peut restituer la chaleur dans les radiateurs. Au rez-de-chaussée se trouvent également le salon, une autre chambre et une salle de bain avec une grande douche à l'italienne. A l'étage, il y a 4 chambres spacieuses et lumineuses ainsi qu'une salle de bain avec baignoire. Au sous-sol, il y a une buanderie avec lumière du jour, un débarras et une autre salle de bains avec douche.De plus, dans le jardin se trouve un petit chalet fraîchement rénové qui dispose d'un beau poêle en faïence.La maison dispose de 2 places de parking intérieures dans le garage et de 4 places de parking extérieures. La maison se trouve dans un village rural très calme. Il y a une liaison ferroviaire avec Bienne toutes les heures.Buix2925 Buix se situe dans le District de Porrentruy, dans le Canton du Jura. La population dans la commune politique de Basse-Allaine a varié au cours des cinq dernières années de +0,1% en moyenne par an, s'élevant à 1 217 habitants (Etat le 31 déc. 2022). Le taux d'imposition est de 15,0% (canton: 14,4%). Durant les cinq dernières années, la construction de logements dans la commune s'est élevée à 0,7% en moyenne par an, alors que le taux de logements vacants actuels est de 2,7% (Etat le 1er juin 2023). Les prix immobiliers ont varié de +6,6% au cours des cinq dernières années (canton: +10,3%).;2.5 rooms;240m²;CHF 678,520.–
Route de France 5, 2925 Buix;Komplett saniertes 2.5-Zimmer-Haus mit Ausbaupotential, grossem Garten für Selbstversorger sowie genügend Platz für Pferde- oder Tierhaltung;Komplett saniertes 2.5-Zimmer-Haus mit Ausbaupotential, grossem Garten für Selbstversorger sowie genügend Platz für Pferde- oder TierhaltungZum Haus gehört ein weitläufiger Garten mit zahlreichen Obstbäumen, Hochbeeten und Weintrauben ? ein wahres Paradies für Selbstversorger oder auch Pferdeliebhaber. Der Fluss L'Allaine schlängelt sich direkt vor dem Haus entlang und bietet eine erfrischende Abkühlung im Sommer. Die französische Grenze ist nur etwa 6 Kilometer entfernt, was dem Standort eine zusätzliche Attraktivität verleiht.Die Innenaufteilung des Hauses wurde im Jahr 2019 vollständig renoviert, inklusive Elektro- und Verkabelungsarbeiten sowie der Isolierung des Dachbodens. Die Küche präsentiert sich in einem sehr modernen, klassischen Design mit grosszügigem Stauraum und ist offen zum Esszimmer gestaltet. Pellet-öfen im Esszimmer schaffen nicht nur eine warme Atmosphäre, sondern können auch Wärme an die Heizkörper abgeben. Im Erdgeschoss befinden sich ausserdem das Wohnzimmer, ein weiteres Schlafzimmer und ein Badezimmer mit großer ebenerdiger Dusche. Das Obergeschoss beherbergt 4 geräumige und lichtdurchflutete Schlafzimmer sowie ein Badezimmer mit Badewanne. Im Keller gibt es eine Waschküche mit Tageslicht, einen Abstellraum und ein weiteres Badezimmer mit Dusche.Im idyllischen Garten befindet sich ein frisch renoviertes Chalet mit einem charmanten Kachelofen ? ein zusätzlicher Rückzugsort für Ruhe und Entspannung.Das Haus bietet 2 Innenparkplätze in der Garage und 4 Außenparkplätze. Es liegt in einem sehr ruhigen ländlichen Dorf, mit stündlichen Zugverbindungen nach Biel, was die Anbindung besonders bequem macht.;2.5 rooms;240m²;CHF 678,520.–
Les Bois, 2336 Les Bois;Superbe maison de 2.5p construite en 2023 avec magnifiques volumes;Splendide maison construite en 2023 de 2.5 pièces dont 5 chambres, accompagnées de 3 salles de bain. La maison présente de magnifique volumes et a été construite avec beaucoup de goût et des matériaux de choix. Une belle terrasse donnant sur le jardin de 500m2 ainsi qu'un garage avec accès direct dans la maison complètent ce bien d'exception. A 300m de l'école primaire et enfantine, arrêt de bus à côté pour se rendre au collège, cette maison idéalement situé dans un quartier calme des Bois saura vous séduire par ses prestations et son charme, ne manquez pas cette occasion!Adresse exacte disponible après inscription sur neho.ch.VOUS SOUHAITEZ VISITER ? MERCI DE BIEN VOULOIR VOUS INSCRIRE D'ABORD : https://neho.ch/b/2336-24-1;2.5 rooms;240m²;CHF 1,431,750.–
Delémont, 2800 Delémont;Magnifique appartement de 2.5p avec vue dans quartier calme;Splendide appartement lumineux de 2.5 pièces dont 3 chambres (1 avec dressing), une salle de bain mixte (baignoire et douche) et 1 wc séparé. Au sein d'un bâtiment classé minergie et sécurisé, cet appartement possède une très grande terrasse couverte offrant une vue à couper le souffle sur les montagnes jurassiennes. Le grand salon baigné de lumière est ouvert sur la cuisine agencée et parfaitement équipée. Au sous-sol, 1 grande cave et 2 places de garage (pré-équipement pour voiture électrique). Situé dans un quartier calme, près des transports publics (hôpital à 5mn, vieille ville à 10mn à pied) cet appartement moderne aux finitions de choix est une occasion à ne pas manquer!Adresse exacte disponible après inscription sur neho.ch.VOUS SOUHAITEZ VISITER ? MERCI DE BIEN VOULOIR VOUS INSCRIRE D'ABORD : https://neho.ch/b/2800-24-1;2.5 rooms;170m²;CHF 908,850.–
Le Cerneux-Godat 19, 2336 Les Bois;AgentSelly - Charmantes Chalet in der Idylle des Jura;In der idyllischen Juralandschaft liegt dieses altehrwürdige Chalet. Der charmante Holzausbau sowie der Kachelofen im Wohnbereich sorgen für eine gemütliche Atmosphäre und die ruhige Lage lässt das Einerlei des Alltags in weite Ferne rücken. Auch die Region überzeugt mit grosszügigen Naherholungsgebieten. Ob beim Baden in den nahegelegenen Seen oder bei Wanderungen in der zum Greifen nahen Natur - geruhsame Zeiten sind hier garantiert. Für weitere Informationen zu dieser Immobilie besuchen Sie uns auf: https://www.agentselly.ch/marktplatz/bcrtwv1gd2pvu7iv Sie sind am Ende des Inserates, aber nicht am Ende Ihrer Suche angelangt?- Mit unserem Suchabo finden Sie schnell und bequem Ihre Traum-Immobilie.- Unsere top Dienstleistung unterstützt Sie effektiv beim Verkauf Ihrer Immobilie.- Unser Umbaurechner hilft Ihnen bei Fragen zu Umbaukosten und erleichtert die Kostenkalkulation.- Die Immobilie passt zu Freunden? Weitersagen gewünscht!;1 room;150m²;CHF 709,650.–
Courtemaîche, 2923 Courtemaîche;Belle maison de 2 logements avec cachet et fort potentiel;Magnifique maison de 2 logements en duplex située dans un endroit verdoyant et calme. Elle bénéficie d'un grand jardin avec cabanon, carnotzet et terrasses. En parfait état grâce aux nombreux travaux effectués, dont la rénovation totale de la toiture en 2015, elle offre aussi un fort potentiel avec l'énorme volume du grenier pouvant être aménagé. Le séjour avec cheminée, le cachet, l'adoucisseur d'eau ou la grande cuisine neuve sont d'autres atouts qui vous séduiront!Adresse exacte disponible après inscription sur neho.ch.VOUS SOUHAITEZ VISITER ? MERCI DE BIEN VOULOIR VOUS INSCRIRE D'ABORD : https://neho.ch/b/2323-24-1This large house with 2 duplex flats is located in a leafy setting on the edge of fields. It benefits from a large garden with garden shed, carnotzet and terraces. In perfect condition thanks to the many works carried out, including the total renovation of the roof in 2015, it also offers great potential with the enormous volume of the attic that could be converted. The living room with fireplace, the character, the water softener and the large new kitchen are other assets that will win you over. Exact address available upon registration on neho.ch.INTERESTED IN VISITING THE PROPERTY? PLEASE REGISTER FIRST : https://neho.ch/b/2323-24-1Dieses große Haus mit zwei Wohnungen befindet sich in einer grünen Gegend am Rande der Felder. Es profitiert von einem großen Garten mit Schuppen und Terrassen. Dank zahlreicher durchgeführter Arbeiten, darunter die vollständige Renovierung des Daches im Jahr 2015, ist es in perfektem Zustand und bietet mit dem enormen Volumen des Dachbodens, der ausgebaut werden kann, auch ein großes Potenzial. Das Wohnzimmer mit Kamin oder das Cachet sind weitere Punkte, die Sie begeistern werden.Genaue Adresse verfügbar nach Registrierung auf neho.ch.AN EINER BESICHTIGUNG INTERESSIERT? BITTE ANMELDEN: https://neho.ch/b/2323-24-1;3 rooms;490m²;CHF 734,550.–
Rebeuvelier, 2832 Rebeuvelier;Chalet de charme avec 2 appartements, terrasse, jardin et jolie vue;Idéalement située à proximité du c?ur du village, cette charmante maison de style chalet s'inscrit harmonieusement dans un cadre verdoyant offrant une vue magnifique sur la campagne environnante. Ses atouts comprennent un vaste jardin orienté vers le nord-ouest, deux appartements indépendants, deux garages, des balcons à chaque étage, une terrasse exposée à l'ouest, ainsi qu'un rez-de-chaussée inférieur avec des caves et une salle de loisirs. Bien que nécessitant quelques rénovations, cette maison déborde de charme et de potentiel. Ne manquez pas l'opportunité de la visiter dès à présent !Adresse exacte disponible après inscription sur neho.ch.VOUS SOUHAITEZ VISITER ? MERCI DE BIEN VOULOIR VOUS INSCRIRE D'ABORD : https://neho.ch/b/2832-24-1Ideally situated in a quiet, leafy location, this pretty chalet-style house boasts lovely views over the surrounding countryside. The garden on the north-west side, the 2 independent flats, the 2 garages, the balconies on each floor, the terrace on the west side and the ground floor with cellar and recreation room are all features that will appeal to you. The house requires renovation but has lots of character and potential.Exact address available upon registration on neho.ch.INTERESTED IN VISITING THE PROPERTY? PLEASE REGISTER FIRST : https://neho.ch/b/2832-24-1Dieses Haus im Chaletstil befindet sich in der Nähe des Dorfzentrums in einer herrlichen grünen Umgebung und bietet einen schönen Blick auf die Landschaft. Der große Garten auf der Nordwestseite, die zwei unabhängigen Wohnungen, die zwei Garagen, die Balkone auf jeder Etage, die Terrasse auf der Westseite oder das Erdgeschoss mit Keller und Hobbyraum sind alles Argumente, die Sie begeistern werden. Das Haus ist renovierungsbedürftig, besitzt aber viel Charakter und Potenzial. Besichtigen Sie es ab jetzt!Genaue Adresse verfügbar nach Registrierung auf neho.ch.AN EINER BESICHTIGUNG INTERESSIERT? BITTE ANMELDEN: https://neho.ch/b/2832-24-1;3 rooms;340m²;CHF 616,270.–
Courgenay, 2950 Courgenay;Spacieuse maison avec jardin, vue, et magnifique potentiel (à rénover);Située dans un endroit très calme à quelques minutes de Porrentruy, cette grande maison sur 3 étages bénéficie d'une jolie vue sur la campagne environnante et d'une parfaite exposition. Le jardin d'hiver avec poêle à bois, les extérieurs spacieux avec cabanons pour animaux, le sous-sol avec caves et atelier, les nombreuses chambres, le fort potentiel d'aménagement des combles ou encore la facilité d'accès (entrée de l'autoroute à proximité) sont autant d'arguments qui vous séduiront. A visiter dès maintenant.Adresse exacte disponible après inscription sur neho.ch.VOUS SOUHAITEZ VISITER ? MERCI DE BIEN VOULOIR VOUS INSCRIRE D'ABORD : https://neho.ch/b/2950-23-2Situated in a very quiet location just a few minutes from Porrentruy, this large 3-storey house enjoys lovely views over the surrounding countryside and is perfectly positioned. The winter garden with wood-burning stove, the spacious exterior with animal sheds, the basement with cellar and workshop, the numerous bedrooms, the great potential for conversion of the attic space and the ease of access (motorway entrance nearby) are all features that will win you over.Exact address available upon registration on neho.ch.INTERESTED IN VISITING THE PROPERTY? PLEASE REGISTER FIRST : https://neho.ch/b/2950-23-2Dieses große Haus auf drei Etagen befindet sich in einer sehr ruhigen Lage nur wenige Minuten von Porrentruy entfernt und bietet einen schönen Blick auf die umliegende Landschaft und eine perfekte Ausrichtung. Der Wintergarten mit Holzofen, die geräumigen Außenanlagen mit Tierhäuschen, das Untergeschoss mit Keller und Werkstatt, die zahlreichen Schlafzimmer, das hohe Ausbaupotenzial des Dachbodens oder auch die gute Erreichbarkeit (Autobahnauffahrt in der Nähe) sind Argumente, die Sie begeistern werden.Genaue Adresse verfügbar nach Registrierung auf neho.ch.AN EINER BESICHTIGUNG INTERESSIERT? BITTE ANMELDEN: https://neho.ch/b/2950-23-2;2.5 rooms;430m²;CHF 647,400.–
Delémont, 2800 Delémont;Bel appartement avec balcon - prochainement loué, pour rendement.;Appartement qui sera mis en location très prochainement, destiné à du rendement locatif. Idéalement situé dans un environnement verdoyant proche du centre-ville et très calme, ce splendide appartement bénéficie d'une exposition idéale (balcon orienté ouest). L'appartement a été entièrement repeint en avril 2023 et la cuisine refaite en 2024. Les 2 salles de bain, la cuisine semi-ouverte, les nombreuses possibilités de rangement, le store électrique du grand séjour, l'accès direct depuis le parking souterrain avec ascenseur ou le bon état d'entretien général sont autant d'atouts qui vous séduiront.Adresse exacte disponible après inscription sur neho.ch.VOUS SOUHAITEZ VISITER ? MERCI DE BIEN VOULOIR VOUS INSCRIRE D'ABORD : https://neho.ch/b/2800-23-2Wohnung, die sehr bald vermietet wird und für eine Mietrendite bestimmt ist. Ideal gelegen in einer grünen Umgebung nahe dem Stadtzentrum und sehr ruhig, profitiert diese herrliche Wohnung von einer idealen Ausrichtung (Balkon nach Westen). Die Wohnung wurde im April 2023 komplett neu gestrichen und die Küche im Jahr 2024 erneuert. Die zwei Badezimmer, die halboffene Küche, die zahlreichen Ablagemöglichkeiten, die elektrische Jalousie im großen Wohnzimmer, der direkte Zugang von der Tiefgarage mit Aufzug oder der gute allgemeine Wartungszustand sind allesamt Vorteile, die Sie begeistern werden.Genaue Adresse verfügbar nach Registrierung auf neho.ch.AN EINER BESICHTIGUNG INTERESSIERT? BITTE ANMELDEN: https://neho.ch/b/2800-23-2 Until mid-December 2023, you can choose the materials for the renovation (within budget).Ideally located in a leafy setting close to the city centre and very quiet, this splendid flat benefits from ideal exposure (west-facing balcony). The flat was completely repainted in April 2023. The 2 bathrooms, the semi-open-plan kitchen, the numerous storage options, the electric blind in the large living room, the direct access from the underground car park with lift and the good state of repair are just some of the features that will win you over.Exact address available upon registration on neho.ch.INTERESTED IN VISITING THE PROPERTY? PLEASE REGISTER FIRST : https://neho.ch/b/2800-23-2;2.5 rooms;120m²;CHF 465,630.–
Porrentruy, 2900 Porrentruy;Splendide villa d'architecte certifiée Minergie avec jolie vue;Idéalement exposée et située au calme près de la forêt, cette splendide villa d'architecte certifiée Minergie bénéficie d'un grand terrain et d'un magnifique environnement. Les grandes baies vitrées, le jardin avec terrasse, les beaux volumes, la vue sur la ville et la campagne environnante, la proximité du centre-ville ou encore le parfait état d'entretien de la maison sont autant d'arguments qui vous séduiront. N'attendez pas pour nous demander une visite!Adresse exacte disponible après inscription sur neho.ch.VOUS SOUHAITEZ VISITER ? MERCI DE BIEN VOULOIR VOUS INSCRIRE D'ABORD : https://neho.ch/b/2900-23-1Ideally exposed and located in a quiet area near the forest, this splendid Minergie-certified architect's villa benefits from a large plot of land and a magnificent environment. The large windows, the garden with terrace, the beautiful volumes, the view on the city and the surrounding countryside, the proximity of the city centre or the perfect state of maintenance of the house are so many arguments which will seduce you. Don't wait to ask us for a visit!Exact address available upon registration on neho.ch.INTERESTED IN VISITING THE PROPERTY? PLEASE REGISTER FIRST : https://neho.ch/b/2900-23-1In idealer Lage und in ruhiger Umgebung in der Nähe des Waldes profitiert diese prächtige, Minergie-zertifizierte Architektenvilla von einem großen Grundstück und einer wunderschönen Umgebung. Die großen Fensterfronten, der Garten mit Terrasse, die großzügigen Räume, der Blick auf die Stadt und die umliegende Landschaft, die Nähe zum Stadtzentrum und der perfekte Pflegezustand des Hauses sind alles Argumente, die Sie begeistern werden. Warten Sie nicht, sondern fragen Sie uns nach einer Besichtigung!Genaue Adresse verfügbar nach Registrierung auf neho.ch.AN EINER BESICHTIGUNG INTERESSIERT? BITTE ANMELDEN: https://neho.ch/b/2900-23-1;2.5 rooms;260m²;CHF 1,307,250.–
Porrentruy, 2900 Porrentruy;Splendide immeuble mixte rénové au coeur de Porrentruy (2 bâtiments);Situé au coeur de Porrentruy et proche de toutes les commodités, ce splendide immeuble mixte composé de 2 bâtiments mitoyens abrite 3 surfaces commerciales et 7 appartements. Rénové récemment et en parfait état, il représente un bien de rendement très intéressant. Le grand grenier situé au 3e étage offre aussi le potentiel d'ajouter un logement supplémentaire. L'immeuble possède un ascenseur et le chauffage est à distance. 3 buanderies et des caves complètent ce bien rare.Adresse exacte disponible après inscription sur neho.ch.VOUS SOUHAITEZ VISITER ? MERCI DE BIEN VOULOIR VOUS INSCRIRE D'ABORD : https://neho.ch/b/2900-22-1Im Herzen von Porrentruy und in der Nähe aller Annehmlichkeiten gelegen, beherbergt dieses prächtige gemischte Gebäude, das aus zwei aneinandergrenzenden Gebäuden besteht, 3 Gewerbeflächen und 7 Wohnungen. Vor kurzem renoviert und in perfektem Zustand, stellt es ein sehr interessantes Renditeobjekt dar. Der große Dachboden im dritten Stock bietet zudem das Potenzial für eine zusätzliche Wohnung. Das Gebäude verfügt über einen Aufzug und die Heizung ist ferngesteuert.Genaue Adresse verfügbar nach Registrierung auf neho.ch.AN EINER BESICHTIGUNG INTERESSIERT? BITTE ANMELDEN: https://neho.ch/b/2900-22-1Located in the heart of Porrentruy and close to all amenities, this splendid mixed building composed of 2 adjoining buildings houses 3 commercial premises and 7 flats. Recently renovated and in perfect condition, it represents a very interesting investment property. The large attic on the 3rd floor also offers the potential to add an additional flat. The building has a lift and remote heating. 3 laundry rooms and cellars complete this rare property.Exact address available upon registration on neho.ch.INTERESTED IN VISITING THE PROPERTY? PLEASE REGISTER FIRST : https://neho.ch/b/2900-22-1;;;CHF 3,174,750.–
Route de Fahy 50, 2915 Bure;Mehrfamilienhaus mit drei Wohnungen;;4.5 rooms;430m²;CHF 740,770.–
Les Vacheries 9, 2714 Le Prédame;Belle ferme en plein coeur des Franches-Montagnes proche de la nature avec grand terrain;Cette charmante ferme traditionnelle, nichée dans un cadre paisible aux Genevez, bénéficie d'une vue panoramique et d'un environnement tranquille. Elle offre un équilibre parfait entre proximité de la nature et accès aux commodités locales.Cette ferme comporte 2 appartements de 4.5 pièces, ainsi qu'une grange, des écuries, un garage et un grand atelier.?	Au rez-de-chaussée : Un un appartement 4,5 pièces comprenant un salon, une cuisine, une salle de bain ? WC avec baignoire, deux chambres, une salle à manger, un locale citerne et une cave.?	Au 1er étage : Un appartement 4,5 pièces avec un salon spacieux, une cuisine, trois chambres, une salle de bain avec baignoire.?	En plus des appartements : une grange avec écuries et une remise.?	Extérieurs : Un garage, une grande terrasse, et un vaste terrain de 3100 m2.Objet rare à découvrir rapidement !;3 rooms;250m²;CHF 1,108,050.–
Rue de l'Allaine 43, 2946 Miécourt;Spacieuse maison individuelle de 2.5 pièces;;2.5 rooms;210m²;CHF 484,920.–
Route de Courtemblin 25, 2950 Courgenay, 2950 Courgenay;Maison locative à rénover avec potentiel pour 3 ou 4 appartements;Opportunité d'investissement à Courgenay ! Maison locative à rénover avec potentiel pour 3 ou 4 appartements. Cette maison, située au centre-ville, offre un potentiel exceptionnel pour les investisseurs cherchant à développer un projet immobilier. Possibilité de créer 3 ou 4 appartements, cette propriété présente une surface habitable généreuse de 430 m2, sur une parcelle de 294 m2. Disposant d'une configuration complexe, la maison offre la possibilité de créer plusieurs logements, répondant ainsi à une variété de besoins locatifs. Du sous-sol au grenier, chaque espace peut être réaménagé pour maximiser son potentiel locatif. Caractéristiques de la propriété : • Surface de la parcelle : environ 294 m2 • Surface du bâtiment : environ 179 m2 • Surface habitable actuelle : environ 430 m2 • Volume total : 1'380 m3 Prix attractif, opportunité à saisir rapidement! Contactez-nous dès aujourd'hui pour organiser une visite .;430m²;;CHF 361,050.–
