Address;Title;Description;Rooms;Living Space (sqm);Price
Chüegasse 46, 6023 Rothenburg;2.5 Zimmer Einfamilienhaus;;2.5 rooms;240m²;CHF 2,826,150.–
Spielhofweg, 6264 Pfaffnau;"RESERVIERT ""HAUS A + B"" Neubau | 2.5-Zi. Doppel-Einfamilienhaus";"RESERVIERT ""HAUS A + B"" NEUBAU | 2.5-ZIMMER DOPPEL-EINFAMILIENHÄUSERBeide Haushälften sind RESERVIERT!!!Das Neubauprojekt am Spielhofweg in Pfaffnau bietet Wohnen an ruhiger und ländlicher Lage. In nur wenigen Gehminuten befindet sich der Volg und das Schulhaus.Auch die weitläufige und idyllische Natur ist gleich um die Ecke. Die Haushälfte A ist zurzeit noch verfügbarIHR PERSÖNLICHER KONTAKT Manuela Walti stellt Ihnen das Projekt gerne persönlich vor. -&gt; 078 697 06 66 DETAILLIERTE INFOS FINDEN SIE OBEN IM INSERAT IN DER VERKAUFSBROSCHÜRE (zum Downloaden)–––––––––––––––» ganzes Haus mit LED Einbauspots ausgestattet» Schweizer Qualitätsküchen» Terrasse mit Aussenreduit» XXL Carport mit Velo- Abstellplatz» Gedeckter Eingangsbereich» Hochwertige NasszellenRAUMPROGRAMMUntergeschoss 40.57 m2• Entrée 9.72 m2• Keller 14.02 m2• Technik/Waschen 16.83 m2Erdgeschoss 56.88 m2• Reduit 3.22 m2• WC 4.70 m2• Wohnen, Essen, Ku¨che 48.96 m2Obergeschoss 55.66 m2• Zimmer 17.19 m2• Gang 4.13 m2• Zimmer 16.80 m2• Zimmer 11.17 m2• Bad 6.37 m2Dachgeschoss 45.39 m2• Disponibel 38.32 m2• Bad (optional) 7.07 m2IHR PERSÖNLICHER KONTAKT Manuela Walti stellt Ihnen das Projekt gerne persönlich vor. -&gt; 078 697 06 66";2.5 rooms;200m²;CHF 1,238,770.–
Wolfisbühl 10, 6020 Emmenbrücke;Ihr Zweifamilienhaus mit traumhaftem Panorama;;2 rooms;260m²;CHF 2,234,770.–
Chüegasse 44, 6023 Rothenburg;2.5 Zimmer Einfamilienhaus;;2.5 rooms;220m²;CHF 2,614,500.–
Luzern, 6014 Luzern;Stilvolle 1.5 Zimmer Wohnung mit Loggia;Diese grosszügige Wohnung verfügt über einen modernen und zeitlosen Innenausbau mit Eichenholzparkett, komfortabler ausgestatteter Küche, Waschturm direkt in der Wohnung und zwei Nasszellen. In wenigen Minuten erreichen Sie Bahn, Bus, Einkaufsgelegenheiten wie auch das Naherholungsgebiet der kleinen Emme. Mit der S-Bahn erreichen Sie in rund zehn Minuten die Stadt Luzern. Die ideale Wohnung für Personen, welche die gut erschlossene Wohnlage und die Nähe zum Stadtzentrum zu schätzen wissen.Genaue Adresse verfügbar nach Registrierung auf neho.ch.AN EINER BESICHTIGUNG INTERESSIERT? BITTE ANMELDEN: https://neho.ch/b/6014-23-3;1.5 rooms;120m²;CHF 870,250.–
Neubrunhofweg 3, 6012 Obernau;Willkommen im familienfreundlichen Obernau: Attraktive Eigentumswohnungen im Neubauquartier;"Attraktive Eigentumswohnungen im Neubauquartier mit Dörfli-CharakterDie nach Süden ausgerichteten Wohnungen schaffen ein schönes Raumgefühl mit viel Licht und Aussicht auf den Hergiswald und den Pilatus. Jede Wohnung verfügt über einen grosszügigen Wohn- und Essbereich sowie eine Loggia mit bodentiefen Fenstern.Die Wohnung im Erdgeschoss sowie eine der Wohnungen im ersten Obergeschoss haben eigene Gartenflächen. Die beiden Wohnungen im dritten Obergeschoss profitieren von exklusiven Dachterrassen mit viel Privatsphäre.Die Freiraumgestaltung bietet aber noch viel mehr für Jung und Alt: In Zusammenarbeit mit der benachbarten Baugenossenschaft werden gemeinsame Begegnungs- und Spielbereiche für die Bewohner des kleinen Neubauquartiers erstellt.Die nächste Bushaltestelle ""Stampfeli"" ist eine Gehminute entfernt und bietet alle sieben Minuten eine schnelle Busverbindung in die Stadt Luzern.Die 2.5-Zimmer-Wohnung ""B"" im 3. Obergeschoss zeichnet sich durch folgende Highlights aus:- Grosszügige Dachterrasse- Helle Räume- LoggiaWeitere Informationen finden Sie zudem auf unserer Projektwebseite: www.dellacasa.group/neubrunhofHaben wir Ihr Interesse geweckt? Gerne senden wir Ihnen die Verkaufsdokumentation zu und stehen für eine persönliche Besprechung zur Verfügung.";2.5 rooms;130m²;CHF 1,774,120.–
Neubrunhofweg 3, 6012 Obernau;Willkommen im familienfreundlichen Obernau: Attraktive Eigentumswohnungen im Neubauquartier;"Attraktive Eigentumswohnungen im Neubauquartier mit Dörfli-CharakterDie nach Süden ausgerichteten Wohnungen schaffen ein schönes Raumgefühl mit viel Licht und Aussicht auf den Hergiswald und den Pilatus. Jede Wohnung verfügt über einen grosszügigen Wohn- und Essbereich sowie eine Loggia mit bodentiefen Fenstern.Die Wohnung im Erdgeschoss sowie eine der Wohnungen im ersten Obergeschoss haben eigene Gartenflächen. Die beiden Wohnungen im dritten Obergeschoss profitieren von exklusiven Dachterrassen mit viel Privatsphäre.Die Freiraumgestaltung bietet aber noch viel mehr für Jung und Alt: In Zusammenarbeit mit der benachbarten Baugenossenschaft werden gemeinsame Begegnungs- und Spielbereiche für die Bewohner des kleinen Neubauquartiers erstellt.Die nächste Bushaltestelle ""Stampfeli"" ist eine Gehminute entfernt und bietet alle sieben Minuten eine schnelle Busverbindung in die Stadt Luzern.Die 2.5-Zimmer-Wohnung ""C"" im 2. Obergeschoss zeichnet sich durch folgende Highlights aus:- Hohe Räume (2.45m)- LoggiaWeitere Informationen finden Sie zudem auf unserer Projektwebseite: www.dellacasa.group/neubrunhofHaben wir Ihr Interesse geweckt? Gerne senden wir Ihnen die Verkaufsdokumentation zu und stehen für eine persönliche Besprechung zur Verfügung.";2.5 rooms;130m²;CHF 1,369,500.–
Neubrunhofweg 3, 6012 Obernau;Willkommen im familienfreundlichen Obernau: Attraktive Eigentumswohnungen im Neubauquartier;"Attraktive Eigentumswohnungen im Neubauquartier mit Dörfli-CharakterDie nach Süden ausgerichteten Wohnungen schaffen ein schönes Raumgefühl mit viel Licht und Aussicht auf den Hergiswald und den Pilatus. Jede Wohnung verfügt über einen grosszügigen Wohn- und Essbereich sowie eine Loggia mit bodentiefen Fenstern.Die Wohnung im Erdgeschoss sowie eine der Wohnungen im ersten Obergeschoss haben eigene Gartenflächen. Die beiden Wohnungen im dritten Obergeschoss profitieren von exklusiven Dachterrassen mit viel Privatsphäre.Die Freiraumgestaltung bietet aber noch viel mehr für Jung und Alt: In Zusammenarbeit mit der benachbarten Baugenossenschaft werden gemeinsame Begegnungs- und Spielbereiche für die Bewohner des kleinen Neubauquartiers erstellt.Die nächste Bushaltestelle ""Stampfeli"" ist eine Gehminute entfernt und bietet alle sieben Minuten eine schnelle Busverbindung in die Stadt Luzern.Die 2.5-Zimmer-Wohnung ""D"" im 2. Obergeschoss zeichnet sich durch folgende Highlights aus:- Hohe Räume (2.45m)- LoggiaWeitere Informationen finden Sie zudem auf unserer Projektwebseite: www.dellacasa.group/neubrunhofHaben wir Ihr Interesse geweckt? Gerne senden wir Ihnen die Verkaufsdokumentation zu und stehen für eine persönliche Besprechung zur Verfügung.";2.5 rooms;130m²;CHF 1,369,500.–
Neubrunhofweg 3, 6012 Obernau;Willkommen im familienfreundlichen Obernau: Attraktive Eigentumswohnungen im Neubauquartier;"Attraktive Eigentumswohnungen im Neubauquartier mit Dörfli-CharakterDie nach Süden ausgerichteten Wohnungen schaffen ein schönes Raumgefühl mit viel Licht und Aussicht auf den Hergiswald und den Pilatus. Jede Wohnung verfügt über einen grosszügigen Wohn- und Essbereich sowie eine Loggia mit bodentiefen Fenstern.Die Wohnung im Erdgeschoss sowie eine der Wohnungen im ersten Obergeschoss haben eigene Gartenflächen. Die beiden Wohnungen im dritten Obergeschoss profitieren von exklusiven Dachterrassen mit viel Privatsphäre.Die Freiraumgestaltung bietet aber noch viel mehr für Jung und Alt: In Zusammenarbeit mit der benachbarten Baugenossenschaft werden gemeinsame Begegnungs- und Spielbereiche für die Bewohner des kleinen Neubauquartiers erstellt.Die nächste Bushaltestelle ""Stampfeli"" ist eine Gehminute entfernt und bietet alle sieben Minuten eine schnelle Busverbindung in die Stadt Luzern.Die 2.5-Zimmer-Wohnung ""E"" im 1. Obergeschoss zeichnet sich durch folgende Highlights aus:- Hohe Räume (2.45m)- LoggiaWeitere Informationen finden Sie zudem auf unserer Projektwebseite: www.dellacasa.group/neubrunhofHaben wir Ihr Interesse geweckt? Gerne senden wir Ihnen die Verkaufsdokumentation zu und stehen für eine persönliche Besprechung zur Verfügung.";2.5 rooms;130m²;CHF 1,307,250.–
Neubrunhofweg 3, 6012 Obernau;Willkommen im familienfreundlichen Obernau: Attraktive Eigentumswohnungen im Neubauquartier;"Attraktive Eigentumswohnungen im Neubauquartier mit Dörfli-CharakterDie nach Süden ausgerichteten Wohnungen schaffen ein schönes Raumgefühl mit viel Licht und Aussicht auf den Hergiswald und den Pilatus. Jede Wohnung verfügt über einen grosszügigen Wohn- und Essbereich sowie eine Loggia mit bodentiefen Fenstern.Die Wohnung im Erdgeschoss sowie eine der Wohnungen im ersten Obergeschoss haben eigene Gartenflächen. Die beiden Wohnungen im dritten Obergeschoss profitieren von exklusiven Dachterrassen mit viel Privatsphäre.Die Freiraumgestaltung bietet aber noch viel mehr für Jung und Alt: In Zusammenarbeit mit der benachbarten Baugenossenschaft werden gemeinsame Begegnungs- und Spielbereiche für die Bewohner des kleinen Neubauquartiers erstellt.Die nächste Bushaltestelle ""Stampfeli"" ist eine Gehminute entfernt und bietet alle sieben Minuten eine schnelle Busverbindung in die Stadt Luzern.Die 4.5-Zimmer-Wohnung ""G"" im Erdgeschoss zeichnet sich durch folgende Highlights aus:- Garten- Wohnungsinterner Keller- Hohe Räume (2.45m)- LoggiaWeitere Informationen finden Sie zudem auf unserer Projektwebseite: www.dellacasa.group/neubrunhofHaben wir Ihr Interesse geweckt? Gerne senden wir Ihnen die Verkaufsdokumentation zu und stehen für eine persönliche Besprechung zur Verfügung.";2.5 rooms;180m²;CHF 1,805,250.–
Sonnrain 1 (Haus 4), 6232 Geuensee;geniessen Sie warme Sommertage auf dem Balkon;Willkommen in heugärten.ch Geuensee liegt im Kanton Luzern in der Nähe des schönen Sempachersees. Die Nachbargemeinde Sursee ist innert Kürze erreichbar und bietet viele Einkaufsmöglichkeiten und Dienstleistungen aller Art. Die Gemeinde ist ein idealer Wohnort, da sich die kurzen Pendlerdistanzen und ein schönes Naherholungsgebiet perfekt kominieren.Mit heugärten.ch ensteht eine attraktive und moderne Wohnüberbauung. Wir realisieren 37 Eigentumswohnungen mit einem Mix aus 2½- bis 5½-Zimmern und bieten damit Wohnraum, der auf Sie zugeschnitten ist. Verkaufspreise:- 2½-Zimmer-Wohnungen ab CHF 570'000- 3½-Zimmer-Wohnungen ab CHF 720'000- 4½-Zimmer-Wohnungen ab CHF 890'000- 5½-Zimmer-Wohnungen ab CHF 1'0550'000- Zusatzkeller ab CHF 13'500- Tiefgaragenplatz à CHF 39'000 - XL-Tiefgaragenplatz à CHF 45'000- Motorradplatz à CHF 6'000Bei Fragen oder zur Vereinbarung eines persönlichen Besprechungstermins steht Ihnen Herr Simon Elliscasis (Tel. 071 844 06 35) gerne zur Verfügung.;2.5 rooms;140m²;CHF 1,108,050.–
Sonnrain 5 (Haus 1), 6232 Geuensee;Wohntraum für Pendler;Willkommen in heugärten.ch Geuensee liegt im Kanton Luzern in der Nähe des schönen Sempachersees. Die Nachbargemeinde Sursee ist innert Kürze erreichbar und bietet viele Einkaufsmöglichkeiten und Dienstleistungen aller Art. Die Gemeinde ist ein idealer Wohnort, da sich die kurzen Pendlerdistanzen und ein schönes Naherholungsgebiet perfekt kominieren.Mit heugärten.ch ensteht eine attraktive und moderne Wohnüberbauung. Wir realisieren 37 Eigentumswohnungen mit einem Mix aus 2½- bis 5½-Zimmern und bieten damit Wohnraum, der auf Sie zugeschnitten ist. Verkaufspreise:- 2½-Zimmer-Wohnungen ab CHF 570'000- 3½-Zimmer-Wohnungen ab CHF 720'000- 4½-Zimmer-Wohnungen ab CHF 890'000- 5½-Zimmer-Wohnungen ab CHF 1'0550'000- Zusatzkeller ab CHF 13'500- Tiefgaragenplatz à CHF 39'000 - XL-Tiefgaragenplatz à CHF 45'000- Motorradplatz à CHF 6'000Bei Fragen oder zur Vereinbarung eines persönlichen Besprechungstermins steht Ihnen Herr Simon Elliscasis (Tel. 071 844 06 35) gerne zur Verfügung.;1.5 rooms;21m²;CHF 709,650.–
Carl-Beck-Strasse 5a, 6210 Sursee;Exklusives und modernes Wohnen an ruhiger Lage;Familienfreundliches Wohnen in ruhigem QuartierDie moderne 2.5-Zimmerwohnung befindet sich in einem ruhigen und familienfreundlichen Quartier in der luzernischen Seegemeinde Sursee. Nebst ihrer Lage beeindruckt die Wohnung mit einem modernen und hochwertigen Ausbaustandard.Diese Liegenschaft überzeugt durch: • ökologische Bauweise mit Minergie-Zertifizierung • eSmart-Home-Technologie • grosszügige und lichtdurchflutete Räumlichkeiten • hochwertiger, bezugsbereiter Innenausbau • traumhafte Süd-Terrasse für sonnenverwöhnte Stunden • ruhiges, kinderfreundliches Quartier mit angenehmen Nachbarn • öffentliche Infrastrukturen (z.B. Einkaufen, Schulen) unweit entfernt Haben wir Ihr Interesse geweckt? Bestellen Sie noch heute unsere ausführliche Verkaufsdokumentation mittels Kontaktformular und Sie erhalten weitere spannende Informationen zur Immobilie. Wir freuen uns über Ihre Kontaktaufnahme!;2.5 rooms;150m²;CHF 1,369,500.–
Lorenzweg 2, 6252 Dagmersellen;Atemberaubende Aussicht von Ihrer eigenen Dachwohnung;Bezaubernde Dachwohnung mit spektakulärer Aussicht in Dagmersellen Traumhafte Aussichten und ein gemütliches Ambiente erwarten Sie in dieser exzellenten Dachwohnung in Dagmersellen. Dieses charmante Refugium vereint Ruhe, Komfort und Nähe zu allen wichtigen Einrichtungen.Genießen Sie ebenso faszinierende wie entspannende Ausblicke aus Ihrer eigenen 2.5-Zimmer Dachwohnung im Herzen von Dagmersellen. Die 17 m² große Wohnung bietet ein großzügiges Wohnambiente mit einer großen Wohnküche und einen Echtparkett im Schlafzimmer. Zusätzlicher Stauraum ist durch die eingebaute Garderobe vorhanden. Die Wohnung verfügt zudem über ein modern gestaltetes Bad mit Dusche und Badewanne. Die Ausstattung lässt keine Wünsche offen: Glaskeramik, Backofen, Dunstabzug, Geschirrspüler, Kühl- und Gefrierschrank sorgen für einen optimalen Wohnkomfort. Heizung und Energieversorgung sind auf dem neuesten Stand: Öl-Heizung, zentraler Boiler und neue Steigleitungen mit Vorlauf sind installiert. Die erstklassige Lage direkt im Dorfzentrum ermöglicht es Ihnen, sämtliche Einrichtungen des tägliche Bedarfs fußläufig zu erreichen. Dies ist ein Zuhause, in dem Sie die perfekte Balance zwischen erfülltem Leben und Ruhe finden.Verpassen Sie nicht die Gelegenheit, ein neues Kapitel Ihres Lebens in dieser wundervollen Dachwohnung zu beginnen! Kontaktieren Sie uns jetzt, um einen Besichtigungstermin zu vereinbaren.;2.5 rooms;17m²;CHF 448,200.–
Luzernstrasse 18, 6274 Eschenbach;Wohn-/Geschäftshaus, 15 Min. bis nach Luzern-Stadt, vollvermietet, Ausbaupotenzial, über 6% Rendite;"Nahe dem Dorfzentrum an gut frequentierter Hauptstrasse in Eschenbach LU: MFH mit 3 Wohnungen, einem Verkaufsraum (Denner-Partner), zwei Lager, Einstellhalle mit 14 P und 4 Aussen-Parkplätzen, sowie einem Ausbau-Potential von bis zu 8 weiteren Wohnungen!IM DETAIL präsentiert sich das voll vermietete Wohn- und Geschäftshaus optimal, an der Luzernstr. 18 an der Hauptdurchgangslinie, an bester Geschäftslage. Die Parzelle 92 hat eine Grundstückfläche von 878 m² und liegt in der KB «Kernzone B». Die Wohnfläche beträgt mit den drei Wohnungen, insgesamt 220 m² und die Geschäftsfläche «Denner» für Verkauf und Lager 526 m² (Personen-/ Warenlift, Lüftungsanlage und Anpassrampe) sowie ein zweites Lager mit 275 m², dies ergibt eine Nutzfläche von ca. 990 m². Zudem sind 18 Parkplätze, wovon 14 in der Einstellhalle und 4 im Aussenbereich vorhanden. Das Gebäude wurde im Jahr 1923 erbaut und die Investitionen für Renovationen umfassen rückblickend von 2011 bis 2024 ca. 349'000 CHF. Der Gebäudeversicherungswert im Jahr 2010, gemäss GVLu, beträgt 2'929'074 (Neuwert).ERTRAG: Der Mietertrag pro Monat beläuft sich aktuell auf 12'594 CHF, demnach pro Jahr 151'128 CHF, was eine schöne Rendite von über 6 % ermöglicht. Das POTENTIAL zur ERWEITERUNG und Neubau (Aufstockung von 465 m²) erlaubt bis zu 8 weitere Miet-Wohnungen in diversen Grössen, mit einem geschätzten Ertragswert von zusätzlich 100'000.- CHF/J nach zukünftig erfolgtem Erweiterungsbau.LAGE: Das Wohnhaus mit Denner-Laden ist an der Hauptstrasse, unweit vom Dorfzentrum, inmitten der unteren Dorfhälfte optimal gelegen. Der ÖV, Bahnhof Seetalbahn Luzern-Lenzburg, liegt 280 m, die Schule 400 m, die Kantonalbank 50 m und das Industriegebiet 200 m nahe. Eschenbach liegt im oberen Seetal 12 Km nördlich vom Stadtzentrum Luzern. Die Einwohner schätzen den ländlichen Charakter des Dorfes und die Stadtnähe. Die prächtige und imposante Kloster- und Pfarrkirche bilden das Zentrum. Die Stadt Luzern erreicht man mit der Seetalbahn oder dem Auto in gut 20 Minuten, Hochdorf in 9 Min.; die Autobahn A14 Richtung Zug / Luzern in 5 Min. (4 Km) und die Autobahn A2, Richtung Aargau und Basel, bei Sempach liegt 10 Km entfernt. Eschenbach verfügt nebst der Primarschule über ein Oberstufenzentrum. Den verschiedenen Vereinen stehen gut ausgebaute Sport- und Freizeitanlagen zur Verfügung. Dank dem gemeindeeigenen Kieswerk und einer umsichtigen Politik darf sich Eschenbach rühmen, seit Jahren steuergünstig zu sein.EINLADUNG: Das Exposé gibt einen ersten Eindruck - wenn Ihnen die attraktive Liegenschaft gefällt und Sie detailliertere Informationen oder eine Besichtigung wünschen, rufen Sie JETZT an, Bonni Kuruvilla freut sich.";220m²;;CHF 3,100,050.–
Aeschenthürlistrasse 70, 6030 Ebikon;Hochwertiges 2.5-Zimmer-Reihenmittelhaus mit grosszügiger Nutzfläche;"Profitieren Sie in der Gemeinde Ebikon von einer hervorragenden Verkehrsanbindung, der Nähe zu der Stadt Luzern, einem vielfältigen Freizeitangebot und dank der ""Mall of Switzerland"" von einem einzigartigen Einkaufserlebnis. Zentral gelegen, an erhöhter und privater Lage befindet sich dieses gepflegte Reihenmittelhaus. Durch das gesamte Haus zieht sich der elegante und pflegeleichte Steinplattenboden, welcher zu einem hochwertigen und modernen Gesamtbild beitragen.Highlights: • Reihenmittelhaus mit Garten und Vorplatz • Grosszügige Kellerfläche mit Hobbyraum • Familienfreundliche und zentrale Lage • Hervorragende Weitsicht mit vielen Sonnenstunden • Gartenbereich mit viel Privatsphäre • Überdurchschnittliche Raumhöhe • Sehr gepflegter Zustand • Gute Verkehrsanbindung Verfügbarkeit: per sofort / nach VereinbarungParkplätze: 1 Garagenbox, 2 Aussenparkplätze + 1 geteilter Aussenparkplatz im Kaufpreis inkl.Für weitere Informationen, ein ausführliches Exposé oder für einen Besichtigungstermin stehen wir Ihnen gerne zur Verfügung.";2.5 rooms;180m²;CHF 1,618,500.–
Parkpromenade 1, 6032 Emmen;Moderne 1.5-Zimmer-Wohnung;Wohnen im trendigen Feldbreite QuartierDiese charmante und zurzeit vermietete 1.5-Zimmer-Wohnung ist ideal für Singles oder Paare, welche eine ruhige, naturnahe sowie zentrale Wohnlage besonders schätzen.Die Wohnung empfängt Bewohner und Gäste mit einem grosszügigen Korridor und einer integrierten, auf Mass angefertigten, Garderobe. Von hier aus gelangt man in den offenen Wohn- und Essbereich, der durch die grossen Fensterfronten den lichtdurchfluteten Mittelpunkt der Wohnung bildet. Die moderne Einbauküche wurde geschickt in das Raumkonzept integriert. Weiter umfasst das Raumangebot ein Schlafzimmer, ein Badezimmer mit Badewanne sowie eine grosszügige Terrasse.In der gesamten Wohnung wurden helle und zeitlose Materialien gewählt. Dies verleiht der Wohnung eine hohe Wertigkeit und eine durchgehend harmonische Atmosphäre. Zudem ist die Wohnung durchgehend barrierefrei.Inbegriffen im Kaufpreis sind ein Tiefgaragenplatz und ein Kellerabteil, welche dieses Angebot optimal ergänzen. Optional kann noch zusätzlich zum Kaufpreis ein Hobbyraum erworben werden.Haben wir Ihr Interesse geweckt und Sie möchten sich vor Ort von dieser Liegenschaft überzeugen lassen? Dann freuen wir uns auf Ihre Kontaktaufnahme! Highlights • Gehobener Ausbaustandard • Hochwertige Materialisierung • Durchgehend barrierefrei • Hell und lichtdurchflutet • Waschturm in der Wohnung • Grosszügige Terrasse • Tiefgaragenparkplatz inklusive • Ruhige Wohnlage • Zentral gelegen • Emmen Center in 5 Fussminuten erreichbar;1.5 rooms;22m²;CHF 809,250.–
Neubrunhofweg, 6010 Kriens;Willkommen im familienfreundlichen Kriens-Obernau: Attraktive Eigentumswohnungen im Neubauquartier;"Attraktive Eigentumswohnungen im Neubauquartier mit Dörfli-CharakterDie nach Süden ausgerichteten Wohnungen schaffen ein schönes Raumgefühl mit viel Licht und Aussicht auf den Hergiswald und den Pilatus. Jede Wohnung verfügt über einen grosszügigen Wohn- und Essbereich sowie eine Loggia mit bodentiefen Fenstern.Die Wohnung im Erdgeschoss sowie eine der Wohnungen im ersten Obergeschoss haben eigene Gartenflächen. Die beiden Wohnungen im dritten Obergeschoss profitieren von exklusiven Dachterrassen mit viel Privatsphäre.Die Freiraumgestaltung bietet aber noch viel mehr für Jung und Alt: In Zusammenarbeit mit der benachbarten Baugenossenschaft werden gemeinsame Begegnungs- und Spielbereiche für die Bewohner des kleinen Neubauquartiers erstellt.Die nächste Bushaltestelle ""Stampfeli"" ist eine Gehminute entfernt und bietet alle sieben Minuten eine schnelle Busverbindung in die Stadt Luzern.Die 2.5-Zimmer-Wohnung ""B"" im 3. Obergeschoss zeichnet sich durch folgende Highlights aus:- Grosszügige Dachterrasse- Helle Räume- LoggiaWeitere Informationen finden Sie zudem auf unserer Projektwebseite: www.dellacasa.group/neubrunhofHaben wir Ihr Interesse geweckt? Gerne senden wir Ihnen die Verkaufsdokumentation zu und stehen für eine persönliche Besprechung zur Verfügung.";2.5 rooms;130m²;CHF 1,774,120.–
Neubrunhofweg, 6010 Kriens;Willkommen im familienfreundlichen Kriens-Obernau: Attraktive Eigentumswohnungen im Neubauquartier;"Attraktive Eigentumswohnungen im Neubauquartier mit Dörfli-CharakterDie nach Süden ausgerichteten Wohnungen schaffen ein schönes Raumgefühl mit viel Licht und Aussicht auf den Hergiswald und den Pilatus. Jede Wohnung verfügt über einen grosszügigen Wohn- und Essbereich sowie eine Loggia mit bodentiefen Fenstern.Die Wohnung im Erdgeschoss sowie eine der Wohnungen im ersten Obergeschoss haben eigene Gartenflächen. Die beiden Wohnungen im dritten Obergeschoss profitieren von exklusiven Dachterrassen mit viel Privatsphäre.Die Freiraumgestaltung bietet aber noch viel mehr für Jung und Alt: In Zusammenarbeit mit der benachbarten Baugenossenschaft werden gemeinsame Begegnungs- und Spielbereiche für die Bewohner des kleinen Neubauquartiers erstellt.Die nächste Bushaltestelle ""Stampfeli"" ist eine Gehminute entfernt und bietet alle sieben Minuten eine schnelle Busverbindung in die Stadt Luzern.Die 2.5-Zimmer-Wohnung ""C"" im 2. Obergeschoss zeichnet sich durch folgende Highlights aus:- Hohe Räume (2.45m)- LoggiaWeitere Informationen finden Sie zudem auf unserer Projektwebseite: www.dellacasa.group/neubrunhofHaben wir Ihr Interesse geweckt? Gerne senden wir Ihnen die Verkaufsdokumentation zu und stehen für eine persönliche Besprechung zur Verfügung.";2.5 rooms;130m²;CHF 1,369,500.–
Neubrunhofweg, 6010 Kriens;Willkommen im familienfreundlichen Kriens-Obernau: Attraktive Eigentumswohnungen im Neubauquartier;"Attraktive Eigentumswohnungen im Neubauquartier mit Dörfli-CharakterDie nach Süden ausgerichteten Wohnungen schaffen ein schönes Raumgefühl mit viel Licht und Aussicht auf den Hergiswald und den Pilatus. Jede Wohnung verfügt über einen grosszügigen Wohn- und Essbereich sowie eine Loggia mit bodentiefen Fenstern.Die Wohnung im Erdgeschoss sowie eine der Wohnungen im ersten Obergeschoss haben eigene Gartenflächen. Die beiden Wohnungen im dritten Obergeschoss profitieren von exklusiven Dachterrassen mit viel Privatsphäre.Die Freiraumgestaltung bietet aber noch viel mehr für Jung und Alt: In Zusammenarbeit mit der benachbarten Baugenossenschaft werden gemeinsame Begegnungs- und Spielbereiche für die Bewohner des kleinen Neubauquartiers erstellt.Die nächste Bushaltestelle ""Stampfeli"" ist eine Gehminute entfernt und bietet alle sieben Minuten eine schnelle Busverbindung in die Stadt Luzern.Die 2.5-Zimmer-Wohnung ""D"" im 2. Obergeschoss zeichnet sich durch folgende Highlights aus:- Hohe Räume (2.45m)- LoggiaWeitere Informationen finden Sie zudem auf unserer Projektwebseite: www.dellacasa.group/neubrunhofHaben wir Ihr Interesse geweckt? Gerne senden wir Ihnen die Verkaufsdokumentation zu und stehen für eine persönliche Besprechung zur Verfügung.";2.5 rooms;130m²;CHF 1,369,500.–
Neubrunhofweg, 6010 Kriens;Willkommen im familienfreundlichen Kriens-Obernau: Attraktive Eigentumswohnungen im Neubauquartier;"Attraktive Eigentumswohnungen im Neubauquartier mit Dörfli-CharakterDie nach Süden ausgerichteten Wohnungen schaffen ein schönes Raumgefühl mit viel Licht und Aussicht auf den Hergiswald und den Pilatus. Jede Wohnung verfügt über einen grosszügigen Wohn- und Essbereich sowie eine Loggia mit bodentiefen Fenstern.Die Wohnung im Erdgeschoss sowie eine der Wohnungen im ersten Obergeschoss haben eigene Gartenflächen. Die beiden Wohnungen im dritten Obergeschoss profitieren von exklusiven Dachterrassen mit viel Privatsphäre.Die Freiraumgestaltung bietet aber noch viel mehr für Jung und Alt: In Zusammenarbeit mit der benachbarten Baugenossenschaft werden gemeinsame Begegnungs- und Spielbereiche für die Bewohner des kleinen Neubauquartiers erstellt.Die nächste Bushaltestelle ""Stampfeli"" ist eine Gehminute entfernt und bietet alle sieben Minuten eine schnelle Busverbindung in die Stadt Luzern.Die 2.5-Zimmer-Wohnung ""E"" im 1. Obergeschoss zeichnet sich durch folgende Highlights aus:- Hohe Räume (2.45m)- LoggiaWeitere Informationen finden Sie zudem auf unserer Projektwebseite: www.dellacasa.group/neubrunhofHaben wir Ihr Interesse geweckt? Gerne senden wir Ihnen die Verkaufsdokumentation zu und stehen für eine persönliche Besprechung zur Verfügung.";2.5 rooms;130m²;CHF 1,307,250.–
