Address;Title;Description;Rooms;Living Space (sqm);Price
6467 Schattdorf;PRAKTISCH MIT GROSSEM BALKON UND AUSBLICK;Diese elegante 2.5-Zimmer-Etagenwohnung bietet alles, was man sich wünscht. Die Wenge-Parkettböden in den Schlafzimmern verleihen dem Raum ein modernes Ambiente, während die Keramikplatten im Wohn-Essbereich für eine gemütliche Atmosphäre sorgen. Das elegante Badezimmer mit Regendusche und das geräumige Ankleidezimmer mit Einbauschrank bieten zusätzlichen Komfort. Das Büro oder Kinderzimmer mit direktem Zugang zur Terrasse ermöglicht ein angenehmes Arbeiten oder Spielen im Freien. Ein Carport und ein Parkplatz sind verfügbar. Die ruhige Lage und die gute Verkehrsanbindung machen diese Immobilie perfekt für Familien oder Berufstätige.Dieses BETTERHOMES-Angebot zeichnet sich durch folgende Vorteile aus:- Wenge-Parkett in den Schlafzimmern neu im 2016- Keramikplatten im Wohn-Essbereich- elegantes Badezimmer mit Regendusche- Ankleidezimmer mit geräumigen Einbauschrank- Büro oder Kinderzimmer mit direktem Zugang zum Balkon- gedeckter Balkon 15 m² mit Blick ins Grüne- zzgl. Carport CHF 25000.-- ein Aussenparkplatz im Kaufpreis inklusive- ruhige Lage mit sehr guter Anbindung- und, und, und ...Interessiert? Kontaktieren Sie uns für eine unverbindliche Besichtigung – auch Online-Besichtigung möglich!Nichts Passendes gefunden? Über 2'300 weitere Angebote unter: www.betterhomes.ch - der Immobilienfairmittler®Selber eine Immobilie zu vermarkten?Profitieren Sie von unserem Know-how: https://www.betterhomes.ch/de/profitierenSie möchten eine Immobilie schätzen lassen?Erfahren Sie jetzt ihren Wert über unsere Gratis-Schätzung, sofort und unverbindlich!https://www.betterhomes.ch/de/knowledge/estimationMehr DetailsLage: ruhig, im grünen und doch zentral Zustand: sehr gepflegtBäder / Nasszellen: 2 (1 x Badewanne / Lavabo / WC, 1 x Lavabo / WC)Öffentliche Verkehrsmittel: Bushaltestelle Grund, 300 mSchulen: Kindergarten / Primarschule / Sekundarschule, 800 mGeschäfte: Coop, 300 m / Migros, 850 m;2.5 rooms;;Price on request
Bitzi 5, 6467 Schattdorf;Familien-Wohn(t)raum...mit Panoramablick!;;2.5 rooms;150m²;CHF 1,469,100.–
6460 Altdorf UR;Sonne und Bergsicht inklusive;Willkommen im idealen Zuhause für Familien oder Paare mit grossem Raumbedarf, das perfekt zwischen urbanem Komfort und romantischem Ambiente liegt. Diese besondere, im Baurecht erstellte Maisonettewohnung im Zentrum von Altdorf bietet alles, was Sie sich für einen komfortablen und gemütlichen Wohnalltag wünschen.Das Dachgeschoss beeindruckt mit einer loftartigen Offenheit, die den Lebensraum erweitert und die Bewohner zusammenbringt. Der lichtdurchflutete Ess- und Wohnbereich mit einer offenen Küche und einem schönen Cheminée ist der Herzschlag dieser Immobilie, während die grossen Fenster einen atemberaubenden Blick auf die Sonnenterrasse und die majestätische Kulisse der umliegenden Berglandschaft freigeben. Die untere Etage beherbergt drei Schlafzimmer, einen Nassraum sowie einen Hauswirtschaftsraum mit Waschturm. Die ruhige und weitestgehend verkehrsfreie Lage ist ideal für Kinder und bietet somit ein sicheres Umfeld zum Aufwachsen. Schulen, Einkaufsmöglichkeiten und öffentliche Verkehrsmittel sind nur wenige Gehminuten entfernt.Erleben Sie ein Leben voller Komfort inmitten von Altdorf, in diesem einladenden Zuhause – Ihrer perfekten Rückzugs- und Erholungsoase.Dieses ImmoSky Angebot bietet folgende *MEHR LEISTUNG*:+ Zentrumslage+ Helle und sonnige Räumlichkeiten+ Reichlich öffentliche Parkplätze beim Lehnplatz+ Flexible Raumaufteilung+ Einwandfreier ZustandViele weitere Highlights stelle ich Ihnen gerne an einer persönlichen Besichtigung vor Ort vor und freue mich auf Ihren Anruf.;2.5 rooms;180m²;CHF 933,750.–
6472 Erstfeld;RENOVIERUNGSBEDÜRFTIG MIT BERGBLICK;Dieses charmante Einfamilienhaus in Erstfeld ist ideal für Familien, die zentral und doch in Ruhe wohnen möchten. Mit einer Wohnfläche von 140 m² und einer Terrasse, die einen herrlichen Blick auf die Berge bietet, gibt es genügend Raum zum Entspannen. Der Specksteinofen im Wohnzimmer verspricht gemütliche Abende, während die Einbauschränke für Ordnung sorgen. Die flexible Nutzungsmöglichkeit der zwei Eingangstüren und die individuellen Ausbaumöglichkeiten machen dieses Haus zu einem echten Juwel. Mit einer Garage und einem Natursteinkeller ist zudem ausreichend Stauraum vorhanden.Dieses BETTERHOMES-Angebot zeichnet sich durch folgende Vorteile aus:- freistehend, mitten im Zentrum / Kernzone- Terrasse mit schönem Bergblick- Specksteinofen im Wohnzimmer- Einbauschränke in den Zimmern und Flur vorhanden- Deckenhöhe variiert pro Etage- individuell ausbaubar- zwei Eingangstüren, flexible Nutzung- Garage mit Estrichaufbau mit viel Stauraum- Parkplätze direkt vor dem Haus- Natursteinkeller ideal zur Weinlagerung- und, und, und ...Interessiert? Kontaktieren Sie uns für eine unverbindliche Besichtigung – auch Online-Besichtigung möglich!Nichts Passendes gefunden? Über 2'300 weitere Angebote unter: www.betterhomes.ch - der Immobilienfairmittler®Selber eine Immobilie zu vermarkten?Profitieren Sie von unserem Know-how: https://www.betterhomes.ch/de/profitierenSie möchten eine Immobilie schätzen lassen?Erfahren Sie jetzt ihren Wert über unsere Gratis-Schätzung, sofort und unverbindlich!https://www.betterhomes.ch/de/knowledge/estimationMehr DetailsLage: mitten im Dorf Zustand: renovationsbedürftig Bäder / Nasszellen: 2 (1 x Badewanne / Lavabo / WC, 1 x Dusche / Lavabo / WC)Heizsystem: Holzofen / Elektoöfen Öffentliche Verkehrsmittel: Zug, 50 m Schulen: Kindergarten / Primarschule / Sekundarschule, 400 mGeschäfte: Denner Satellit / Post, 100 m / Migros / Coop, 400 m;2.5 rooms;140m²;CHF 585,150.–
6460 Altdorf UR;Beste Passantenlage und Parkplätze in nächster Nähe;Ein Gewerbeobjekt mit durchdachtem Grundrisskonzept. Hier werden Potenzial und Möglichkeiten auf ideale Weise miteinander vereint.Suchen Sie den richtigen Ort, um Ihre innovative Geschäftsidee zu verwirklichen und sich von der Menge abzuheben? Dann sind Sie hier genau richtig. Diese Liegenschaft bietet ein vielseitiges und grosszügiges Raumerlebnis und der praktische Grundriss bietet unzählige Nutzungsmöglichkeiten und viel Spielraum für Ihre Einrichtungswünsche. Ob als Büro, Praxis und Fitnesscenter – Sie entscheiden.Über den Haupeingang gelangen Sie direkt in die freundliche und lichtdurchflutete Eingangshalle. Dank der grossen Fensterfronten besticht das Gebäude mit sehr hellen Räumlichkeiten. Auf über 370 m2 Nutzfläche können Sie Ihre Ideen verwirklichen.Dieses ImmoSky Angebot bietet folgende *MEHR LEISTUNG*:+ Sehr gute Lage+ Reichliche Parkplätze beim Lehnplatz+ Flexible Raumaufteilung+ Attraktives Erscheinungsbild von aussen+ Viele verschiedene Nutzungsmöglichkeiten+ Und noch vieles mehr ...Die vielen Parkmöglichkeiten am Lehnplatz machen diese Gewerbeliegenschaft noch interessanter.Viele weitere Highlights stelle ich Ihnen gerne an einer persönlichen Besichtigung vor Ort vor und freue mich auf Ihren Anruf.;2.5 rooms;370m²;CHF 622,500.–
6490 Andermatt;EXTRAVAGANT MIT EINEM HAUCH VON LUXUS;Diese wunderschöne Ferienwohnung in Andermatt ist perfekt für alle, die eine exklusive Auszeit in den Bergen suchen. Die grosszügige 1.5-Zimmer-Wohnung bietet eine hochwertige Möblierung, einen herrlichen Blick in den Garten von der eigenen Terrasse aus und eine moderne, halboffene Küche. Der geräumige Wohnbereich mit Schlafsofa und das elegante Badezimmer mit Regendusche sorgen für maximalen Komfort. Mit Einbaugarderobe, praktischer Sitzbank und ausreichend Stauraum ist auch für genügend Platz gesorgt. Die Wohnung verfügt zudem über eine Waschmaschine und einen Trockner im Reduit. Durch ein flexibles Vermietungsprogramm ist eine attraktive Rendite garantiert.Dieses BETTERHOMES-Angebot zeichnet sich durch folgende Vorteile aus:- Echtholzparkett in exklusiver verlegeart- perfekter, grosszügiger Schnitt der Wohnung, inklusive hochwertiger Möblierung- eigene Terrasse 10 m² mit Blick in den Garten- halboffene, moderne Küche mit vielen Extras zum Wohn-Essbereich hin- geräumiger Wohn-Essbereich mit Schlafsofa- elegantes Badezimmer mit Regendusche- Einbaugarderobe und praktische Sitzbank im Flur- Einbauschränke mit viel Stauraum im Schlafzimmer- Waschmaschine und Trockner im Reduit, in der Wohnung- ein flexibles Vermietungsprogramm garantiert eine attraktive Rendite- und, und, und ...Interessiert? Kontaktieren Sie uns für eine unverbindliche Besichtigung – auch Online-Besichtigung möglich!Nichts Passendes gefunden? Über 2'300 weitere Angebote unter: www.betterhomes.ch - der Immobilienfairmittler®Selber eine Immobilie zu vermarkten?Profitieren Sie von unserem Know-how: https://www.betterhomes.ch/de/profitierenSie möchten eine Immobilie schätzen lassen?Erfahren Sie jetzt ihren Wert über unsere Gratis-Schätzung, sofort und unverbindlich!https://www.betterhomes.ch/de/knowledge/estimationMehr DetailsLage: sehr zentralZustand: neuwertig, sehr gepflegtBäder / Nasszellen: 1 (1 x Dusche / Lavabo / WC)Heizsystem: Wärmepumpe / Bodenheizung Öffentliche Verkehrsmittel: Bahnhof Andermatt, 200 m Schulen: Kindergarten / Primarschule / Oberstufe, 800 mGeschäfte: Coop, 1 km;1.5 rooms;22m²;Price on request
6472 Erstfeld;BALKON MIT TRAUMHAFTER AUSSICHT;Dieses charmante Dachgeschoss in Erstfeld bietet alles, was das Herz begehrt. Die 1.5-Zimmer-Wohnung besticht durch eine herrliche Aussicht und einen Balkon mit Blick auf die Reuss. Das Wohnzimmer punktet mit Parkettboden und einem Panoramafenster, während die Küche mit einer kleinen Essnische überzeugt. Der Einbauschrank im Flur bietet viel Stauraum und das Badezimmer wurde 2004 renoviert. Ein geräumiges Schlafzimmer rundet das Angebot ab. Der Parkplatz kann für CHF 40.- / Monat gemietet werden. Perfekt für Singles oder Paare, die das Besondere suchen.Dieses BETTERHOMES-Angebot zeichnet sich durch folgende Vorteile aus:- herrliche Aussicht- Balkon mit Sicht auf die Reuss- Parkett im Wohnzimmer- Küche mit kleiner Essnische- Wohnzimmer mit Panoramafenster- Einbauschrank im Flur mit viel Stauraum- Badezimmer mit Dusche 2004 renoviert- geräumiges Schlafzimmer- Parkplatzmiete CHF 40.- monatlich- und, und, und ...Interessiert? Kontaktieren Sie uns für eine unverbindliche Besichtigung – auch Online-Besichtigung möglich!Nichts Passendes gefunden? Über 2'300 weitere Angebote unter: www.betterhomes.ch - der Immobilienfairmittler®Selber eine Immobilie zu vermarkten?Profitieren Sie von unserem Know-how: https://www.betterhomes.ch/de/profitierenSie möchten eine Immobilie schätzen lassen?Erfahren Sie jetzt ihren Wert über unsere Gratis-Schätzung, sofort und unverbindlich!https://www.betterhomes.ch/de/knowledge/estimationMehr DetailsLage: ruhig, ländlich Zustand: dürfte neu gestrichen werden Bäder / Nasszellen: 1 (1 x Dusche / Lavabo / WC)Heizsystem: Öl / RadiatorenÖffentliche Verkehrsmittel: Zug, 650 mSchulen: Kindergarten / Primarschule / Sekundarschule, 300 mGeschäfte: Denner, 600 m / Coop / Migros, 1 km;1.5 rooms;14m²;CHF 429,520.–
6482 Gurtnellen;Naturfreunde aufgepasst;"Diese Perle begrüsst Sie in absoluter Nähe zu Feld, Wald, Wiese und Wasser. Die perfekte Lage am Rande von Gurtnellen verspricht Erholung pur und lädt Sie zum Verweilen ein.Dieses heimelige Schmuckstück befindet sich in einem gepflegten Mehrfamilienhaus mit 5 Einheiten.Der freundliche Eingangsbereich, an welchen das Gäste-WC sowie zwei gemütliche Schlafgemächer grenzen, bietet genügend Platz, um anzukommen. Das Badezimmer mit Bad/Dusche und WC integriert sich optimal in den einzigartigen Grundriss. Ein weiteres Zimmer schliesst sich an den Flur an, welcher Sie auf direktem Wege in den lichtdurchfluteten, gemütlichen Wohnbereich mit Cheminée führt. Hier lässt es sich leben und mit der Familie und Freunden die Zeit geniessen. Nutzen Sie zudem den Balkon, um den Alltag hinter sich zu lassen und vollends abzuschalten. Das gute Essen wird selbstverständlich in der praktischen Küche zubereitet, ein Kinderspiel für echte Gourmets.Dieses ImmoSky Angebot bietet Ihnen folgende ""Mehr Leistung"":+ Wohnküche mit Platz für einen Tisch+ Riesiger Wohn-/Essbereich mit Sicht ins Grüne+ Gemütlicher Balkon+ Familienbad mit Wanne und Dusche+ 1 Garagenbox und 1 Aussenparkplatz+ Und vieles mehr ...Für die nicht tagtäglich benötigten Dinge finden Sie in Ihrem Kellerabteil ausreichend Stauraum. Für Ihre Fahrzeuge stehen Ihnen eine Garagenbox für zusätzlich CHF 30'000.- sowie ein Aussenparkplatz zur Verfügung.Neugierig? Gerne zeigen wir Ihnen diese Wohnoase vor Ort und freuen uns über Ihren Anruf.";2.5 rooms;130m²;CHF 578,920.–
Rösslistutz 8, 6464 Spiringen;2.5 Zi-Wohnung oder Ferienwohnung in Spiringen Uri;;2.5 rooms;28m²;CHF 466,870.–
6473 Silenen;DAS RENTIERT;Dieses Neubau-Renditeobjekt an einmaliger Lage im Urnerland sucht einen neuen Besitzer.Vorzügliche Qualität, moderne Architektur und ein hochwertiger Innenausbau zeichnen die Wohnungen aus. Ein positives Wohn- und Lebensgefühl schwingt durch alle Räume. Dafür sorgen helle, freundliche Farben und Materialien, grosszügig gestaltete Grundrisse und viel Licht. Der weitläufig angelegte Grünraum geht fliessend in die ländliche Umgebung von Silenen über.Eine derzeitig berechnete Bruttorendite von 3.9 % ist eine langfristig interessante Wertanlage.Dieses ImmoSky-Angebot bietet folgende *Mehr-Leistung*:+ Moderner Innenausbau + Guter Grundriss+ Sehr ruhige Lage, umgeben von Natur und ohne Durchgangsverkehr+ Balkone mit Aussicht+ Top Bergsicht+ Und noch viele weitere HighlightsRaumeinteilung:6 x 2.5-Zimmer-Wohnungen, bereits vermietet 6 x 3.5-Zimmer-Wohnungen à je 84 m2 (1 x bereits vermietet)3 x Disporäume im UG 15 x Tiefgaragenplätze in der Einstellhalle (7 Einstellhallenplätze vermietet)Die Wohnungen sind komplett rollstuhlgängig und direkt über die Tiefgarage erreichbar. Interessiert? Am besten vereinbaren Sie noch heute einen unverbindlichen Besichtigungstermin. Wir freuen uns auf Sie.;11 rooms;990m²;CHF 6,785,250.–
6490 Andermatt;Ihr neues Zuhause mit unverbaubarem Blick auf die Urner Bergwelt;Geräumiges, helles Apartment mit einem Schlafzimmer. Das möblierte Apartment befindet sich in der 1. Etage der Gotthard Residences und liegt in der Nähe des alten Dorfkerns und der wichtigsten Skilifte. Die Möblierung ist einheitlich und muss für CHF 55'000.- übernommen werden. Das intelligente Design sorgt für maximale Helligkeit, und die über die gesamte Raumhöhe reichenden Fenster bieten den perfekten Ausblick auf die Umgebung. Die offene Gestaltung der Wohnräume schafft reichlich Platz für Familienleben und geselliges Beisammensein. Bei der Gestaltung des Apartments wurde vor allem auf Holz und Naturstein gesetzt, wovon unter anderem die wunderschönen Böden aus Keramikfliesen und Eichenparkett zeugen.Dieses ImmoSky Angebot bietet folgende *MEHR LEISTUNG*:+ Top Lage mit schönster Aussicht+ Möblierte Wohnung (Möblierung für CHF 55'000.-)+ Freier Zugang zum grossen Spa mit Indoor Pool+ Zugriff auf Zimmerservice/Reinigungsdienstleistungen+ Und noch viele weitere Highlights ...Die Gotthard Residences bieten Ihnen die Diskretion einer Privatwohnung, sind aber direkt an das Radisson Blu Hotel Reussen angeschlossen, sodass die Eigentümerinnen und Eigentümer auch in ihren eigenen vier Wänden vom erstklassigen Hotelservice profitieren können. Mit einem ausgezeichneten Restaurant und angeschlossener Bar, Business-Einrichtungen, einem hochmodernen Fitness- und Wellness-Center mit Sauna, Dampfbad und Behandlungsräumen sowie einem 25-Meter-Indoorpool bleiben hier keine Wünsche offen. Den Eigentümerinnen und Eigentümern stehen ausserdem diverse exklusive Hotelservices zur Verfügung, darunter Zimmerservice, ein 24-Stunden-Concierge sowie das Housekeeping.Lassen Sie sich diesen wunderschönen Wohntraum nicht entgehen und überzeugen Sie sich selbst von dieser einmaligen Gelegenheit. Rufen Sie uns noch heute für weitere Informationen oder für eine unverbindliche Besichtigung an.(Das Verkaufsdossier wird in der Regel innert maximal 24 Stunden an Sie versendet, bitte prüfen Sie auch Ihren SPAM Ordner.);1.5 rooms;16m²;CHF 1,151,620.–
6462 Seedorf UR;Ein Bijou an schönster Wohnlage mit fantastischer Aussicht;Herzlichen Glückwunsch – Sie haben soeben Ihre Traumimmobilie gefunden. In Seedorf thront diese tolle Wohnung mit fantastischem Ausblick in die Ferne und grosszügigem Grundriss. Sowohl für eine kleine Familie, ein Paar, als auch um wohnen und arbeiten zu kombinieren, dieser Wohntraum bietet viele Optionen und erfüllt Ihre Wünsche restlos.Spazieren Sie über den edlen Parkettboden vorbei am Eingangsbereich mit Einbauschrank, wo Sie ein rund 40 m2 grosser Wohn-, Ess- und Kochbereich empfängt. Die gut ausgestattete Küche ist hier genauso schön wie der Fernblick. Letzterer lässt sich vom Balkon mit vielen Sonnenstunden noch besser geniessen. Zwei Schlafzimmer, welche von zwei grossen Nasszellen ergänzt werden, sind auf gleicher Ebene angesiedelt. Ein separates Réduit mit Waschturm sorgt für Stauraum und rundet diese tolle Liegenschaft ab.Dieses ImmoSky Angebot bietet folgende *MEHR LEISTUNG*:+ Grosszügiger Grundriss+ Balkon (20 qm) mit Weitblick+ Guter Innenausbau+ Kontrollierte Wohnraumlüftung+ Kellerabteil+ Voll rollstuhlgängig dank LiftFür Ihr Auto steht ein Tiefgaragenplatz für CHF 35'000.- zur Verfügung.Viele weitere Highlights werden Sie an einer Besichtigung restlos von dieser Oase überzeugen. Melden Sie sich jetzt und fixieren Sie Ihre persönliche Besichtigung. Ich freue mich auf Ihre Kontaktaufnahme.(Das Verkaufsdossier wird in der Regel innert maximal 24 Stunden an Sie versendet, bitte prüfen Sie auch Ihren SPAM Ordner.);1.5 rooms;27m²;CHF 809,250.–
6460 Altdorf UR;GARTENWOHNUNG MIT CHARME;Im alpinen Altdorf, unweit des Vierwaldstättersees und der Reuss, wartet diese von idyllischen Bergen umgebene Gartenwohnung auf neue Besitzerschaft. Lassen Sie sich von den zahlreichen Vorzügen dieses Wohnjuwels überzeugen: • Grosszügiges Platzangebot: 98 m² Wohnfläche verteilt auf 2.5 Zimmer • Heller Wohn- und Essbereich mit gemütlichen Cheminée und angrenzendem Sitzplatz direkt neben dem Feuer - perfekt für entspannte Stunden • Gedeckter Gartensitzplatz mit wunderschöner Sicht auf das Innerschweizer Bergpanorama • Eine Garagenbox kann für CHF 10'000.- erworben werden • Idyllische Lage: Die Altstadt von Altdorf, die Reuss sowie der Vierwaldstättersee sind in wenigen Minuten erreichbar Interessiert? Weitere Informationen, Bilder und einen virtuellen Rundgang zur Immobilie sowie Besichtigungsmöglichkeiten unter: https://www.propertyowner.ch/immobilien/21-76170/Referenznummer: 21-76170Werden Sie heute noch kostenlos Mitglied im Grundeigentümer Verband Schweiz und profitieren Sie von den zahlreichen Mitgliedervorteilen: www.propertyowner.ch- Verbandsmitglieder können die vorliegende oder andere Immobilien mit Unterstützung unserer Finanzierungsabteilung finanzieren.- Verbandsmitglieder haben Zugang zu unserem Rechtsdienst (10-minütige kostenlose telefonische Erstberatung).- Kostenlose, professionelle Immobilienbewertung - Kostenlose Beratung zur und Berechnung der GrundstückgewinnsteuerSind Sie neugierig geworden? Erfahren Sie mehr auf unserer Website https://www.propertyowner.ch/immobilien/ und lassen Sie sich von unseren Angeboten inspirieren. Wir freuen uns auf die Möglichkeit, Sie persönlich kennenzulernen und Ihre Immobilienträume zu verwirklichen!;2.5 rooms;29m²;CHF 1,020,900.–
6491 Realp;WENET - Fest-/Feriensitz im Familienwunderland;;2.5 rooms;140m²;CHF 1,617,250.–
6491 Realp;WENET - Alp Chic Ferien- und Zweitwohnsitz;;2.5 rooms;140m²;CHF 1,617,250.–
Rösslistutz 8, 6464 Spiringen;1.5 Zi-Wohnung oder Ferienwohnung in Spiringen Uri;;1.5 rooms;26m²;CHF 429,520.–
6473 Silenen;WENET - Ohne Architekturverpflichtung für alle Freiheiten;"Hier klicken: ""WENET AG - Image Film - YouTube""Heute mein Bauprojekt starten auf einer grünen Wiese, für mich und meine Familie und Ihre Zukunft. PURE Freiheit die zum Greifen nah ist. Einfach starten, ohne Wenn und Aber. Hier wird Ihnen die Möglichkeit geboten, nicht nur eine Parzelle zu erwerben - sondern direkt die ganze Reihe. Es werden 4 aneinander grenzenden Parzellen veräussert. Wo können Sie sich heute noch entfalten und sich den Traum vom eigenem Haus verwirklichen. Nicht nur das, hier können Sie noch einen weiteren, wichtigen Schritt wagen. Sie können sich Ihren Traum vom eigenem Haus direkt selber erfüllen. Vom ersten Schaufel-Stich bis hin zum Ziegel - hier können Sie Ihren Ideen Platz schenken und sich verwirklichen.Die Vorteile gehen noch weiter, auch wenn Sie denken, was will man mehr - denn Sie können sich Ihre Traum-Parzelle auswählen. Sie haben die Wahl von der Parzelle - das sind bereits 3 absolute TOP Faktoren, wir können dies noch überbieten. Den Nachbarn können SIE wählen, denn Sie haben auch die Möglichkeit direkt die Nachbar-Parzelle zu erwerben. Einfach mehr Platz für sich selber oder bereits die Planung für die nächste Generation.Highlights - Parzelle Nr.1059 mit 865 m2 / Intschi:- Erhöhte Lage- Sonnige und unverbaubare Hügelterrasse- Sommer &amp; Winterparadies Intschi-Arnisee- Nähe zu Andermatt- Ohne Architektur-Verpflichtung- Keine Bauverpflichtung (kein Zeitdruck)- Wohn- &amp; Gewerbezone 2- Ausnützungsbonus für Geschäfts &amp; Gewerbebetriebe- Quartierplanung vorhanden-----------------------------------------------------------------------------------------Auszug Baureglement / Fakten:Anzahl Vollgeschosse = 2Grenzabstand klein = 4 mGrenzabstand gross = 6 mGebäude Länge = 30 mGebäude Höhe = 13 mMax. Ausnützungsziffer = 0.4Bonus = JaEinfach zugreifen und sich entfalten, an einer sehr schönen Lage wo die Welt noch in Ordnung ist und Sie einfach die Natur geniessen können so wie es die anderen nur aus Bildern kennen. Interessiert? Gerne stehen wir für Ihre Fragen oder eine Besichtigung vor Ort zur Verfügung.";;;CHF 161,850.–
Bärengasse 1, 6490 Andermatt;Geräumiges, helles Apartment mit fünf Schlafzimmern;;2.5 rooms;220m²;CHF 4,482,000.–
6490 Andermatt;Moderner Chalet Stil und einzigartiger Ausblick;;2.5 rooms;220m²;CHF 4,905,300.–
Winterberg 3, 6460 Altdorf UR;1.5-Zimmer EG-Wohnung mit extrahohen Räumen & privater Hof-Loggia !!!;;1.5 rooms;25m²;CHF 972,340.–
Grossgrund 27, 6463 Bürglen UR;Oekologischer Trendsetter und familienfreundliches Haus mit MINERGIE Label;;2 rooms;190m²;CHF 1,929,750.–
Rüttistrasse 5, 6467 Schattdorf;2.5-Zimmer-Wohnung in ruhigem Wohnquartier;;2.5 rooms;180m²;CHF 1,108,050.–
Bärengasse1, 6490 Andermatt;Gotthard Residences Apartment in Andermatt;;1.5 rooms;30m²;CHF 2,838,600.–
Bahnhofstrasse 2, 6460 Altdorf UR;Grosszügiges 4½-Zimmer-Stadtloft im Zentrum von Altdorf;;2.5 rooms;160m²;CHF 1,294,800.–
Bahnhofstrasse 2, 6460 Altdorf UR;3½-Zimmer-Neubauwohnung im historischen Zentrum von Altdorf;;1.5 rooms;29m²;CHF 1,045,800.–
Höhenweg 14, 6454 Flüelen;2.5 Zimmerwohnung mit Seesicht und Umschwung;;2.5 rooms;220m²;Price on request
6460 Altdorf UR;Warum Wohneigentum? Die lohnenswerte Investition in Ihre Zukunft.;;2 rooms;160m²;CHF 1,058,250.–
Dorfstrasse 18, 6467 Schattdorf;4 1/2 Attikawohnung - Dorfstrasse 18;;2.5 rooms;120m²;CHF 1,394,400.–
Vordere Hofstatt, 6467 Schattdorf;Hofstatt am Haldi - 2.5-Zimmer-Einfamilienhaus (Mittelhaus);;2.5 rooms;160m²;CHF 1,357,050.–
Vordere Hofstatt, 6467 Schattdorf;Hofstatt am Haldi - 2.5-Zimmer-Einfamilienhaus (Eckhaus);;2.5 rooms;160m²;CHF 1,494,000.–
6462 Seedorf UR;2.5-Zimmer-Einfamilienhaus;;2.5 rooms;250m²;Price on request
Hintere Schilligmatte 8, 6463 Bürglen UR;2.5 Zimmerwohnung 8.3 Hintere Schilligmatte;;2.5 rooms;150m²;CHF 1,014,670.–
Hintere Schilligmatte 8, 6463 Bürglen UR;2.5 Zimmerwohnung 8.2 Hintere Schilligmatte;;2.5 rooms;150m²;CHF 971,100.–
Hintere Schilligmatte 8, 6463 Bürglen;2.5 Zimmerwohnung 8.1 Hintere Schilligmatte;;2.5 rooms;150m²;CHF 1,014,670.–
Hintere Schilligmatte 8, 6463 Bürglen UR;1.5 Zimmer Attikawohnung Hintere Schilligmatte;;1.5 rooms;140m²;CHF 1,132,950.–
Fabrikstrasse 7, 6482 Gurtnellen;Zwei 2.5 Zimmer Einfamilienhäuser «Sunnigwyler»;;2.5 rooms;160m²;CHF 1,357,050.–
Gotthardstrasse 68, 6472 Erstfeld;Verkauf MFH Erstfeld;;;;CHF 1,182,750.–
6484 Wassen UR;Wohnen in der lieblichen Berggemeinde Gurtnellen;;2.5 rooms;29m²;CHF 423,300.–
Dorfstrasse 16, 6467 Schattdorf;3 1/2 Zimmerwohnung - Dachgeschoss - Dorfstrasse 16;;1.5 rooms;30m²;CHF 1,182,750.–
Gotthardstrasse, 6490 Andermatt;Exklusive Dachwohnung in historischer Gotthardherberge;;1.5 rooms;25m²;CHF 1,556,250.–
Dorfstrasse 16, 6467 Schattdorf;4 1/2 Zimmerwohnung -  Erdgeschoss - Dorfstrasse 16;;2.5 rooms;130m²;CHF 1,095,600.–
Dorfstrasse 16, 6467 Schattdorf;4 1/2 Zimmerwohnung 16.6 - 2. OG - Dorfstrasse 16;;2.5 rooms;130m²;CHF 1,095,600.–
Dorfstrasse 18, 6467 Schattdorf;5 1/2 Zimmerwohnung - 1. Obergeschoss - Dorfstrasse 18;;2.5 rooms;150m²;CHF 1,232,550.–
Winterberg, 6460 Altdorf UR;"Das ""Haus in Haus"" - hier können Sie sofort einziehen !!!";;1.5 rooms;30m²;CHF 1,086,880.–
6490 Andermatt;Entdecken Sie den alpinen Glanz;;2.5 rooms;9m²;CHF 715,870.–
Hünistrasse, 6473 Silenen;Einfamilienhaus in der Natur;;2.5 rooms;140m²;CHF 1,213,870.–
6490 Andermatt;Ein lichtdurchflutes Bijou mit Erker;;1.5 rooms;19m²;CHF 1,444,200.–
-, 6476 Intschi;EFH in der Natur - Zweitwohnsitz möglich!;;2.5 rooms;180m²;Price on request
Fabrikstrasse 6 (Whg. 6.31), 6460 Altdorf UR;Einmalige 2.5- Zimmerwohnung;;2.5 rooms;210m²;CHF 1,842,600.–
6490 Andermatt;Modernes Alpines 1.5-Zimmer Apartment;;1.5 rooms;20m²;CHF 1,332,150.–
6490 Andermatt;Yara Andermatt - 1.OG-3;;1.5 rooms;28m²;CHF 2,209,870.–
6460 Altdorf UR;Bezugsfertige 3½-Zimmer Neubauwohnung im Zentrum von Altdorf;;1.5 rooms;25m²;CHF 972,340.–
6460 Altdorf UR;3½-Zimmer Neubauwohnung mit Gartensitzplatz bezugsfertig ausgebaut;;1.5 rooms;30m²;CHF 1,086,880.–
6490 Andermatt;Andermatt - Gotthard Residences;;1.5 rooms;27m²;CHF 1,979,550.–
Gotthardstrasse 4, 6490 Andermatt;APARTMENT AT THE CHEDI;;1.5 rooms;120m²;CHF 3,112,500.–
Fabrikstrasse (Whg. 12.02), 6460 Altdorf UR;Neuer Wohnraum im Urner Talboden;;1.5 rooms;26m²;CHF 771,900.–
Fabrikstrasse (Whg. 12.22), 6460 Altdorf UR;Neuer Wohnraum im Urner Talboden;;1.5 rooms;26m²;CHF 859,050.–
