Address;Title;Description;Rooms;Living Space (sqm);Price
Chemin du Clos 31, 1958 Uvrier;Résidence Alegria à Uvrier / Sion;"Appartement neuf de 2.5 pièces en attique !Le projet ""Alegria"" est situé dans un quartier proche des commodités avec vue sur les montagnes.Cet appartement en attique est constitué de :- une entrée avec armoire murale- une cuisine ouverte sur le séjour avec accès à la terrasse- deux chambre à coucher- une suite parentale avec salle de douche/WC privative et une loggia- une salle de bain/WC avec coin buanderie2 places de parc intérieures PS40 et PS41 (obligatoires) sont rattachées à l'appartement à Fr. 70'000.-- en plus du prix de vente.Disponible à fin juin 2026.N'hésitez pas à nous contacter pour d'autres lots disponibles.";2.5 rooms;190m²;CHF 1,032,100.–
1920 Martigny;Unique, objet coup de coeur ! Reprise de dette à taux préférentiel !;UNE EXCLUSIVITÉ BERRA IMMOBILIERSuperbe attique type 2.5 pièces, seul sur l'étage.D'une surface brute habitable de 170 m2 environ + une terrasse de 58 m2.Dans une petite PPE construite en 2021 et composée de seulement 6 appartements.Idéalement placée dans un quartier résidentiel prisé.CARACTÉRISTIQUES- Top situation- Orientation Sud-Ouest- Ensoleillement favorable toute l'année- PPE de standing- Belles surfaces- Economat/buanderie- Accès privatif par ascenseur- Superbe terrasse- Suite parentale avec sdb privatie et dressing- Très grande cave- 2 grandes places de parc intérieures (en sus en obligatoire)- Local vélos/poussettes- Reprise de dette à taux préférentiel- Disponibilité à convenirAGENCEMENT- Entrée avec armoire encastrée- WC visiteurs- Grande pièce à vivre de plus de 50 m2- Économat/buanderie attenant- Couloir avec armoire encastrée- 2 chambres de plus de 13 m2- Sdb comprenant WC, grande douche à l'italienne et WC- Suite parentale de 22 m2 + dressing + sdb comprenant WC, grande douche à l'italienne et WCPARKING- 2 grandes places de parc intérieures (en sus et obligatoire)- Places visiteursPRIX- Appartement : CHF 1'318'000.-- Places de parc intérieures x2 : CHF 80'000.-Total : CHF 1'398'000.-COMMODITÉS- Commerces- Restaurants/cafés- École primaire du Bourg- Accès autoroutiers- Transports publicsRenseignements et visites : +41 79 464 11 48.***Tous nos biens sont disponibles sur www.berra-immobilier.ch***;2.5 rooms;220m²;CHF 1,640,910.–
Rue de Parcouret 71, 1964 Conthey;Les Jardins d'Augusta - 01;Appartement 2.5 pièces jardin finitions au gré du preneurNouveau à Plan-Conthey: LES JARDINS D'AUGUSTAA vendre appartement 2.5 pièces jardin situé au rez-de-chaussée d'une nouvelle résidence de 14 appartements dans le vieux village de Conthey. L'appartement se compose d'une belle pièce à vivre avec séjour et cuisine donnant accès à une terrasse de 23 m2 et jardin privatif de 80 m2. Une suite parentale, deux chambre, une salle de bain, un wc visiteur, une buanderie, un economat ainsi que d'un hall d'entrée avec armoires encastrées viennent compléter ce bien. Les plans sont modulables et toutes les finitions sont au choix des preneurs. Les appartements sont terminés avec des finitions de qualité, équipés selon les standards actuels (rafraîchissement des appartements, domotique, prise EV).Place de parc en sous-sol dans parking sécurisé et/ou place de parc extérieure avec local rangement en sus.Construction de qualité par des entreprises reconnues de la région. Livraison des appartements en été 2025. LES JARDINS D'AUGUSTALa résidence Les Jardins d'Augusta est idéalement localisée dans le vieux village de Conthey, à proximité des commodités ? commerces, restaurants, écoles et transport public ? et offre à ses habitants une qualité de vie unique dans un environnement privilégié. Implantée sur une parcelle de plus de 1'200 mètres carrés, Les Jardins d'Augusta se compose de 14 appartements de qualité répartis sur 4 niveaux (rez + 2 étages + attique).Allant du 2.5 pièces au 5.5 pièces, les appartements bénéficient de généreux espaces de vie baignés de lumière s'ouvrant sur de grandes terrasses avec une vue dégagée sur les Alpes.Les Jardins d'Augusta apporte un soin tout particulier au confort de ses habitants avec des finitions de qualité au choix des preneurs, un système de refroidissement des appartements et une offre domotique pour la gestion individuelle de chaque lot.Située à la rue du Parcouret, à Plan-Conthey - dans le vieux village de Conthey - à 5 minutes de Sion (4 km), à 25 minutes du village d'été de Derborence et de la station de Nendaz (15 km) - la résidence se trouve à 100 mètres de la rivière La Morge dont les rives en cours de réhabilitation offriront des espaces de détente à la population.Les transports publics desservant aussi bien la ville de Sion que la gare de Châteauneuf-Conthey ainsi que le magnifique site de Derborence se trouvent à 50 mètres de la résidence.;2.5 rooms;190m²;CHF 1,089,370.–
Rue de Parcouret 71, 1964 Conthey;Les Jardins d'Augusta - 05;Appartement 1.5 pièces avec finitions au gré du preneurNouveau à Plan-Conthey: LES JARDINS D'AUGUSTAA vendre appartement 1.5 pièces situé au 1er étage d'une nouvelle résidence de 14 appartements dans le vieux village de Conthey. L'appartement se compose d'une belle pièce à vivre avec séjour et cuisine donnant accès à une terrasse de 9 m2 complètement couverte avec une belle vue sur les Alpes. Deux chambres, une salle de bain avec colonne lavage/séchage ainsi qu'un hall d'entrée avec armoires encastrées viennent compléter l'appartement. Les plans sont modulables et toutes les finitions sont au choix des preneurs. Les appartements sont terminés avec des finitions de qualité, équipés selon les standards actuels (rafraîchissement des appartements, domotique, prise EV).Place de parc en sous-sol dans parking sécurisé et/ou place de parc extérieure avec local rangement en sus.Construction de qualité par des entreprises reconnues de la région. Livraison des appartements en été 2025. LES JARDINS D'AUGUSTALa résidence Les Jardins d'Augusta est idéalement localisée dans le vieux village de Conthey, à proximité des commodités ? commerces, restaurants, écoles et transport public ? et offre à ses habitants une qualité de vie unique dans un environnement privilégié. Implantée sur une parcelle de plus de 1'200 mètres carrés, Les Jardins d'Augusta se compose de 14 appartements de qualité répartis sur 4 niveaux (rez + 2 étages + attique).Allant du 2.5 pièces au 5.5 pièces, les appartements bénéficient de généreux espaces de vie baignés de lumière s'ouvrant sur de grandes terrasses avec une vue dégagée sur les Alpes.Les Jardins d'Augusta apporte un soin tout particulier au confort de ses habitants avec des finitions de qualité au choix des preneurs, un système de refroidissement des appartements et une offre domotique pour la gestion individuelle de chaque lot.Située à la rue du Parcouret, à Plan-Conthey - dans le vieux village de Conthey - à 5 minutes de Sion (4 km), à 25 minutes du village d'été de Derborence et de la station de Nendaz (15 km) - la résidence se trouve à 100 mètres de la rivière La Morge dont les rives en cours de réhabilitation offriront des espaces de détente à la population.Les transports publics desservant aussi bien la ville de Sion que la gare de Châteauneuf-Conthey ainsi que le magnifique site de Derborence se trouvent à 50 mètres de la résidence.;1 room;23m²;CHF 529,120.–
1967 Bramois;Appartements de standing en terrasse Résidence Maragnena - Lot 24;"UNE EXCLUSIVITE CARDIS SOTHEBY'S INTERNATIONAL REALTY ! Cette nouvelle construction baptisée « Résidence Maragnena », où la modernité et la durabilité se rencontrent harmonieusement, est idéalement située à Bramois, dans la proche périphérie de Sion. Cette promotion comprend 12 appartements en terrasse de 2.5, 2.5 et 5.5 pièces, offrant un cadre de vie moderne et pratique, à proximité immédiate des commodités. - Confort optimal, faible consommation énergétique- Terrasses et jardins privatifs aménagés- Sans vis-à-vis, face aux Alpes, vue sur la ville et les châteaux- Projet équipé d'un ascenseur incliné, accès direct aux appartements- Deux places de parc (en sus) attribuées par lotPrix de l'appartement : CHF 870'000.00Prix des deux places de parc extérieures : CHF 30'000.00Prix de vente total : CHF 900'000.00De plus amples informations se trouvent sur www.maragnena.ch !EIN EXKLUSIVES ANGEBOT VON CARDIS SOTHEBY'S INTERNATIONAL REALTY!Dieser Neubau mit dem Namen ""Résidence Maragnena"", in dem Modernität und Nachhaltigkeit harmonisch aufeinandertreffen, befindet sich in idealer Lage in Bramois, in der nahen Peripherie von Sion.Diese Promotion umfasst 12 Terrassenwohnungen mit 2.5, 2.5 und 5.5 Zimmern, die einen modernen und praktischen Lebensraum in unmittelbarer Nähe der Annehmlichkeiten bieten.- Optimaler Komfort, geringer Energieverbrauch.- Angelegte Terrassen und Privatgärten.- Ohne Gegenüber, gegenüber den Alpen, Blick auf die Stadt und die Schlösser.- Projekt mit Schrägaufzug ausgestattet, direkter Zugang zu den Wohnungen.- Zwei Parkplätze (extra) werden pro Los zugewiesen.Preis der Wohnung: CHF 870'000.00Preis der zwei Aussenparkplätze: CHF 30'000.00Verkaufspreis insgesamt: CHF 900'000.00Weitere Informationen finden Sie unter www.maragnena.ch!EXCLUSIVITY CARDIS SOTHEBY'S INTERNATIONAL REALTY!The new ""Résidence Maragnena"" development, where modernity and sustainability meet in harmony, is ideally located in Bramois, on the outskirts of Sion.This development comprises 12 terraced apartments of 2.5, 2.5 and 5.5 rooms, offering modern, practical living in close proximity to amenities.- Optimal comfort, low energy consumption- Private terraces and gardens- Unoverlooked, facing the Alps, views of the town and castles- Project equipped with inclined elevator, direct access to apartments- Two parking spaces (extra) allocated per lotApartment price: CHF 1,083,150.00Price of two external parking spaces: CHF 30,000.00Total selling price: CHF 900,000.00Further information is available at www.maragnena.ch !";2.5 rooms;140m²;CHF 1,083,150.–
1964 Conthey;Villa contigüe de 160 m2 avec terrasse, garage,...;Magnifique villa contigüe, à construire, d'une surface de 160 m2 sur 2 étages avec garage box et places de parc. Son amenagement, sa qualité, son design contemporain ne sauront que vous seduire !Sa situation géographique, ses extérieures et sa terrasse ne feront que combler vos attentes a la belle saison. Idéalement située pour une famille proche du centre, arrêt de bus,....Elle est composee comme suit :Rez : • Hall d'entrée • Salle d'eau avec douche, WC et lavabo • Agréable séjour donnant sur l'extérieur • Cuisine ouverte sur coin repas et séjour • Terrasse • Pelouse Etage : • Chambre parents avec coin dressing • 2 chambres • Salle d'eau avec baignoire, WC lavabo et colonne de lavage Extérieur : • Terrasse • Pelouse Completent cette offre : • 1 garage box CHF 20'000.- en sus. • 2 places extérieures CHF 20'000.- en sus. • Cave Sa situation geographique lui confere un atout supplementaire : • Calme • Proche du centre de Conthey (3 min) • Autoroute à 5 min • Ville de Sion à 5 min • ... Particularités de ce bien : • Budget confortable pour les choix • Grande qualité de construction • Modulable selon vos désirs (finitions intérieures, disposition des pièces,...) Plus d'infos sur : www.valimmobilier.chNe laissez pas filer cette villa, elle est faite pour vous et il n'y en aura pas pour tout le monde!N'hesitez plus a me demander un dossier complet.;2.5 rooms;160m²;CHF 927,520.–
1950 Sion;"Nouvelle promotion de standing avec 2 immeubles dans le quartier de Vissigen à Sion ; 12 appartements de 1.5 pièces et 4,5 pièces avec jardin, terrasses et vue.";Nouvelle promotion de standing à Sion !Rare à la vente !A réserver sans tarder !Idéal pour y résider ou pour faire un investissement rentable et pérenne.Immeubles GARDEN (8 appartements) et ROOFTOP (4 appartements + 1 local commerce) :Le projet est situé dans le quartier de Vissigen. La parcelle se trouve dans une zone bien desservie, la gare étant à 5min en voiture ou à 20min à pied. De plus, les entrées et sorties d'autoroute se trouvent à 5min. En ce qui concerne les commerces, ils sont facilement accessibles, que ce soit à 5min en voiture pour les supermarchés de grande taille ou à 5min à pied pour les épiceries du quartier. Le projet comprend 12 appartements répartis sur 4 niveaux. Le rez-de-chaussée abrite un commerce, des caves, des locaux techniques et des places de parking (couverte pour certaines). L'architecture se veut contemporaine, mettant l'accent sur la matérialité brute des éléments qui la composent.Le chauffage au sol et la production d'eau chaude sanitaire serons assuré par un chauffage à distance (CAD) et l'immeuble de rooftop disposera de panneaux solaire photovoltaïque (PV).Situation :Sion, la capitale du canton du Valais en Suisse, est une destination fascinante mêlant histoire, culture et nature. Nichée au coeur des Alpes suisses, cette ville pittoresque est célèbre pour son riche patrimoine historique, avec son château médiéval majestueux qui domine la vieille ville. Sion offre également une scène culturelle dynamique, des festivals artistiques et une gastronomie raffinée mettant en valeur les produits locaux. Entourée de montagnes imposantes, la ville est un point de départ idéal pour les activités de plein air, de la randonnée en été au ski en hiver. Avec son charme alpin et son ambiance accueillante, Sion est une destination incontournable pour les voyageurs en quête d'une expérience suisse authentique.Lot G31 au 3ème étage, appartement de 1.5 pièces, immeuble Garden- Surface brute 99 m2- Surface habitable 80.6 m2- Balcon 28 m2- Surface de vente 99+28 = 150 m2PRIX de vente : CHF 745'800.-Places de parc à choix :- Place de parc couverte = CHF 35'000.- par place - Place de parc non-couverte = CHF 20'000.- par placeDisponibilité : hiver 2025/2026Contactez-nous par Email pour recevoir le dossier de vente et organiser rapidement une visite des lieux !Contact et informations :Matt Morawskimatt@pdarboisimmobilier.ch078 928 06 44https://www.pdarboisimmobilier.chVous souhaitez mettre en vente votre bien immobilier ?Contactez-nous sans engagement et nous viendrons vous rencontrer pour estimer gratuitement votre objet !;1.5 rooms;25m²;CHF 928,520.–
Route d'Antzère, 1950 Sion;Splendide attique   neuf 2.5  pièces  à 5 min de Sion;;2.5 rooms;170m²;CHF 1,331,210.–
1993 Veysonnaz;"Attique en duplex sur piste; vous ne pouvez pas rêver mieux!";;2.5 rooms;230m²;CHF 1,942,200.–
Route des Pras-Longs 24, 1907 Saxon;Sublime appartement de 1.5 pièces au 2e étage dans la Résidence Camille;;1.5 rooms;19m²;CHF 504,680.–
FO Strasse 2, 3904 Naters;NEUBAU AN TOP LAGE! ZWEITWOHNSITZ MÖGLICH!;;2.5 rooms;180m²;CHF 1,213,870.–
1958 Uvrier;Alegria;;1.5 rooms;19m²;CHF 392,170.–
1907 Saxon;Orientation Sud;"UNE EXCLUSIVITÉ BERRA IMMOBILIERLes Clos des Vignes, PPE de 14 appartements proche du centre.Appartements 1.5, 3.5 et 4.5 pièces.Dès Frs 299'902.-Le chantier à démarré !CET APPARTEMENT N°01 (ÉTAGE 1) EST AGENCÉ COMME SUIT- Entrée avec armoire encastrée- Salle de douche, WC et lavabo- Chambre- Pièce de vie de presque 30 m2- BalconPARKING- 1 place de parc extérieure, en sus et obligatoire à CHF 12'000.-CARACTÉRISTIQUES- Bonne situation- Proche du centre-ville et des commodités- Zone Saxon/Riddes en plein développement (IKEA, McDonalds etc)- Construction selon les normes SIA- Isolation périphérique- Raccordement colonne de lavage- PAC Air/Eau- Distribution de chauffage par le sol- Carrelage partie jour et pièces sanitaires- Parquet dans les chambres- Finitions au gré du preneur- Stores électriques dans la partie jour- Places de parc extérieures et couvertes- 1 cave par appartement- Avec ascenseur- Informations complémentaires sur demandeSITUATION &amp; COMMODITÉS- Proche du centre-ville- Commerces, restaurants- Gare CFF- Écoles- Accès autoroutiersN'hésitez pas à consulter la liste des lots disponibles.Renseignements et visites : +41 79 464 11 48.***Tous nos biens sont disponibles sur www.berra-immobilier.ch***";1.5 rooms;20m²;CHF 377,390.–
Route du Chili 34, 1870 Monthey;Projet unique de vente sur la Route du Chili à Monthey;Vous hésitez entre une villa et un appartement ?Nous vous offrons le meilleur des deux !C'est aux Jardins de Chili, entre architecture moderne et espaces arborés dans un quartier de villas que se trouve votre bien-être. • Les deux résidences A et B ont été spécialement pensées pour accueillir votre quotidien et vos plus beaux moments de vie. • Le rapport entre le bâti et nature vous assure un confort visuel rare • Chaque entrée est individuelle par des coursives Ne manquez pas de découvrir cette expérience unique de vivre dans un cadre idyllique au coeur de la nature dotée d'une vue imprenable sur les montagnes dans un quartier de villasLe Lot B15 est un 2.5 pièces de 200m2 en Duplex il se compose ainsi:Rez supérieurHall d'entrée avec armoires muralesChambre 01 avec accès terrasseChambre 02 avec accès terrasseChambre 03 avec accès terrasseSalle de bains 01 avec fenêtre et colonne machine à laver et sécherSalle de bains 02Etage (par escalier ou ascenseur)Chambre 4 avec un accès terrasseSalon cuisine séjour de 49m2 avec un accès sur une terrasse panoramique de 200m2Salle de BainsLes résidences sont équipées de panneaux solaires photovoltaïquesLe permis de construire est en force.Appartements en Duplex avec chacun sa terrasse et son jardin privatifLivraison fin 2025Les Jardins du Chili n'attendent que vous!Contact 079 936 55 35Agence G-Immobilier;2.5 rooms;200m²;CHF 1,357,050.–
1868 Collombey;Dernière villa disponible.;Somptueuse villa individuelle de 2.5.Nichées au coeur du charmant village de Muraz et adossées aux majestueuses montagnes valaisannes, découvrez un ensemble de 6 villas d'exception qui marient élégamment design moderne et cadre naturel.Chaque villa se dresse fièrement sur sa propre parcelle, offrant ainsi à ses occupants une intimité inégalée. Les allées privatives et les entrées individuelles sont soigneusement aménagées, permettant un accès aisé à chaque propriété.Pensés pour être à la fois esthétiques et fonctionnels, ils invitent à la détente tout en offrant une vue imprenable sur les montagnes environnantes. La végétation choisie, à la fois robuste et délicate, reflète le caractère unique du Valais.Le respect de l'environnement a été placé au coeur de ce projet. Toutes les villas sont équipées de panneaux solaires de dernière génération qui, couplés à des pompes à chaleur individuelles, garantissent une autonomie énergétique totale. Ce choix technologique permet non seulement de réduire l'empreinte carbone de chaque habitation, mais aussi d'offrir d'importantes économies d'énergie sur le long terme.À l'intérieur, le design épuré et les finitions haut de gamme offrent un cadre de vie luxueux et confortable. Les grandes baies vitrées, typiques de l'architecture moderne, inondent les pièces de lumière naturelle tout en créant une connexion harmonieuse avec le paysage extérieur.En conclusion, ce lot de 6 villas à Muraz est bien plus qu'un simple ensemble résidentiel : c'est un havre de paix où design, confort et respect de l'environnement se conjuguent pour offrir une expérience de vie unique au pied des montagnes valaisannes.;2.5 rooms;200m²;CHF 1,206,400.–
Mondstrasse, 3930 Visp;Erschwinglicher Neubau!;;2.5 rooms;130m²;CHF 727,080.–
Rue du Ban des Aiguilles, 1920 Martigny;Grand 2.5 pièces à Martigny - Rez-de-chaussée;;2.5 rooms;140m²;CHF 776,880.–
route du rawyl 15, 3963 Crans-Montana;FENDI Private Residences, appartements en résidence secondaire;;2.5 rooms;290m²;Price on request
1966 Ayent;Dernier lot - Livraison octobre/novembre 2024;Petite promotion de 4 appartements à Ayent (Signèse) en cours de constructionDernier lot disponible !Livraison fin 2024POINTS FORTS :- Rive droite. Ensoleillement optimal- Orientation plein Sud- Vue magnifique totalement dégagée sur la vallée du Rhône- Quartier exclusif au calme - Construction dans les règles de l'art avec les derniers standards de QUALITÉ- PAC Air-Eau- Ascenseur- Finitions au gré du preneur.- Cave Cet appartement de 2.5 pces d'une surface habitable de 118.20m2 et 40m2 de terrasse se compose de la manière suivante :- Accès direct ascenseur ou escalier avec penderie- Réduit buanderie- 3 chambres avec orientations différentes- Salle de bain avec douche à l'italienne, WC et lavabo- Autre salle de bain avec baignoire, WC et lavabo- Cuisine équipée avec îlot ouverte sur salon et accès terrasseSITUATION :Signèse perdu au milieu du coteau où le temps ne semble avoir aucun ombrage.Rafraîchi par le bisse de Claveau à ses pieds, Signèse chante la gloire du jus qui est tiré de ses vignes et des vins qui portent au loin le doux nom d'Ayent.COMMODITÉS :- St-Leonard à 10min- Centre-ville de Sion à 12min- Martigny à 26min- Axes autoroutiers à 10minPARKING :1 place pour les 2,5 pcs et 2 places pour les 2.5 pcs- Place : CHF 10'000.-/unitéPlaquette de vente uniquement sur demande !Chez nous la curiosité est un joli défaut alors n'hésitez pas à nous appeler pour plus d'informations ou une visite sur place !Contact : Cyril 0794641135***Tous nos biens sur www.berra-immobilier.ch !!!!***;2.5 rooms;150m²;CHF 827,920.–
Chemin du Clos 31, 1958 Uvrier;Résidence Alegria à Uvrier / Sion;"Appartement de 1.5 pièces avec grande terrasse.Le projet ""Alegria"" est situé dans un quartier proche des commodités avec vue sur les montagnes.Cet appartement est constitué de :- une entrée avec armoire murale- une cuisine ouverte sur le séjour avec accès à la terrasse- une chambre à coucher- une suite parentale avec salle de douche privative- une salle de douche/WC avec coin buanderie.1 place de parc intérieure PS 106 (obligatoire) est rattachée à l'appartement à Fr. 35'000.-- en plus du prix de vente.Disponible fin juin 2026.N'hésitez pas à nous contacter pour d'autres lots disponibles.";1.5 rooms;26m²;CHF 631,210.–
1973 Nax;1 villa sur 2 vendue ! Chalets écoresponsables & une vue imprenable!;;2.5 rooms;200m²;CHF 1,394,400.–
Maurice Troillet, 1950 Sion;Appartement 1.5  pièces en construction  au rez de jardin;;1.5 rooms;29m²;CHF 699,690.–
Route des Pras-Longs 24, 1907 Saxon;Sublime appartement de 1.5 pièces au rez-de-chaussée dans la Résidence Camille;;1.5 rooms;22m²;CHF 590,320.–
3934 Zeneggen;Naturnähe und exzellenter Wohnkomfort im Familienkreis geniessen;;2.5 rooms;170m²;CHF 896,400.–
