Address;Title;Description;Rooms;Living Space (sqm);Price
Im Dorf 18, 8547 Gachnang;2.5-Zimmer-Maisonette-Wohnung - W03;"Mitten im Dorfkern, an sonniger Lage, planen wir ein einzigartiges Neubauprojekt und schaffen besonderen Wohnraum.Geplant ist ein Mehrfamilienhaus mit drei exklusiven Eigentumswohnungen sowie ein Doppeleinfamilienhaus.Das Projekt ""Im Dorf"" erfüllt hohe Ansprüche für jede Lebensphase ? sei dies für Singles, Paare oder Familien. Sie gestalten den Innenausbau nach Ihren Wünschen und bringen somit Ihre Handschrift in das Eigenheim.Rundum ? viel Natur und ein liebliches Dorf.Das Mehrfamilienhaus mit drei Eigentumswohnungen sowie zwei Wohneinheiten im Doppeleinfamilienhaus decken mit ihrer hochwertigen Qualität jedes Bedürfnis ab.Mehrfamilienhaus für individuelles WohnenIm EG wird eine grosszügige und helle 3.5-Zimmer-Wohnung (NWF 98.7m2) mit viel Garten zur persönlichen Nutzung erstellt. Das 1. OG wird mit einer 2.5-Zimmer-Maisonette-Wohnung (NWF 137 m2) ausgebaut und im Dachgeschoss entsteht eine weitere einzigartige 2.5-Zimmer-Maisonette-Wohnung (NWF 182.5 m2) mit viel Charme.Die Parkplätze in der Tiefgarage können zusätzlich zur Wohnung erworben werden. DoppeleinfamilienhausZwei attraktive 4.5 und 2.5-Zimmer-Hausteile im Doppeleinfamilienhaus mit besonderem Grundriss und eigenem Grundstück. Der 4.5-Zimmer-Hausteil weist eine NWF von 108.2 m2 und eine Grundstückgrosse von 280.4 m2 aus und das 2.5-Zimmer-DEFH bietet 122.9 NWF und einen Landanteil von 256.5 m2Aussen überzeugen die Gebäude mit der, dem Dorfkern angepassten Bauweise durch Abrieb- und schöner Holzfassade. Die moderne und zeitgemässe Architektur ist im Einklang mit der Umgebung und erfreut das Herz. Passend zur Fassade und zur guten Qualität werden farblich abgestimmte Holzmetallfenster verbaut.Innen erwartet Sie ein faszinierendes Wohnerlebnis: Grosse, helle Räume und ein nicht alltägliches Raumkonzept, mit einer offenen Küche, viel Wohnraum, grosszügigen Nasszellen, Zimmer und einem südwestlich ausgerichtetem Balkon.Die attraktiven Nettowohnflächen zwischen 108 m2 bis 123 m² bieten genügend Raum für die ganze Familie oder ein Hobby. Die verschiedenen Grundrisse sind einzigartig und aussergewöhnlich. Das Doppeleinfamilienhaus bietet einen Parkplatz in der Tiefgarage inklusive.Lassen Sie sich inspirieren von unseren Visualisierungen und planen sie ihren Innenausbau. Wir unterstützen und beraten sie dabei, ihren Traum vom individuellen Wohnen mit Stil und Charme zu verwirklichen. Die Freihaltezone, angrenzend zum Doppeleinfamilienhaus steht der gesamten Eigentümerschaft zur Nutzung zur Verfügung.Bereits ab Ende 2025 ist Ihr neues zu Hause bezugsbereit.Wir begleiten und unterstützen Sie während des gesamten Bauprozesses.Die Baubewilligung für dieses einzigartige Projekt wurde im Dezember 2022 erteilt. Der Baustart erfolgt unter Vorbehalt im Frühjahr 2024. Kaufpreisanpassung der Preisspanne vorbehalten.Haben wir Interesse geweckt? Gerne laden wir sie zu einem persönlichen Gespräch zu weiteren Details ein. Architektur und Bauleitung:Manfred Steger Architektur &amp; Immobilien GmbHDorfstrasse 778542 Wiesendangen052 222 51 91 Bauherrschaft:UHLWA GmbHDorfstrasse 938542 Wiesendangen";2.5 rooms;220m²;CHF 1,425,520.–
Grauensteinstrasse, 8594 Güttingen;Projektankündigung - Güttingen, Seewärts;"Seewärts - stillvoll. zeitlos. schön.Seewärts tut der Seele gut - An der Grauensteinstrasse in Güttingen entsteht die Überbauung ""Seewärts"". In 10 Gebäuden warten je sechs Eigentumswohnungen auf drei Etagen verteilt auf glückliche Besitzerinnen und Besitzer.Besuchen Sie unsere Landingpage und füllen Sie das Kontaktformular aus - wir freuen uns auf Ihre Kontaktaufnahme.seewaerts-guettingen.chVermarktungsstart demnächst!";1.5 rooms;;Price on request
Romanshornerstrasse, 8580 Amriswil;NEUBAU - ERSTBEZUG: Fantastische und preiswerte 1.5 Zimmer-Wohnung mit phänomenaler, privater 360° Panorama Dachterrasse;;1.5 rooms;27m²;CHF 795,550.–
Im Dorf 18, 8547 Gachnang;1.5-Zimmer-Gartenwohnung - W01;"ObjektbeschreibungMitten im Dorfkern, an sonniger Lage, planen wir ein einzigartiges Neubauprojekt und schaffen besonderen Wohnraum.Geplant ist ein Mehrfamilienhaus mit drei exklusiven Eigentumswohnungen sowie ein Doppeleinfamilienhaus.Das Projekt ""Im Dorf"" erfüllt hohe Ansprüche für jede Lebensphase ? sei dies für Singles, Paare oder Familien. Sie gestalten den Innenausbau nach Ihren Wünschen und bringen somit Ihre Handschrift in das Eigenheim.Rundum ? viel Natur und ein liebliches Dorf.Das Mehrfamilienhaus mit drei Eigentumswohnungen sowie zwei Wohneinheiten im Doppeleinfamilienhaus decken mit ihrer hochwertigen Qualität jedes Bedürfnis ab.Mehrfamilienhaus für individuelles WohnenIm EG wird eine grosszügige und helle 1.5-Zimmer-Wohnung (NWF 98.7m2) mit viel Garten zur persönlichen Nutzung erstellt. Das 1. OG wird mit einer 5.5-Zimmer-Maisonette-Wohnung (NWF 137 m2) ausgebaut und im Dachgeschoss entsteht eine weitere einzigartige 5.5-Zimmer-Maisonette-Wohnung (NWF 185.5 m2) mit viel Charme.Die Parkplätze in der Tiefgarage können zusätzlich zur Wohnung erworben werden. DoppeleinfamilienhausZwei attraktive 4.5 und 5.5-Zimmer-Hausteile im Doppeleinfamilienhaus mit besonderem Grundriss und eigenem Grundstück. Der 4.5-Zimmer-Hausteil weist eine NWF von 108.2 m2 und eine Grundstückgrosse von 280.4 m2 aus und das 5.5-Zimmer-DEFH bietet 122.9 NWF und einen Landanteil von 256.5 m2Aussen überzeugen die Gebäude mit der, dem Dorfkern angepassten Bauweise durch Abrieb- und schöner Holzfassade. Die moderne und zeitgemässe Architektur ist im Einklang mit der Umgebung und erfreut das Herz. Passend zur Fassade und zur guten Qualität werden farblich abgestimmte Holzmetallfenster verbaut.Innen erwartet Sie ein faszinierendes Wohnerlebnis: Grosse, helle Räume und ein nicht alltägliches Raumkonzept, mit einer offenen Küche, viel Wohnraum, grosszügigen Nasszellen, Zimmer und einem südwestlich ausgerichtetem Balkon.Die attraktiven Nettowohnflächen zwischen 108 m2 bis 123 m² bieten genügend Raum für die ganze Familie oder ein Hobby. Die verschiedenen Grundrisse sind einzigartig und aussergewöhnlich. Das Doppeleinfamilienhaus bietet einen Parkplatz in der Tiefgarage inklusive.Lassen Sie sich inspirieren von unseren Visualisierungen und planen sie ihren Innenausbau. Wir unterstützen und beraten sie dabei, ihren Traum vom individuellen Wohnen mit Stil und Charme zu verwirklichen. Die Freihaltezone, angrenzend zum Doppeleinfamilienhaus steht der gesamten Eigentümerschaft zur Nutzung zur Verfügung.Bereits ab 2025 ist Ihr neues zu Hause bezugsbereit.Wir begleiten und unterstützen Sie während des gesamten Bauprozesses.Die Baubewilligung für dieses einzigartige Projekt wurde im Dezember 2022 erteilt. Der Baustart erfolgt unter Vorbehalt im Frühjahr 2024. Kaufpreisanpassung der Preisspanne vorbehalten.Haben wir Interesse geweckt? Gerne laden wir sie zu einem persönlichen Gespräch zu weiteren Details ein. Architektur und Bauleitung:Manfred Steger Architektur &amp; Immobilien GmbHDorfstrasse 778542 Wiesendangen052 222 51 91 Bauherrschaft:UHLWA GmbHDorfstrasse 91.542 Wiesendangen";1.5 rooms;30m²;CHF 1,108,050.–
Winkelstrasse 17b, 9553 Bettwiesen;WINKEL - Bettwiesen, ihr neues Zuhause im Familienhaus B;;2.5 rooms;160m²;CHF 1,487,770.–
Aachstrasse 2, 9326 Horn;NEUBAU - Lichtdurchflutete Wohnung ab 2025;;2.5 rooms;150m²;CHF 1,357,050.–
Seestrasse 102, 9326 Horn;Neubau-Projekt Arrivée: Sonnige 4 1/2 Zimmer-Wohnung mit grossem Balkon;;2.5 rooms;140m²;CHF 1,232,550.–
Zollhausstrasse, 8524 Uesslingen;Minergie-Kleinwohnung mit perfekter Südausrichtung;Gerne stellen wir Ihnen unsere neuste Überbauung vor!Am Nordufer der Thur, unweit der Kantonshauptstadt Frauenfeld, bebefindet sich Uesslingen-Buch mit seinen rund 1100 Einwohnern. Verwöhnt mit einem wunderschönen Naherholungsgebiet (Thur, Rebberge, gut erschlossene Rad-und Wanderwege) und einem grossen Naturschutzgebiet mit den Hüttwiler-, Nussbaumer- und Buchemer Seen sowie dem Badestrand an der Thur, lässt es sich hier sehr gut die Freizeit geniessen. Diverse Ausflugsziele sind rasch zu erreichen wie die Kartause Ittingen, Schloss Freudenfels, sowie die historische Altstadt von Frauenfeld und Stein am Rhein.Mit dem Postauto, die Haltestelle befindet sich nur wenige Schritte entfernt, finden Sie sich in kurzer Fahrzeit am Bahnhof Frauenfeld wieder. Von da verkehren regelmässig Direktzüge nach Winterthur, Kreuzlingen, Zürich HB und zum Flughafen Zürich.Die Kinder gelangen in wenigen Gehminuten in den Kindergarten und die Primarschule. Die Sekundarschule wird in der Nachbargemeinde Hüttwilen besucht. Der Dorrfladen (Volg) sowie eine grosszügige Landi befinden sich direkt über der Strasse. Das Dorf pflegt ein reges Vereinsleben und erfreut sich an zwei tollen Restaurants sowie mehreren Hofläden.Facts zur Überbauung • Beheizung: Mit Holz-Pellets, zentraler Heiz-/Lagerraum • Komfortlüftung in sämtlichen Wohnräumen und Nasszellen, Gerät pro Wohnung • Photovoltaik-Anlage Stromerzeugung durch Sonnenlicht • Minergie zertifiziert • Wohnräume mit Parkett oder keramischen Platten nach Wahl • Küchen mit gutem Preisleistungsverhältnis (Induktion, Granitabdeckung, Umluft-Kochfeldabzüge, teilw. mit Kochinseln) • Hochwertiger Elektroausbau mit mit LED-Einbauspots, Multimedia-Verkabelung, elektrische Rafflamellenstoren und Markisen • Nasszellen mit Qualitätsprodukten (z.B. Glasduschwand, Unterbaumöbel) • Lastmanagement mit Flachband in gesamter Tiefgarage (E-Mobilität) • Keine Generalunternehmer-Honorare auf allfälligen Mehrkosten. Rabatte auf Mehrkosten werden an Käufer/in weitergegeben • Bezug: Frühjahr 2025 Wir freuen uns auf ein Beratungsgespräch bei uns im Büro! Erika Blatter steht Ihnen gerne zur Verfügung (Termine auch samstags und abends).;1.5 rooms;20m²;CHF 597,600.–
Grauensteinstrasse, 8594 Güttingen;Projektankündigung Seewärts - Attikawohnung in Güttingen;"Seewärts - stillvoll. zeitlos. schön.Seewärts tut der Seele gut - An der Grauensteinstrasse in Güttingen entsteht die Überbauung ""Seewärts"". In 10 Gebäuden warten je sechs Eigentumswohnungen auf drei Etagen verteilt auf glückliche Besitzerinnen und Besitzer.Besuchen Sie unsere Landingpage und füllen Sie das Kontaktformular aus - wir freuen uns auf Ihre Kontaktaufnahme.seewaerts-guettingen.chVermarktungsstart demnächst!";1.5 rooms;;Price on request
Grauensteinstrasse, 8594 Güttingen;Projektankündigung - Güttingen, Seewärts;"Seewärts - stillvoll. zeitlos. schön.Seewärts tut der Seele gut - An der Grauensteinstrasse in Güttingen entsteht die Überbauung ""Seewärts"". In 10 Gebäuden warten je sechs Eigentumswohnungen auf drei Etagen verteilt auf glückliche Besitzerinnen und Besitzer.Besuchen Sie unsere Landingpage und füllen Sie das Kontaktformular aus - wir freuen uns auf Ihre Kontaktaufnahme.seewaerts-guettingen.chVermarktungsstart demnächst!";2.5 rooms;;Price on request
Seestrasse 102, 9326 Horn;Neubau-Projekt Arrivée: Traumhafte 5 1/2 Zimmer-Gartenwohnung mit herrlicher Seesicht;;2.5 rooms;170m²;CHF 1,967,100.–
Zollhausstrasse, 8524 Uesslingen;Gartenwohnung mit privater Gartenfläche von 178 m2! Reihenhaus-Style zum Preis einer Wohnung;Gerne stellen wir Ihnen unsere neuste Überbauung vor!Am Nordufer der Thur, unweit der Kantonshauptstadt Frauenfeld, bebefindet sich Uesslingen-Buch mit seinen rund 1100 Einwohnern. Verwöhnt mit einem wunderschönen Naherholungsgebiet (Thur, Rebberge, gut erschlossene Rad-und Wanderwege) und einem grossen Naturschutzgebiet mit den Hüttwiler-, Nussbaumer- und Buchemer Seen sowie dem Badestrand an der Thur, lässt es sich hier sehr gut die Freizeit geniessen. Diverse Ausflugsziele sind rasch zu erreichen wie die Kartause Ittingen, Schloss Freudenfels, sowie die historische Altstadt von Frauenfeld und Stein am Rhein.Mit dem Postauto, die Haltestelle befindet sich nur wenige Schritte entfernt, finden Sie sich in kurzer Fahrzeit am Bahnhof Frauenfeld wieder. Von da verkehren regelmässig Direktzüge nach Winterthur, Kreuzlingen, Zürich HB und zum Flughafen Zürich.Die Kinder gelangen in wenigen Gehminuten in den Kindergarten und die Primarschule. Die Sekundarschule wird in der Nachbargemeinde Hüttwilen besucht. Der Dorrfladen (Volg) sowie eine grosszügige Landi befinden sich direkt über der Strasse. Das Dorf pflegt ein reges Vereinsleben und erfreut sich an zwei tollen Restaurants sowie mehreren Hofläden.Facts zur Überbauung • Beheizung: Mit Holz-Pellets, zentraler Heiz-/Lagerraum • Komfortlüftung in sämtlichen Wohnräumen und Nasszellen, Gerät pro Wohnung • Photovoltaik-Anlage Stromerzeugung durch Sonnenlicht • Minergie zertifiziert • Wohnräume mit Parkett oder keramischen Platten nach Wahl • Küchen mit gutem Preisleistungsverhältnis (Induktion, Granitabdeckung, Umluft-Kochfeldabzüge, teilw. mit Kochinseln) • Hochwertiger Elektroausbau mit mit LED-Einbauspots, Multimedia-Verkabelung, elektrische Rafflamellenstoren und Markisen • Nasszellen mit Qualitätsprodukten (z.B. Glasduschwand, Unterbaumöbel) • Lastmanagement mit Flachband in gesamter Tiefgarage (E-Mobilität) • Keine Generalunternehmer-Honorare auf allfälligen Mehrkosten. Rabatte auf Mehrkosten werden an Käufer/in weitergegeben • Bezug: Frühjahr 2025 Wir freuen uns auf ein Beratungsgespräch bei uns im Büro! Erika Blatter steht Ihnen gerne zur Verfügung (Termine auch samstags und abends).;2.5 rooms;130m²;CHF 1,020,900.–
Grauensteinstrasse, 8594 Güttingen;Projektankündigung Seewärts - Attikawohnung in Güttingen;"Seewärts - stillvoll. zeitlos. schön.Seewärts tut der Seele gut - An der Grauensteinstrasse in Güttingen entsteht die Überbauung ""Seewärts"". In 10 Gebäuden warten je sechs Eigentumswohnungen auf drei Etagen verteilt auf glückliche Besitzerinnen und Besitzer.Besuchen Sie unsere Landingpage und füllen Sie das Kontaktformular aus - wir freuen uns auf Ihre Kontaktaufnahme.seewaerts-guettingen.chVermarktungsstart demnächst!";2.5 rooms;;Price on request
Giessereistrasse, 9320 Arbon;Projektankündigung: Arbon - Henry;Henry - Happy Living in ArbonHenry ist urbanes Wohnen an bester Lage im Saurer WerkZwei in Arbon. Schon bald warten 17 Eigentumswohnungen und 5 Townhäuser auf glückliche Besitzerinnen und Besitzer.Besuchen Sie unsere Landingpage und füllen Sie das Kontaktformular aus - wir freuen uns auf Ihre Kontaktaufnahme.henry-arbon.chVermarktungsstart demnächst!;2.5 rooms;;Price on request
Seestrasse 102, 9326 Horn;Neubau-Projekt Arrivée: Traumhafte 4 1/2 Zimmer-ATTIKA-Wohnung mit herrlicher Seesicht;;2.5 rooms;160m²;CHF 2,216,100.–
9220 Bischofszell;Exklusive, neuwertige Wohnung mit unverbaubarem Säntisblick;;1.5 rooms;160m²;CHF 1,238,770.–
Weiernstrasse 14, 8355 Aadorf;1.5 Zimmer Dachwohnung;;1.5 rooms;120m²;CHF 1,188,970.–
Zollhausstrasse, 8524 Uesslingen;Kleinwohnung im Erdgeschoss für Jung und Älter;Gerne stellen wir Ihnen unsere neuste Überbauung vor!Am Nordufer der Thur, unweit der Kantonshauptstadt Frauenfeld, bebefindet sich Uesslingen-Buch mit seinen rund 1100 Einwohnern. Verwöhnt mit einem wunderschönen Naherholungsgebiet (Thur, Rebberge, gut erschlossene Rad-und Wanderwege) und einem grossen Naturschutzgebiet mit den Hüttwiler-, Nussbaumer- und Buchemer Seen sowie dem Badestrand an der Thur, lässt es sich hier sehr gut die Freizeit geniessen. Diverse Ausflugsziele sind rasch zu erreichen wie die Kartause Ittingen, Schloss Freudenfels, sowie die historische Altstadt von Frauenfeld und Stein am Rhein.Mit dem Postauto, die Haltestelle befindet sich nur wenige Schritte entfernt, finden Sie sich in kurzer Fahrzeit am Bahnhof Frauenfeld wieder. Von da verkehren regelmässig Direktzüge nach Winterthur, Kreuzlingen, Zürich HB und zum Flughafen Zürich.Die Kinder gelangen in wenigen Gehminuten in den Kindergarten und die Primarschule. Die Sekundarschule wird in der Nachbargemeinde Hüttwilen besucht. Der Dorrfladen (Volg) sowie eine grosszügige Landi befinden sich direkt über der Strasse. Das Dorf pflegt ein reges Vereinsleben und erfreut sich an zwei tollen Restaurants sowie mehreren Hofläden.Facts zur Überbauung • Beheizung: Mit Holz-Pellets, zentraler Heiz-/Lagerraum • Komfortlüftung in sämtlichen Wohnräumen und Nasszellen, Gerät pro Wohnung • Photovoltaik-Anlage Stromerzeugung durch Sonnenlicht • Minergie zertifiziert • Wohnräume mit Parkett oder keramischen Platten nach Wahl • Küchen mit gutem Preisleistungsverhältnis (Induktion, Granitabdeckung, Umluft-Kochfeldabzüge, teilw. mit Kochinseln) • Hochwertiger Elektroausbau mit mit LED-Einbauspots, Multimedia-Verkabelung, elektrische Rafflamellenstoren und Markisen • Nasszellen mit Qualitätsprodukten (z.B. Glasduschwand, Unterbaumöbel) • Lastmanagement mit Flachband in gesamter Tiefgarage (E-Mobilität) • Keine Generalunternehmer-Honorare auf allfälligen Mehrkosten. Rabatte auf Mehrkosten werden an Käufer/in weitergegeben • Bezug: Frühjahr 2025 Wir freuen uns auf ein Beratungsgespräch bei uns im Büro! Erika Blatter steht Ihnen gerne zur Verfügung (Termine auch samstags und abends).;1.5 rooms;20m²;CHF 647,400.–
Wydenmööslistrasse 11, 8280 Kreuzlingen;Gartenwohnung mitten im Grünen an bevorzugter Lage - YPSILON;;2.5 rooms;140m²;CHF 1,357,050.–
Kapellstrasse 1, 9542 Münchwilen TG;Zwei moderne Neubau-DEFH an familienfreundlicher Lage;;2.5 rooms;210m²;CHF 1,357,050.–
Langhaldenstrasse, 8280 Kreuzlingen;Luxuriöse 4½ Zimmergartenwohnung mit wunderschöner Sicht auf den Bodensee;;2.5 rooms;300m²;CHF 4,089,820.–
Im Dorf 18, 8547 Gachnang;2.5-Zimmer-Maisonette-Wohnung - W02;"Mitten im Dorfkern, an sonniger Lage, planen wir ein einzigartiges Neubauprojekt und schaffen besonderen Wohnraum.Geplant ist ein Mehrfamilienhaus mit drei exklusiven Eigentumswohnungen sowie ein Doppeleinfamilienhaus.Das Projekt ""Im Dorf"" erfüllt hohe Ansprüche für jede Lebensphase ? sei dies für Singles, Paare oder Familien. Sie gestalten den Innenausbau nach Ihren Wünschen und bringen somit Ihre Handschrift in das Eigenheim.Rundum ? viel Natur und ein liebliches Dorf.Das Mehrfamilienhaus mit drei Eigentumswohnungen sowie zwei Wohneinheiten im Doppeleinfamilienhaus decken mit ihrer hochwertigen Qualität jedes Bedürfnis ab.Mehrfamilienhaus für individuelles WohnenIm EG wird eine grosszügige und helle 3.5-Zimmer-Wohnung (NWF 98.7m2) mit viel Garten zur persönlichen Nutzung erstellt. Das 1. OG wird mit einer 2.5-Zimmer-Maisonette-Wohnung (NWF 160 m2) ausgebaut und im Dachgeschoss entsteht eine weitere einzigartige 2.5-Zimmer-Maisonette-Wohnung (NWF 182.5 m2) mit viel Charme.Die Parkplätze in der Tiefgarage können zusätzlich zur Wohnung erworben werden. DoppeleinfamilienhausZwei attraktive 4.5 und 2.5-Zimmer-Hausteile im Doppeleinfamilienhaus mit besonderem Grundriss und eigenem Grundstück. Der 4.5-Zimmer-Hausteil weist eine NWF von 108.2 m2 und eine Grundstückgrosse von 280.4 m2 aus und das 2.5-Zimmer-DEFH bietet 122.9 NWF und einen Landanteil von 256.5 m2Aussen überzeugen die Gebäude mit der, dem Dorfkern angepassten Bauweise durch Abrieb- und schöner Holzfassade. Die moderne und zeitgemässe Architektur ist im Einklang mit der Umgebung und erfreut das Herz. Passend zur Fassade und zur guten Qualität werden farblich abgestimmte Holzmetallfenster verbaut.Innen erwartet Sie ein faszinierendes Wohnerlebnis: Grosse, helle Räume und ein nicht alltägliches Raumkonzept, mit einer offenen Küche, viel Wohnraum, grosszügigen Nasszellen, Zimmer und einem südwestlich ausgerichtetem Balkon.Die attraktiven Nettowohnflächen zwischen 108 m2 bis 123 m² bieten genügend Raum für die ganze Familie oder ein Hobby. Die verschiedenen Grundrisse sind einzigartig und aussergewöhnlich. Das Doppeleinfamilienhaus bietet einen Parkplatz in der Tiefgarage inklusive.Lassen Sie sich inspirieren von unseren Visualisierungen und planen sie ihren Innenausbau. Wir unterstützen und beraten sie dabei, ihren Traum vom individuellen Wohnen mit Stil und Charme zu verwirklichen. Die Freihaltezone, angrenzend zum Doppeleinfamilienhaus steht der gesamten Eigentümerschaft zur Nutzung zur Verfügung.Bereits ab Ende 2025 ist Ihr neues zu Hause bezugsbereit.Wir begleiten und unterstützen Sie während des gesamten Bauprozesses.Die Baubewilligung für dieses einzigartige Projekt wurde im Dezember 2022 erteilt. Der Baustart erfolgt unter Vorbehalt im Frühjahr 2024. Kaufpreisanpassung der Preisspanne vorbehalten.Haben wir Interesse geweckt? Gerne laden wir sie zu einem persönlichen Gespräch zu weiteren Details ein. Architektur und Bauleitung:Manfred Steger Architektur &amp; Immobilien GmbHDorfstrasse 778542 Wiesendangen052 222 51 91 Bauherrschaft:UHLWA GmbHDorfstrasse 938542 Wiesendangen";2.5 rooms;160m²;CHF 1,294,800.–
Grauensteinstrasse, 8594 Güttingen;Projektankündigung - Güttingen, Seewärts;"Seewärts - stillvoll. zeitlos. schön.Seewärts tut der Seele gut - An der Grauensteinstrasse in Güttingen entsteht die Überbauung ""Seewärts"". In 10 Gebäuden warten je sechs Eigentumswohnungen auf drei Etagen verteilt auf glückliche Besitzerinnen und Besitzer.Besuchen Sie unsere Landingpage und füllen Sie das Kontaktformular aus - wir freuen uns auf Ihre Kontaktaufnahme.seewaerts-guettingen.chVermarktungsstart demnächst!";2.5 rooms;;Price on request
Alber 3C, 9514 Wuppenau;Alber Kastell;;2.5 rooms;400m²;CHF 4,668,750.–
Grauensteinstrasse, 8594 Güttingen;Projektankündigung Seewärts - Attikawohnung in Güttingen;"Seewärts - stillvoll. zeitlos. schön.Seewärts tut der Seele gut - An der Grauensteinstrasse in Güttingen entsteht die Überbauung ""Seewärts"". In 10 Gebäuden warten je sechs Eigentumswohnungen auf drei Etagen verteilt auf glückliche Besitzerinnen und Besitzer.Besuchen Sie unsere Landingpage und füllen Sie das Kontaktformular aus - wir freuen uns auf Ihre Kontaktaufnahme.seewaerts-guettingen.chVermarktungsstart demnächst!";2.5 rooms;;Price on request
