Address;Title;Description;Rooms;Living Space (sqm);Price
Route de Lausanne, 1180 Rolle;Un joyau architectural dans un cadre majestueux;Embarquer à bord de la Baie d'Opale c'est vivre dans un environnement unique!;2.5 rooms;150m²;CHF 2,701,650.–
Route de Lausanne, 1180 Rolle;Un joyau architectural dans un cadre majestueux;Embarquer à bord de la Baie d'Opale c'est vivre dans un environnement unique!;1.5 rooms;30m²;CHF 2,278,350.–
Route de Lausanne, 1180 Rolle;Un joyau architectural dans un cadre majestueux;Embarquer à bord de la Baie d'Opale c'est vivre dans un environnement unique!;1.5 rooms;120m²;CHF 1,643,400.–
A Tannay, 1295 Tannay;Lot - 17B - Maison de village de 2.5 pièces;;2.5 rooms;140m²;CHF 2,353,050.–
1417 Epautheyres;Appartement neuf idéal pour les familles;NOUVELLE CONSTRUCTION - EN FINITIONIdéalement situé dans un petit immeuble Minergie P à Epautheyres, à seulement 9 minutes du centre d'Yverdon dans un cadre paisible et champêtre, cet appartement sera parfait pour une vie de famille.Spacieux et lumineux, il dispose d'une surface habitable d'environ 97 m2 et d'un grand balcon d'angle de plus de 26 m2, orientation idéale sud-est/sud-ouest.La disposition des pièces est bien pensée et sans perte de place. Vous y découvrirez notamment :- un hall d'entrée- une cuisine équipée et ouverte sur l'espace de vie avec baie vitrée et accès au balcon- 3 chambres à coucher- une salle de bains (baignoire) avec WC- une salle d'eau (douche) avec WC- caveL'appartement pourra être entièrement à votre goût car les finitions sont au gré du preneur. L'immeuble, quant à lui, dispose d'un ascenseur, d'un local à vélos ainsi que d'un parking souterrain.N'hésitez pas à me contacter pour organiser une visite et découvrir ce superbe appartement.;2.5 rooms;130m²;CHF 971,100.–
1276 Gingins;Le Domaine de Chiblins - Lot 62-2;A Gingins, nous vous proposons une nouvelle promotion issue d'un mélange harmonieux entre le charme de l'ancien et le confort du moderne. Vivre à Gingins, c'est choisir la tranquillité d'un village tout en étant proche des commodités de la ville.Le projet consiste en la transformation et la réhabilitation d'une grange en six appartements ainsi qu'un triplex avec entrée indépendante! PERMIS EN FORCE !La façade côté village s'intègre parfaitement à l'architecture locale, tandis que la façade côté cour offre un design contemporain. La propriété est équipée de panneaux photovoltaïques et d'une pompe à chaleur aérodynamique, ce qui permet de réduire l'empreinte carbone et une consommation d'énergie respectueuse de l'environnement.Les appartements, du 2.5 aux 1.5 pièces, ont une surface habitable de 49 à 88 m². Le triplex dispose quant à lui d'une surface habitable de 152 m² disposés sur 3 niveaux.Plusieurs places de parking voitures (au prix de CHF 25'000.- /place en sus du prix de vente) et vélos extérieures, une buanderie collective, un local technique, un local poubelle et une cave viennent compléter la partie dédiée aux appartements.- 6 appartements de 2.5 et 1.5 pièces- Triplex de 4.5 pièces- Surfaces habitables de 49 à 152 m²- Places de parkingPrix de vente: dès 490'000.-Plus d'informations sont disponibles sur www.domaine-de-chiblins.ch !;1.5 rooms;27m²;CHF 1,058,250.–
1400 Yverdon les Bains;Halle industrielle d'env. 420m² parfaitement située;Parfaitement située au sein de la zone industrielle d'Yverdon, à proximité des commodités et des deux sorties d'autoroute, cette spacieuse halle industrielle neuve et partiellement aménagée d’environ 420 m² a été entièrement construite en 2020 et offre la possibilité d’y établir l’activité de votre choix.Elle est idéale pour une entreprise qui souhaite développer son activité industrielle au rez et y installer ses bureaux à l'étage, pour un dépôt, un espace de stockage ou pour une surface de vente commerciale.Cette surface peut être utilisée dans son entier ou divisée afin d'accueillir plusieurs entreprises, les deux plateaux pouvant être modulés au gré des besoins. La belle hauteur sous plafond permet la création de grands espaces de stockage et de plusieurs espaces de travail.Cette halle a été conçue aux normes anti-feu. De plus, 8 places de parc extérieures, comprises dans le prix de vente, viennent compléter ce bien d'exception.Rendement annuel du bâtiment estimé : Loyer estimatif (perçu dans les halles voisines similaires) : entre CHF 230.- et CHF 260.- le m2, soit un revenu locatif annuel entre CHF 79'580.- et CHF 89'960.- pour les locaux + CHF environ 9'600.- pour 8 places de parc (louées à CHF 100.-/mois).Vous l'aurez compris, que vous soyez un investisseur ou une entreprise cherchant à développer son activité dans la région d'Yverdon, c'est une opportunité à saisir rapidement !Ne tardez plus et contactez moi pour l’organisation d’une visite ! +41 76 581 74 25 Manuela Deguara;420m²;;Price on request
Chemin des Bulesses, 1814 La Tour-de-Peilz;APPARTEMENT LOT 4 2.5 PIECES AVEC VUE ALPES PANORAMIQUE A LA TOUR DE PEILZ;;2.5 rooms;29m²;CHF 1,599,820.–
1018 Lausanne;NOUVELLE PROMOTION EN VILLE - LANCEMENT CHANTIER EN AVRIL !;;2.5 rooms;28m²;CHF 1,332,150.–
Route de Lausanne, 1180 Rolle;Un joyau architectural dans un cadre majestueux;Embarquer à bord de la Baie d'Opale c'est vivre dans un environnement unique!;1.5 rooms;140m²;CHF 2,241,000.–
Pampigny, 1142 Pampigny;A VENDRE SUR PLAN  Spacieux 2.5 à Pampigny avec balcon et vue dégagée;Démarrage du chantier en novembre 2023 - Les finitions sont encore à choix pour ce magnifique appartement 2.5 pièces situé au 2ème et dernier étage de cette PPE de 9 lots.L'espace à vivre avec cuisine ouverte dispose d'un spacieux balcon donnant sur les champs et la campagne, sans aucun vis-à-vis et orienté plein sud. Dans la partie nuit, 3 chambres confortables dont une suite parentale avec dressing et salle de douche offrent tout le confort dont peut rêver une famille.Cette promotion allie le charme de la campagne au confort d'un appartement avec parking accessible directement par l'ascenseur, proximité des transports publics et de l'autoroute et l'école à 5 minutes à pied pour vos enfants. Ne manquez pas cette occasion d'acheter votre appartement sur plan. 2 places de parc en sus du prix • 1 place extérieure : CHF 12'000.- • 1 place intérieure : CHF 25'000.- Adresse exacte disponible après inscription sur neho.ch.VOUS SOUHAITEZ VISITER ? MERCI DE BIEN VOULOIR VOUS INSCRIRE D'ABORD : https://neho.ch/b/1142-23-4;2.5 rooms;120m²;CHF 1,052,020.–
1885 Chesières;Chalet Beaux-Rêves;"Magnifique chalet de construction haut de gamme et récente (2016) très lumineux, disposant d'une vue panoramique absolument imprenable des Dents-du-Midi au massif des Diablerets. En parfait état d'entretien, alliant la modernité au côté chaleureux qui fait tout le charme du « chalet » . La porte principale au Rez-inférieur s'ouvre sur une entrée avec de généreuses armoires de rangement et un grand garage pour deux véhicules. Une salle de jeu, un WC visiteur, la buanderie et le local technique complètent ce niveau.Le Rez-supérieur bénéficie d'un grand séjour spacieux et lumineux, orienté plein Sud avec accès au balcon et au jardin. Côté Est, une cuisine moderne (équipement Miele) vous invite à des rêveries gourmandes. La salle à manger sépare le salon de la cuisine. Un espace bureau vous permet de vous isoler pour rester en contact avec vos obligations professionnelles.A l'étage, vous trouvez un espace nuit distribué de façon efficace avec 2 chambres à coucher, chacune disposant de sa propre salle de bain en suite. Toutes deux ont accès au balcon Sud et au panorama exceptionnel.Les combles se composent de 2 chambres à coucher supplémentaires, mansardées, chacune en suite avec des salles de douche, lavabo et WC. Elles bénéficient d'un accès au charmant balcon Sud.En résumé, un vrai « chalet » confortable, qui a été réalisé avec amour et le souci du détail (armoires sur mesure, parquets en chêne, stores électriques pour chaque fenêtre, système d'aspiration central) de quoi jouir de vos vacances sans autre souci que celui d'organiser vos loisirs.Exquisitely crafted in 2016, this splendid chalet boasts high-end construction, radiating with natural light, and an absolutely breathtaking panoramic view from the Dents-du-Midi to the Diablerets massif. Meticulously upheld, it seamlessly harmonizes the inviting allure of traditional chalet aesthetics with the sleek elegance of modern design, culminating in an irresistible charm. The main door on the ground floor opens onto an entrance hall with generous storage and a large garage for two vehicles. A games room, guest WC, laundry room and utility room complete this level.The upper ground floor boasts a spacious, bright, south-facing living room with access to the balcony and garden. On the east side, a modern kitchen (Miele equipment) invites you to indulge in gourmet reveries. The dining room separates the living room from the kitchen. An office area gives you the privacy you need to keep in touch with your professional obligations.Upstairs, you'll find an efficiently distributed sleeping area with 2 bedrooms, each with its own en suite bathroom. Both have access to the south-facing balcony and exceptional panoramic views.The attic comprises 2 additional attic bedrooms, each with en suite shower, washbasin and WC. Both enjoy a direct access to the charming south-facing balcony.In short, a truly comfortable ""chalet"", which has been lovingly crafted with attention to detail (bespoke wardrobes, oak parquet flooring, electric blinds for every window, and a central vacuum system) enough to enjoy your vacation with no worries other than organizing your leisure time.";2 rooms;230m²;CHF 4,357,500.–
1196 Gland;Superbe appartement moderne, pouvant assurer, en cas de mise en location, un loyer CHF 2'300.-/mois et assurer un rendement sûr et pérenne;RARE À LA VENTE !À visiter sans tarder !Idéal pour investisseur offrant un rendement sûr et pérenne !Disponibilité : à convenir !Cette charmante petite PPE abrite un superbe appartement moderne de 1.5 pièces, sis au 1er étage, offrant une surface nette pondérée de 83 m2 . Construite avec soin en 2009 et équipée d'un ascenseur, cette résidence allie confort et élégance. Les matériaux haut de gamme et les finitions impeccables, tels que la cuisine, les sols en carrelage et parquet, les salles d'eau et les luminaires intégrés, confèrent à cet appartement une touche de raffinement.Situé dans un quartier calme et moderne, cet appartement bénéficie de toutes les commodités à proximité, offrant ainsi un cadre de vie pratique et agréable.Caractéristiques de Qualité :- Chauffage au sol au gaz et panneaux solaires photovoltaïques, assurant une consommation énergétique respectueuse de l'environnement (classement énergétique C).- Production d'eau chaude grâce à des panneaux solaires thermiques.- Peinture refaite en 2019, salle de douche rénovée en 2018 et terrasse en 2019, garantissant un intérieur moderne et bien entretenu.- Parquet d'origine dans les chambres, carrelage dans la cuisine et les 2 salles de bains.- Cuisine entièrement équipée et fenêtres en double vitrages pour un confort optimal.Idéal pour y résider ou pour un investissement assurant en rendement locatif sûr et pérenne avec un loyer de 2'300 CHF / mois Charges de PPE 410 CHF / moisÀ proximité :- École primaire à seulement 100m, idéal pour les familles- Pharmacie, station d'essence, Migros et Coop accessibles à 300m- Gare de Gland à 900m, offrant une grande mobilité.- Accès rapide à l'autoroute à seulement 2 minutes.Distribution détaillée :- Hall d'entrée avec armoire de rangement- Cuisine ouverte parfaitement équipée- Spacieux salon et salle-à-manger- 2 chambres- 2 salles d'eau, l'une avec baignoire et l'autre avec douche- Balcon de 11 m2Annexes :- 1 place de parc dans le parking souterrain- Cave de 5.5m2 - Buanderie - Espace de jeu au rez-de-chaussée avec balançoire- Local à vélos - Local à poussettesDivers :- Fenêtre double vitrages- Peinture refaite en 2019 - Salle de douche en 2018 - Le balcon en 2019- Le fonds de rénovation compte 170'000.- CHFPrix de vente de l'appartement : CHF 860'000.-Place de parc dans le parking souterrain : CHF 30'000.-Prix de vente total : CHF 270'000.-Ne manquez pas cette occasion de découvrir cet appartement moderne dans un environnement pratique et paisible. Contactez-nous par Email pour recevoir le dossier de vente et organiser rapidement une visite des lieux !Contact et informations :Matt Morawskimatt@pdarboisimmobilier.ch078/ 928 06 44https://www.pdarboisimmobilier.chVous souhaitez mettre en vente votre bien immobilier ?Contactez-nous sans engagement et nous viendrons vous rencontrer pour estimer gratuitement votre objet !;1.5 rooms;23m²;CHF 1,070,700.–
1347 Le Sentier;Appartement neuf avec grand jardin;"Votre appartement sur mesure2 appartements de 1.5 pièces avec des grands jardins sont disponibles à acheter sur plan, avec une livraison prévue pour automne 2025. Conçu en partenariat avec le bureau d’architecture intérieur ICONIA, saisissez l’opportunité de construire votre appartement sur mesure avec des professionnelles du design.Pourquoi acheter sur plan ? Obtenez le meilleur des deux mondes ; choisissez vos finitions et réalisez la maison de vos rêves, sans le casse-tête de la construction.Nos architectes d'intérieur d'ICONIA et les maîtres d’ouvrage de Sundance Property sont là pour vous guider à chaque étape. Ayez la conscience tranquille en sachant que votre appartement est construit selon les standards les plus élevés et que votre espace est conçu selon vos désires. Venez rencontrer l'équipe et concevez l'appartement de vos rêves dans notre showroom à Lausanne!Découvrez la visite virtuelle et plus d'informations sur le site du projet www.loreedeschamps.chSitués dans le village du Sentier, nichés derrière la Rue des Ecoles, ces appartements neufs ont été créés selon un concept de vie ouverte, intégrant harmonieusement le salon, la salle à manger et la cuisine. Les grandes baies vitrées, toutes orientées au sud, inondent les pièces de vie de lumière naturelle, créant une atmosphère chaleureuse.Le bâtiment est chauffé par une pompe à chaleur géothermique. Des panneaux photovoltaïques sont installées sur le toit pour rendre ce bâtiment écologique.Les appartements se compose de... • Une orientation sud • Des grands jardins: Lot 001 jardin 168m2 et Lot 002 jardin 236m2 • Surface PPE de 106m2 dont… • Un hall d’entrée avec armoire intégrée • Une chambre parentale avec salle de douche à l'italienne et finitions HANSGROHE • Une deuxième chambre spacieuse • Une deuxième salle de bain avec baignoire et finitions HANSGROHE • Séjour/cuisine ouvert et ensoleillé • Choix de parquet ou carrelage au sol • Choix de coloris de finitions de SDB • Chauffage au sol • Une cuisine généreuse de la marque italienne Antares, équipée avec des appareils VZUG offerts par Sundance Property, et finis selon vos goûts En complément du bel appartement: • Une place de parking couverte (en sus) • Une deuxième place couverte ou extérieure selon disponibilité (en sus) • Une cave de 5m2 • Un galetas de 9m2";1.5 rooms;26m²;CHF 832,900.–
1844 Villeneuve VD;Qualité de vie unique, à deux pas du lac (Villa B);Bienvenue dans votre futur havre de paix, dans la nouvelle promotion « Les Sternes des Plaines » à Villeneuve, où le confort et le raffinement se rencontrent pour créer un cadre de vie exceptionnel. Cette maison neuve de 2.5 pièces, située dans un quartier résidentiel à 5 minutes à pied du lac, offre une expérience unique pour les amoureux du bien-être au quotidien.La villa s'étend sur deux niveaux avec une surface généreuse d’environ 290m2, offrant des grands espaces conviviaux et lumineux. De plus, les grandes baies vitrées vous permettront de profiter pleinement de la vue imprenable sur le lac et les vignobles environnants.En franchissant la porte d’entrée, un hall muni d’armoires murales vous permettra d’accueillir vos invités confortablement. Une salle de douche ainsi qu’un réduit/cellier d’environ 10m2 vous offrant de multiples solutions de rangement viendront compléter cette partie. Dans la partie jour, vous serez séduit par la luminosité et l'espace généreux qu'offre la pièce à vivre d’environ 74m2. Une cuisine ouverte et complètement équipée saura ravir les amoureux de cuisine. Les finitions seront au gré des acquéreurs.À l’étage supérieur, l’espace nuit se composera de 4 chambres à coucher, allant d’environ 11m2 à environ 24m2. En plus, une Master Bedroom de 34m2, avec son dressing élégant et sa salle de douche privative vous accueillera dans un cocon de confort et d'intimité et vous offrira une atmosphère de sérénité. Une salle de bains supplémentaire, avec WC, baignoire et double vasque, ainsi qu’un grand balcon d’environ 20m2 viendront agrémenter ces belles chambres à coucher.À l’extérieur, laissez-vous charmer par les grands jardins privatifs ainsi que par la terrasse d’environ 60m2 : un atout idéal pour prolonger vos soirées, célébrer les belles journées ensoleillées, ou simplement vous détendre en toute tranquillité.Enfin, pour ceux qui cherchent la praticité, la maison disposera de deux places de parc extérieures – incluses dans le prix de vente. Vos invités pourront eux aussi aisément garer leurs voitures, en enfilade, devant la propriété. À noter que la construction répond aux dernières normes en vigueur (chauffage au sol avec pompe à chaleur, panneaux solaires photovoltaïques de 8m2). N'attendez plus, planifiez votre visite dès maintenant et laissez-vous séduire par le charme unique de cette maison qui ne demande qu'à devenir vôtre. +41 79 897 62 23 Claudia Gonçalves;2.5 rooms;290m²;CHF 2,726,550.–
1073 Savigny;villa individuelle de 2.5 pcs sur 170 m2 util.  Savigny lot L;"""13 villas à Savigny""Le quartier de villas se situe à Savigny, à la jonction entre la Route de Chexbres et la Route de Lutry.Les maisons seront labélisés Minergie-P et recevront un certificat énergétique cantonal des bâtiments de valeur A/A.Les villas seront isolées conformément aux normes 380/1 2016, ce qui permet une utilisation rationnelle du chauffage grâce aux énergies renouvelables, tout en assurant une amélioration de la qualité de vie, une meilleure compétitivité et une diminution des atteintes à l'environnement.Les villas se composent d’un sous-sol, d’un rez-de-chaussée, d’un étage.Sous-sol technique :1 Cave1 Local technique1 Cage d’escalier Agrandissement local possibleRez-de-chaussée :1 Entrée1 Séjour avec accès sur la terrasse1 Cuisine ouverte1 WC séparé1 Réduit1 Couvert à voitures 2 places pour les villas A à E 1 Couvert à voitures 1 place pour les villas F à M1er étage :1 chambre parents 3 chambres1 WC salle de bains1 BalconExtérieurDéchetterie couverte commune et places visiteursAccès en enrobé bitumineuxAménagement extérieur : engazonnement + terrasse en dallettes Possibilité d’aménagement de piscine pour villa individuelleLausanne = 16 minVevey = 21 minGenève = 1hYverdon = 35 min";2.5 rooms;;CHF 1,581,150.–
Route de Lausanne, 1180 Rolle;Un joyau architectural dans un cadre majestueux;Embarquer à bord de la Baie d'Opale c'est vivre dans un environnement unique!;2.5 rooms;180m²;CHF 3,087,600.–
1820 Montreux;MAGNIFIQUE PROJET AVEC VUE SUR LE LAC LEMAN ET LES ALPES;;1.5 rooms;24m²;CHF 1,481,550.–
1803 Chardonne;A 5 minutes. Avec magnifique vue sur le lac et les Alpes, villa jumelle de 4,5 pièces plus galerie.;Absolument à visité votre logement pour cet été, a 5 minutes de Chardonne, finitions au gré du preneurRez supérieurHall d'entrée avec armoiresSalle d'eau visiteurs avec wc douche et lavaboEscaliers d'accès aux autres niveaux (combles et rez inférieur)Cuisine ouverte avec espace repas et accès balconSéjour avec accès direct sur le balcon, canal en attente pour poêle ou fourneau à bois Rez inférieurDégagement avec escalier3 chambres avec accès sur terrasse dont 2 avec magnifique vue sur le lac et les alpesSalle de bains avec baignoire, douche wc et lavaboCave - buanderieLocal technique, PACComblesGalerie avec espace chambreSalle de bains avec douche, wc et lavaboExtérieurs (rez sup.)Réduit avec accès depuis l'extérieurBalcon, ~ 29.3 m2Extérieurs (rez inf.)Terrasse, ~ 35.1 m2 et jardin2 places de parc en sus à CHF. 15'000.--;2.5 rooms;150m²;CHF 1,606,050.–
Impasse du Lynx 19, 1264 Saint-Cergue;Villa jumelle 2.5 pièces à Saint-Cergue proche de Nyon;;2.5 rooms;180m²;CHF 1,238,770.–
Route de Lausanne, 1180 Rolle;Un joyau architectural dans un cadre majestueux;Embarquer à bord de la Baie d'Opale c'est vivre dans un environnement unique!;2.5 rooms;140m²;CHF 1,879,950.–
1262 Eysins;Eysins/ Nipy - 2ème étape;La campagne à deux pas de la ville!Le Domaine du Nipy séduit par son exposition plein sud ouvert sur la campagne, le lac et les montagnes.Six appartements lumineux et de grand confort se partagent le domaine. Un cadre de vie mariant modernité et authenticité.Le village d'Eysins est idéalement situé à mi-chemin de Lausanne et Genève.Les petits commerces se trouvent sur place et toutes les commodités propres à une vie citadine ainsi qu'accès autoroutiers à 3 min en voiture.;2.5 rooms;170m²;CHF 2,016,900.–
1814 La Tour-de-Peilz;ATTIQUE Lot 15 NOUVEAU PROJET MINERGIE :                                                     PPE Traménaz immeuble de 18 appartements;"VENTE PAR LE CONSTRUCTEUR : ATTIQUE Lot 15 un 1.5 pièces au 3ème et dernier étage orienté sudCette nouvelle promotion baptisée PPE Traménaz sera située sur la très recherchée commune de la Tour de Peilz et à moins de 500 m du lac Léman. Cette construction Minergie de qualité sera constituée de deux entrées principales pour 18 appartements traversants de 1.5, 3.5 et 4.5 pièces. Bénéficiant de lignes contemporaines, ce projet élégant a été étudié pour optimiser avec confort la distribution intérieure tout en profitant de son exposition idéale sud-ouest au travers de baies vitrées.L'entreprise générale RTB Corvaglia Sàrl a le plaisir de vous communiquer les détails suivants :o Permis de construction en force; certification Minergie.o Projet contemporain aux lignes classiques et élégantes.o Sis sur une parcelle de 1'870 m² ensoleillée avec orientation sud-ouest.o 2 entrées distinctes avec ascenseur.o 18 appartements traversants : 4 x 1.5 pcs, 8 x 3,5 pcs et 6 x 4.5 pcs, dont 2 duplex en attique.o Les logements varieront entre entre 62 m² et 143 m² habitables pondérés.o Suites parentales.o Espace équipé pour colonne de lavage dans chaque appartement.o Belles terrasses en rez-de-jardin et balcons généreux.o Vue sur les montagnes (Massif du Chablais au sud et Préalpes fribourgeoises au nord-est).o Vue sur le lac depuis les attiques.o Installation de chauffage par pompe à chaleur air/eau.o Chauffage à basse température par les chapes.o Thermostat de régulation dans chaque chambre et séjour.o Relevé à distance des compteurs individuels.o Zone de détente/jardin de ~387 m².o Cases intérieures et extérieures pour 2-roues.o Parking souterrain de 18 places.Le lot 15 est un joli appartement de 1.5 pièces au 3ème et dernier étage avec une surface pondérée de ~21 m². Traversant, il occupe le centre droit de la résidence (entrée B) et bénéficie d'un balcon de ~19 m² orienté sud-ouest. Une place de parc intérieure à choix complète chaque lot au prix de CHF 40'000.- en sus.D'AUTRES BIENS A DIVERS ÉTAGES SONT DISPONIBLES DANS PLUSIEURS TYPOLOGIES SUR NOTRE SITE.https://www.villartb.ch/Le choix des finitions est au gré des acquéreurs et les budgets fixés par le descriptif de construction permettent de réaliser une habitation moderne d'excellente facture. Dépendant de l'avancement des travaux, des modifications de plans sont possibles.La commune de la Tour de Peilz bénéficie d'un environnement idéal car elle est adossée aux Préalpes et se situe au coeur de la Riviera Vaudoise, à 1,5 km de Vevey et à 3,5 km de Clarens.Toutes les commodités et transports publics sont entre 250 et 500 mètres de la résidence. Lausanne est à 25' en train ou 35' en voiture. L'entrée de l'autoroute A9 se trouve à 4 km.Contactez-moi pour plus d'information : en remplissant une demande avec vos coordonnées, vous recevrez la plaquette de vente complète avec plans, descriptif de construction et budgets.L'immobilier à votre écoute : Patricia Burgner au 079 204 44 01.Responsable Clientèle et CourtageEntreprise générale RTB Corvaglia SàrlDirection des travaux de cette promotion : Salvatore Micello";1.5 rooms;18m²;CHF 1,089,370.–
1009 Pully;Neuf, terrasse 40m2, jardin 120m2;;1.5 rooms;13m²;CHF 1,058,250.–
1437 Suscévaz;Villa mitoyenne C de 2.5 pièces avec jardin;;2.5 rooms;190m²;CHF 1,444,200.–
1820 Montreux;Écrin de Luxe : Jardin Privé, Vue Panoramique sur le Léman et les Alpes !;;1.5 rooms;24m²;CHF 1,394,400.–
1114 Colombier;appartements de 2.5 pièces neufs et lumineux avec balcon;;2.5 rooms;;CHF 1,157,850.–
